CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 0
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=0.220954 validation_micro_fmax=0.329494 valid_micro_fmax=0.329494
epoch=2 loss=0.124375 validation_micro_fmax=0.359678 valid_micro_fmax=0.359678
epoch=3 loss=0.070992 validation_micro_fmax=0.391335 valid_micro_fmax=0.391335
epoch=4 loss=0.058633 validation_micro_fmax=0.418494 valid_micro_fmax=0.418494
epoch=5 loss=0.045698 validation_micro_fmax=0.407175 valid_micro_fmax=0.407175
epoch=6 loss=0.037768 validation_micro_fmax=0.455668 valid_micro_fmax=0.455668
epoch=7 loss=0.035243 validation_micro_fmax=0.443939 valid_micro_fmax=0.443939
epoch=8 loss=0.034334 validation_micro_fmax=0.411484 valid_micro_fmax=0.411484
epoch=9 loss=0.025318 validation_micro_fmax=0.406765 valid_micro_fmax=0.406765
epoch=10 loss=0.027821 validation_micro_fmax=0.462036 valid_micro_fmax=0.462036
epoch=11 loss=0.026464 validation_micro_fmax=0.443569 valid_micro_fmax=0.443569
epoch=12 loss=0.020392 validation_micro_fmax=0.464819 valid_micro_fmax=0.464819
epoch=13 loss=0.020229 validation_micro_fmax=0.450291 valid_micro_fmax=0.450291
epoch=14 loss=0.025742 validation_micro_fmax=0.427679 valid_micro_fmax=0.427679
epoch=15 loss=0.024498 validation_micro_fmax=0.455671 valid_micro_fmax=0.455671
epoch=16 loss=0.031291 validation_micro_fmax=0.450980 valid_micro_fmax=0.450980
epoch=17 loss=0.018661 validation_micro_fmax=0.498013 valid_micro_fmax=0.498013
epoch=18 loss=0.015445 validation_micro_fmax=0.511895 valid_micro_fmax=0.511895
epoch=19 loss=0.019513 validation_micro_fmax=0.398557 valid_micro_fmax=0.398557
epoch=20 loss=0.019972 validation_micro_fmax=0.442190 valid_micro_fmax=0.442190
epoch=21 loss=0.017444 validation_micro_fmax=0.429403 valid_micro_fmax=0.429403
epoch=22 loss=0.014468 validation_micro_fmax=0.457222 valid_micro_fmax=0.457222
epoch=23 loss=0.014886 validation_micro_fmax=0.463828 valid_micro_fmax=0.463828
epoch=24 loss=0.014544 validation_micro_fmax=0.452809 valid_micro_fmax=0.452809
epoch=25 loss=0.016269 validation_micro_fmax=0.440664 valid_micro_fmax=0.440664
epoch=26 loss=0.016195 validation_micro_fmax=0.480030 valid_micro_fmax=0.480030
Early stopping after 26 epochs (patience=8)
GPU completion: NVIDIA L40S, 10913, 46068, 0
