CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 0
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=1.196801 validation_micro_fmax=0.016212 valid_micro_fmax=0.016212
epoch=2 loss=1.058652 validation_micro_fmax=0.022923 valid_micro_fmax=0.022923
epoch=3 loss=0.980900 validation_micro_fmax=0.030817 valid_micro_fmax=0.030817
epoch=4 loss=0.923569 validation_micro_fmax=0.035489 valid_micro_fmax=0.035489
epoch=5 loss=0.885338 validation_micro_fmax=0.050733 valid_micro_fmax=0.050733
epoch=6 loss=0.854357 validation_micro_fmax=0.057883 valid_micro_fmax=0.057883
epoch=7 loss=0.829652 validation_micro_fmax=0.072365 valid_micro_fmax=0.072365
epoch=8 loss=0.808181 validation_micro_fmax=0.075736 valid_micro_fmax=0.075736
epoch=9 loss=0.792050 validation_micro_fmax=0.081712 valid_micro_fmax=0.081712
epoch=10 loss=0.777831 validation_micro_fmax=0.093130 valid_micro_fmax=0.093130
epoch=11 loss=0.763415 validation_micro_fmax=0.091007 valid_micro_fmax=0.091007
epoch=12 loss=0.750975 validation_micro_fmax=0.100923 valid_micro_fmax=0.100923
epoch=13 loss=0.736864 validation_micro_fmax=0.104165 valid_micro_fmax=0.104165
epoch=14 loss=0.722656 validation_micro_fmax=0.116906 valid_micro_fmax=0.116906
epoch=15 loss=0.709639 validation_micro_fmax=0.119622 valid_micro_fmax=0.119622
epoch=16 loss=0.695273 validation_micro_fmax=0.127287 valid_micro_fmax=0.127287
epoch=17 loss=0.680618 validation_micro_fmax=0.139513 valid_micro_fmax=0.139513
epoch=18 loss=0.664835 validation_micro_fmax=0.132966 valid_micro_fmax=0.132966
epoch=19 loss=0.648235 validation_micro_fmax=0.151702 valid_micro_fmax=0.151702
epoch=20 loss=0.630770 validation_micro_fmax=0.160407 valid_micro_fmax=0.160407
epoch=21 loss=0.616127 validation_micro_fmax=0.171090 valid_micro_fmax=0.171090
epoch=22 loss=0.599007 validation_micro_fmax=0.160837 valid_micro_fmax=0.160837
epoch=23 loss=0.582791 validation_micro_fmax=0.173527 valid_micro_fmax=0.173527
epoch=24 loss=0.562221 validation_micro_fmax=0.165198 valid_micro_fmax=0.165198
epoch=25 loss=0.544538 validation_micro_fmax=0.176731 valid_micro_fmax=0.176731
epoch=26 loss=0.525379 validation_micro_fmax=0.174022 valid_micro_fmax=0.174022
epoch=27 loss=0.507823 validation_micro_fmax=0.188127 valid_micro_fmax=0.188127
epoch=28 loss=0.490270 validation_micro_fmax=0.186712 valid_micro_fmax=0.186712
epoch=29 loss=0.470611 validation_micro_fmax=0.188911 valid_micro_fmax=0.188911
epoch=30 loss=0.451834 validation_micro_fmax=0.192835 valid_micro_fmax=0.192835
epoch=31 loss=0.432797 validation_micro_fmax=0.192771 valid_micro_fmax=0.192771
epoch=32 loss=0.413806 validation_micro_fmax=0.199360 valid_micro_fmax=0.199360
epoch=33 loss=0.393756 validation_micro_fmax=0.204704 valid_micro_fmax=0.204704
epoch=34 loss=0.380251 validation_micro_fmax=0.211296 valid_micro_fmax=0.211296
epoch=35 loss=0.358317 validation_micro_fmax=0.211292 valid_micro_fmax=0.211292
epoch=36 loss=0.338652 validation_micro_fmax=0.222125 valid_micro_fmax=0.222125
epoch=37 loss=0.321676 validation_micro_fmax=0.230379 valid_micro_fmax=0.230379
epoch=38 loss=0.306091 validation_micro_fmax=0.246617 valid_micro_fmax=0.246617
epoch=39 loss=0.288871 validation_micro_fmax=0.234338 valid_micro_fmax=0.234338
epoch=40 loss=0.272915 validation_micro_fmax=0.250603 valid_micro_fmax=0.250603
epoch=41 loss=0.258828 validation_micro_fmax=0.253853 valid_micro_fmax=0.253853
epoch=42 loss=0.245484 validation_micro_fmax=0.257919 valid_micro_fmax=0.257919
epoch=43 loss=0.230788 validation_micro_fmax=0.260239 valid_micro_fmax=0.260239
epoch=44 loss=0.215795 validation_micro_fmax=0.258503 valid_micro_fmax=0.258503
epoch=45 loss=0.203437 validation_micro_fmax=0.265591 valid_micro_fmax=0.265591
epoch=46 loss=0.191092 validation_micro_fmax=0.273601 valid_micro_fmax=0.273601
epoch=47 loss=0.177155 validation_micro_fmax=0.278271 valid_micro_fmax=0.278271
epoch=48 loss=0.165924 validation_micro_fmax=0.271507 valid_micro_fmax=0.271507
epoch=49 loss=0.158449 validation_micro_fmax=0.264005 valid_micro_fmax=0.264005
epoch=50 loss=0.149194 validation_micro_fmax=0.272836 valid_micro_fmax=0.272836
epoch=51 loss=0.139703 validation_micro_fmax=0.275016 valid_micro_fmax=0.275016
epoch=52 loss=0.130211 validation_micro_fmax=0.268392 valid_micro_fmax=0.268392
epoch=53 loss=0.123320 validation_micro_fmax=0.288074 valid_micro_fmax=0.288074
epoch=54 loss=0.115745 validation_micro_fmax=0.294469 valid_micro_fmax=0.294469
epoch=55 loss=0.108840 validation_micro_fmax=0.288191 valid_micro_fmax=0.288191
epoch=56 loss=0.102802 validation_micro_fmax=0.276091 valid_micro_fmax=0.276091
epoch=57 loss=0.095438 validation_micro_fmax=0.293484 valid_micro_fmax=0.293484
epoch=58 loss=0.089004 validation_micro_fmax=0.295301 valid_micro_fmax=0.295301
epoch=59 loss=0.084684 validation_micro_fmax=0.306015 valid_micro_fmax=0.306015
epoch=60 loss=0.080801 validation_micro_fmax=0.330047 valid_micro_fmax=0.330047
epoch=61 loss=0.075789 validation_micro_fmax=0.312439 valid_micro_fmax=0.312439
epoch=62 loss=0.072549 validation_micro_fmax=0.322177 valid_micro_fmax=0.322177
epoch=63 loss=0.065993 validation_micro_fmax=0.296217 valid_micro_fmax=0.296217
epoch=64 loss=0.066501 validation_micro_fmax=0.314391 valid_micro_fmax=0.314391
epoch=65 loss=0.060174 validation_micro_fmax=0.315099 valid_micro_fmax=0.315099
epoch=66 loss=0.057975 validation_micro_fmax=0.319194 valid_micro_fmax=0.319194
epoch=67 loss=0.053953 validation_micro_fmax=0.345674 valid_micro_fmax=0.345674
epoch=68 loss=0.052257 validation_micro_fmax=0.345271 valid_micro_fmax=0.345271
epoch=69 loss=0.049803 validation_micro_fmax=0.349206 valid_micro_fmax=0.349206
epoch=70 loss=0.047829 validation_micro_fmax=0.336168 valid_micro_fmax=0.336168
epoch=71 loss=0.045694 validation_micro_fmax=0.322504 valid_micro_fmax=0.322504
epoch=72 loss=0.043239 validation_micro_fmax=0.334569 valid_micro_fmax=0.334569
epoch=73 loss=0.042251 validation_micro_fmax=0.330430 valid_micro_fmax=0.330430
epoch=74 loss=0.039993 validation_micro_fmax=0.332642 valid_micro_fmax=0.332642
epoch=75 loss=0.038060 validation_micro_fmax=0.319905 valid_micro_fmax=0.319905
epoch=76 loss=0.036149 validation_micro_fmax=0.331983 valid_micro_fmax=0.331983
epoch=77 loss=0.035108 validation_micro_fmax=0.343558 valid_micro_fmax=0.343558
epoch=78 loss=0.033827 validation_micro_fmax=0.334428 valid_micro_fmax=0.334428
epoch=79 loss=0.032523 validation_micro_fmax=0.328873 valid_micro_fmax=0.328873
Early stopping after 79 epochs (patience=10)
GPU completion: NVIDIA L40S, 15657, 46068, 0
