CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 0
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=1.198439 validation_micro_fmax=0.016720 valid_micro_fmax=0.016720
epoch=2 loss=1.052630 validation_micro_fmax=0.023659 valid_micro_fmax=0.023659
epoch=3 loss=0.975970 validation_micro_fmax=0.038737 valid_micro_fmax=0.038737
epoch=4 loss=0.921268 validation_micro_fmax=0.047406 valid_micro_fmax=0.047406
epoch=5 loss=0.883043 validation_micro_fmax=0.054434 valid_micro_fmax=0.054434
epoch=6 loss=0.853143 validation_micro_fmax=0.062683 valid_micro_fmax=0.062683
epoch=7 loss=0.831635 validation_micro_fmax=0.063653 valid_micro_fmax=0.063653
epoch=8 loss=0.812312 validation_micro_fmax=0.070817 valid_micro_fmax=0.070817
epoch=9 loss=0.793944 validation_micro_fmax=0.073854 valid_micro_fmax=0.073854
epoch=10 loss=0.779916 validation_micro_fmax=0.078336 valid_micro_fmax=0.078336
epoch=11 loss=0.765785 validation_micro_fmax=0.085326 valid_micro_fmax=0.085326
epoch=12 loss=0.752227 validation_micro_fmax=0.099353 valid_micro_fmax=0.099353
epoch=13 loss=0.739404 validation_micro_fmax=0.102399 valid_micro_fmax=0.102399
epoch=14 loss=0.724623 validation_micro_fmax=0.113246 valid_micro_fmax=0.113246
epoch=15 loss=0.712119 validation_micro_fmax=0.115064 valid_micro_fmax=0.115064
epoch=16 loss=0.696432 validation_micro_fmax=0.121175 valid_micro_fmax=0.121175
epoch=17 loss=0.681966 validation_micro_fmax=0.127437 valid_micro_fmax=0.127437
epoch=18 loss=0.666814 validation_micro_fmax=0.134061 valid_micro_fmax=0.134061
epoch=19 loss=0.650443 validation_micro_fmax=0.136255 valid_micro_fmax=0.136255
epoch=20 loss=0.634699 validation_micro_fmax=0.137744 valid_micro_fmax=0.137744
epoch=21 loss=0.617124 validation_micro_fmax=0.153134 valid_micro_fmax=0.153134
epoch=22 loss=0.599801 validation_micro_fmax=0.152304 valid_micro_fmax=0.152304
epoch=23 loss=0.583435 validation_micro_fmax=0.145926 valid_micro_fmax=0.145926
epoch=24 loss=0.565252 validation_micro_fmax=0.155972 valid_micro_fmax=0.155972
epoch=25 loss=0.547749 validation_micro_fmax=0.157370 valid_micro_fmax=0.157370
epoch=26 loss=0.530668 validation_micro_fmax=0.161699 valid_micro_fmax=0.161699
epoch=27 loss=0.508146 validation_micro_fmax=0.174626 valid_micro_fmax=0.174626
epoch=28 loss=0.493531 validation_micro_fmax=0.172045 valid_micro_fmax=0.172045
epoch=29 loss=0.473198 validation_micro_fmax=0.174564 valid_micro_fmax=0.174564
epoch=30 loss=0.454205 validation_micro_fmax=0.190583 valid_micro_fmax=0.190583
epoch=31 loss=0.435015 validation_micro_fmax=0.186452 valid_micro_fmax=0.186452
epoch=32 loss=0.417462 validation_micro_fmax=0.197669 valid_micro_fmax=0.197669
epoch=33 loss=0.397348 validation_micro_fmax=0.196512 valid_micro_fmax=0.196512
epoch=34 loss=0.379203 validation_micro_fmax=0.207828 valid_micro_fmax=0.207828
epoch=35 loss=0.362560 validation_micro_fmax=0.196712 valid_micro_fmax=0.196712
epoch=36 loss=0.343030 validation_micro_fmax=0.200521 valid_micro_fmax=0.200521
epoch=37 loss=0.326737 validation_micro_fmax=0.211864 valid_micro_fmax=0.211864
epoch=38 loss=0.310865 validation_micro_fmax=0.212642 valid_micro_fmax=0.212642
epoch=39 loss=0.292716 validation_micro_fmax=0.219618 valid_micro_fmax=0.219618
epoch=40 loss=0.278475 validation_micro_fmax=0.223993 valid_micro_fmax=0.223993
epoch=41 loss=0.261401 validation_micro_fmax=0.224934 valid_micro_fmax=0.224934
epoch=42 loss=0.247812 validation_micro_fmax=0.228075 valid_micro_fmax=0.228075
epoch=43 loss=0.232443 validation_micro_fmax=0.233266 valid_micro_fmax=0.233266
epoch=44 loss=0.217438 validation_micro_fmax=0.240519 valid_micro_fmax=0.240519
epoch=45 loss=0.206482 validation_micro_fmax=0.244077 valid_micro_fmax=0.244077
epoch=46 loss=0.194781 validation_micro_fmax=0.242254 valid_micro_fmax=0.242254
epoch=47 loss=0.181425 validation_micro_fmax=0.233056 valid_micro_fmax=0.233056
epoch=48 loss=0.173148 validation_micro_fmax=0.250999 valid_micro_fmax=0.250999
epoch=49 loss=0.162792 validation_micro_fmax=0.260119 valid_micro_fmax=0.260119
epoch=50 loss=0.153157 validation_micro_fmax=0.249955 valid_micro_fmax=0.249955
epoch=51 loss=0.143811 validation_micro_fmax=0.267724 valid_micro_fmax=0.267724
epoch=52 loss=0.136131 validation_micro_fmax=0.249859 valid_micro_fmax=0.249859
epoch=53 loss=0.127644 validation_micro_fmax=0.254824 valid_micro_fmax=0.254824
