CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 1
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=1.194500 validation_micro_fmax=0.013009 valid_micro_fmax=0.013009
epoch=2 loss=1.054392 validation_micro_fmax=0.028121 valid_micro_fmax=0.028121
epoch=3 loss=0.973404 validation_micro_fmax=0.043651 valid_micro_fmax=0.043651
epoch=4 loss=0.919212 validation_micro_fmax=0.060065 valid_micro_fmax=0.060065
epoch=5 loss=0.879726 validation_micro_fmax=0.059688 valid_micro_fmax=0.059688
epoch=6 loss=0.852268 validation_micro_fmax=0.066761 valid_micro_fmax=0.066761
epoch=7 loss=0.829974 validation_micro_fmax=0.072228 valid_micro_fmax=0.072228
epoch=8 loss=0.810813 validation_micro_fmax=0.080538 valid_micro_fmax=0.080538
epoch=9 loss=0.793002 validation_micro_fmax=0.082966 valid_micro_fmax=0.082966
epoch=10 loss=0.777385 validation_micro_fmax=0.093393 valid_micro_fmax=0.093393
epoch=11 loss=0.763242 validation_micro_fmax=0.094549 valid_micro_fmax=0.094549
epoch=12 loss=0.750944 validation_micro_fmax=0.095772 valid_micro_fmax=0.095772
epoch=13 loss=0.738257 validation_micro_fmax=0.096914 valid_micro_fmax=0.096914
epoch=14 loss=0.725618 validation_micro_fmax=0.106534 valid_micro_fmax=0.106534
epoch=15 loss=0.710768 validation_micro_fmax=0.106697 valid_micro_fmax=0.106697
epoch=16 loss=0.697558 validation_micro_fmax=0.109815 valid_micro_fmax=0.109815
epoch=17 loss=0.681716 validation_micro_fmax=0.112765 valid_micro_fmax=0.112765
epoch=18 loss=0.667719 validation_micro_fmax=0.113879 valid_micro_fmax=0.113879
epoch=19 loss=0.650464 validation_micro_fmax=0.122871 valid_micro_fmax=0.122871
epoch=20 loss=0.633856 validation_micro_fmax=0.127685 valid_micro_fmax=0.127685
epoch=21 loss=0.618227 validation_micro_fmax=0.134975 valid_micro_fmax=0.134975
epoch=22 loss=0.600463 validation_micro_fmax=0.130410 valid_micro_fmax=0.130410
epoch=23 loss=0.581499 validation_micro_fmax=0.135725 valid_micro_fmax=0.135725
epoch=24 loss=0.565647 validation_micro_fmax=0.131875 valid_micro_fmax=0.131875
epoch=25 loss=0.547141 validation_micro_fmax=0.139102 valid_micro_fmax=0.139102
epoch=26 loss=0.527016 validation_micro_fmax=0.140580 valid_micro_fmax=0.140580
epoch=27 loss=0.509874 validation_micro_fmax=0.147979 valid_micro_fmax=0.147979
epoch=28 loss=0.490460 validation_micro_fmax=0.159405 valid_micro_fmax=0.159405
epoch=29 loss=0.472528 validation_micro_fmax=0.162465 valid_micro_fmax=0.162465
epoch=30 loss=0.454235 validation_micro_fmax=0.159823 valid_micro_fmax=0.159823
epoch=31 loss=0.437164 validation_micro_fmax=0.159112 valid_micro_fmax=0.159112
epoch=32 loss=0.417266 validation_micro_fmax=0.160410 valid_micro_fmax=0.160410
epoch=33 loss=0.396595 validation_micro_fmax=0.168804 valid_micro_fmax=0.168804
epoch=34 loss=0.379952 validation_micro_fmax=0.177252 valid_micro_fmax=0.177252
epoch=35 loss=0.361620 validation_micro_fmax=0.172449 valid_micro_fmax=0.172449
epoch=36 loss=0.344160 validation_micro_fmax=0.185992 valid_micro_fmax=0.185992
epoch=37 loss=0.326820 validation_micro_fmax=0.192342 valid_micro_fmax=0.192342
epoch=38 loss=0.311982 validation_micro_fmax=0.184557 valid_micro_fmax=0.184557
epoch=39 loss=0.294319 validation_micro_fmax=0.195738 valid_micro_fmax=0.195738
epoch=40 loss=0.279118 validation_micro_fmax=0.209266 valid_micro_fmax=0.209266
epoch=41 loss=0.262509 validation_micro_fmax=0.204924 valid_micro_fmax=0.204924
epoch=42 loss=0.246897 validation_micro_fmax=0.206463 valid_micro_fmax=0.206463
epoch=43 loss=0.233522 validation_micro_fmax=0.218792 valid_micro_fmax=0.218792
epoch=44 loss=0.220323 validation_micro_fmax=0.220418 valid_micro_fmax=0.220418
epoch=45 loss=0.209084 validation_micro_fmax=0.221102 valid_micro_fmax=0.221102
epoch=46 loss=0.197610 validation_micro_fmax=0.231894 valid_micro_fmax=0.231894
epoch=47 loss=0.182885 validation_micro_fmax=0.222499 valid_micro_fmax=0.222499
epoch=48 loss=0.170946 validation_micro_fmax=0.231881 valid_micro_fmax=0.231881
epoch=49 loss=0.161531 validation_micro_fmax=0.246663 valid_micro_fmax=0.246663
epoch=50 loss=0.153584 validation_micro_fmax=0.230327 valid_micro_fmax=0.230327
epoch=51 loss=0.142440 validation_micro_fmax=0.231547 valid_micro_fmax=0.231547
epoch=52 loss=0.134365 validation_micro_fmax=0.241693 valid_micro_fmax=0.241693
