CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 5
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=1.187432 validation_micro_fmax=0.020867 valid_micro_fmax=0.020867
epoch=2 loss=1.048217 validation_micro_fmax=0.028519 valid_micro_fmax=0.028519
epoch=3 loss=0.968826 validation_micro_fmax=0.036147 valid_micro_fmax=0.036147
epoch=4 loss=0.921543 validation_micro_fmax=0.041171 valid_micro_fmax=0.041171
epoch=5 loss=0.880065 validation_micro_fmax=0.052494 valid_micro_fmax=0.052494
epoch=6 loss=0.851449 validation_micro_fmax=0.064546 valid_micro_fmax=0.064546
epoch=7 loss=0.827883 validation_micro_fmax=0.072819 valid_micro_fmax=0.072819
epoch=8 loss=0.808074 validation_micro_fmax=0.092013 valid_micro_fmax=0.092013
epoch=9 loss=0.792333 validation_micro_fmax=0.088663 valid_micro_fmax=0.088663
epoch=10 loss=0.779300 validation_micro_fmax=0.095951 valid_micro_fmax=0.095951
epoch=11 loss=0.764103 validation_micro_fmax=0.106237 valid_micro_fmax=0.106237
epoch=12 loss=0.750688 validation_micro_fmax=0.112061 valid_micro_fmax=0.112061
epoch=13 loss=0.738306 validation_micro_fmax=0.125000 valid_micro_fmax=0.125000
epoch=14 loss=0.723551 validation_micro_fmax=0.115355 valid_micro_fmax=0.115355
epoch=15 loss=0.710721 validation_micro_fmax=0.124214 valid_micro_fmax=0.124214
epoch=16 loss=0.695643 validation_micro_fmax=0.125028 valid_micro_fmax=0.125028
epoch=17 loss=0.680630 validation_micro_fmax=0.121607 valid_micro_fmax=0.121607
epoch=18 loss=0.665438 validation_micro_fmax=0.136738 valid_micro_fmax=0.136738
epoch=19 loss=0.649385 validation_micro_fmax=0.135897 valid_micro_fmax=0.135897
epoch=20 loss=0.633976 validation_micro_fmax=0.140099 valid_micro_fmax=0.140099
epoch=21 loss=0.618052 validation_micro_fmax=0.132791 valid_micro_fmax=0.132791
epoch=22 loss=0.599158 validation_micro_fmax=0.145704 valid_micro_fmax=0.145704
epoch=23 loss=0.581866 validation_micro_fmax=0.153339 valid_micro_fmax=0.153339
epoch=24 loss=0.565442 validation_micro_fmax=0.146456 valid_micro_fmax=0.146456
epoch=25 loss=0.547656 validation_micro_fmax=0.147205 valid_micro_fmax=0.147205
epoch=26 loss=0.528205 validation_micro_fmax=0.176694 valid_micro_fmax=0.176694
epoch=27 loss=0.510666 validation_micro_fmax=0.183253 valid_micro_fmax=0.183253
epoch=28 loss=0.491731 validation_micro_fmax=0.188169 valid_micro_fmax=0.188169
epoch=29 loss=0.471508 validation_micro_fmax=0.181616 valid_micro_fmax=0.181616
epoch=30 loss=0.452740 validation_micro_fmax=0.192102 valid_micro_fmax=0.192102
epoch=31 loss=0.434845 validation_micro_fmax=0.175016 valid_micro_fmax=0.175016
epoch=32 loss=0.415644 validation_micro_fmax=0.182257 valid_micro_fmax=0.182257
epoch=33 loss=0.397237 validation_micro_fmax=0.187534 valid_micro_fmax=0.187534
epoch=34 loss=0.379435 validation_micro_fmax=0.195375 valid_micro_fmax=0.195375
epoch=35 loss=0.362118 validation_micro_fmax=0.195929 valid_micro_fmax=0.195929
epoch=36 loss=0.342975 validation_micro_fmax=0.209897 valid_micro_fmax=0.209897
epoch=37 loss=0.325953 validation_micro_fmax=0.209715 valid_micro_fmax=0.209715
epoch=38 loss=0.310740 validation_micro_fmax=0.211319 valid_micro_fmax=0.211319
epoch=39 loss=0.291693 validation_micro_fmax=0.226848 valid_micro_fmax=0.226848
epoch=40 loss=0.276959 validation_micro_fmax=0.220511 valid_micro_fmax=0.220511
epoch=41 loss=0.260114 validation_micro_fmax=0.221960 valid_micro_fmax=0.221960
epoch=42 loss=0.245165 validation_micro_fmax=0.234847 valid_micro_fmax=0.234847
epoch=43 loss=0.231209 validation_micro_fmax=0.239646 valid_micro_fmax=0.239646
epoch=44 loss=0.217390 validation_micro_fmax=0.249944 valid_micro_fmax=0.249944
epoch=45 loss=0.204746 validation_micro_fmax=0.259492 valid_micro_fmax=0.259492
epoch=46 loss=0.192996 validation_micro_fmax=0.258439 valid_micro_fmax=0.258439
epoch=47 loss=0.182100 validation_micro_fmax=0.283035 valid_micro_fmax=0.283035
epoch=48 loss=0.172740 validation_micro_fmax=0.283387 valid_micro_fmax=0.283387
epoch=49 loss=0.160282 validation_micro_fmax=0.273617 valid_micro_fmax=0.273617
epoch=50 loss=0.151843 validation_micro_fmax=0.274044 valid_micro_fmax=0.274044
epoch=51 loss=0.143297 validation_micro_fmax=0.279754 valid_micro_fmax=0.279754
epoch=52 loss=0.133672 validation_micro_fmax=0.279130 valid_micro_fmax=0.279130
epoch=53 loss=0.125424 validation_micro_fmax=0.282979 valid_micro_fmax=0.282979
epoch=54 loss=0.118091 validation_micro_fmax=0.291722 valid_micro_fmax=0.291722
epoch=55 loss=0.110624 validation_micro_fmax=0.286529 valid_micro_fmax=0.286529
epoch=56 loss=0.105292 validation_micro_fmax=0.291345 valid_micro_fmax=0.291345
epoch=57 loss=0.098904 validation_micro_fmax=0.294725 valid_micro_fmax=0.294725
epoch=58 loss=0.094416 validation_micro_fmax=0.291717 valid_micro_fmax=0.291717
epoch=59 loss=0.087061 validation_micro_fmax=0.304774 valid_micro_fmax=0.304774
epoch=60 loss=0.082495 validation_micro_fmax=0.308901 valid_micro_fmax=0.308901
epoch=61 loss=0.077098 validation_micro_fmax=0.318997 valid_micro_fmax=0.318997
epoch=62 loss=0.074709 validation_micro_fmax=0.311229 valid_micro_fmax=0.311229
epoch=63 loss=0.069742 validation_micro_fmax=0.308341 valid_micro_fmax=0.308341
epoch=64 loss=0.065433 validation_micro_fmax=0.294680 valid_micro_fmax=0.294680
epoch=65 loss=0.063234 validation_micro_fmax=0.323198 valid_micro_fmax=0.323198
epoch=66 loss=0.059191 validation_micro_fmax=0.310184 valid_micro_fmax=0.310184
epoch=67 loss=0.056537 validation_micro_fmax=0.317920 valid_micro_fmax=0.317920
