CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 1
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=0.569779 validation_micro_fmax=0.020946 valid_micro_fmax=0.020946
epoch=2 loss=0.464772 validation_micro_fmax=0.053184 valid_micro_fmax=0.053184
epoch=3 loss=0.434795 validation_micro_fmax=0.074053 valid_micro_fmax=0.074053
epoch=4 loss=0.416844 validation_micro_fmax=0.102643 valid_micro_fmax=0.102643
epoch=5 loss=0.401971 validation_micro_fmax=0.113106 valid_micro_fmax=0.113106
epoch=6 loss=0.386324 validation_micro_fmax=0.135513 valid_micro_fmax=0.135513
epoch=7 loss=0.368799 validation_micro_fmax=0.144915 valid_micro_fmax=0.144915
epoch=8 loss=0.347704 validation_micro_fmax=0.156881 valid_micro_fmax=0.156881
epoch=9 loss=0.320842 validation_micro_fmax=0.169476 valid_micro_fmax=0.169476
epoch=10 loss=0.291287 validation_micro_fmax=0.170261 valid_micro_fmax=0.170261
epoch=11 loss=0.258370 validation_micro_fmax=0.187914 valid_micro_fmax=0.187914
epoch=12 loss=0.223703 validation_micro_fmax=0.192510 valid_micro_fmax=0.192510
epoch=13 loss=0.191960 validation_micro_fmax=0.188130 valid_micro_fmax=0.188130
epoch=14 loss=0.163049 validation_micro_fmax=0.205153 valid_micro_fmax=0.205153
epoch=15 loss=0.134733 validation_micro_fmax=0.219363 valid_micro_fmax=0.219363
epoch=16 loss=0.112937 validation_micro_fmax=0.242549 valid_micro_fmax=0.242549
epoch=17 loss=0.094888 validation_micro_fmax=0.254218 valid_micro_fmax=0.254218
epoch=18 loss=0.080395 validation_micro_fmax=0.255616 valid_micro_fmax=0.255616
epoch=19 loss=0.068828 validation_micro_fmax=0.282147 valid_micro_fmax=0.282147
epoch=20 loss=0.060442 validation_micro_fmax=0.284817 valid_micro_fmax=0.284817
epoch=21 loss=0.050221 validation_micro_fmax=0.292865 valid_micro_fmax=0.292865
epoch=22 loss=0.043678 validation_micro_fmax=0.292752 valid_micro_fmax=0.292752
epoch=23 loss=0.039087 validation_micro_fmax=0.294011 valid_micro_fmax=0.294011
epoch=24 loss=0.033520 validation_micro_fmax=0.293386 valid_micro_fmax=0.293386
epoch=25 loss=0.029861 validation_micro_fmax=0.300628 valid_micro_fmax=0.300628
epoch=26 loss=0.026110 validation_micro_fmax=0.293477 valid_micro_fmax=0.293477
epoch=27 loss=0.024039 validation_micro_fmax=0.307040 valid_micro_fmax=0.307040
epoch=28 loss=0.021922 validation_micro_fmax=0.296071 valid_micro_fmax=0.296071
epoch=29 loss=0.019688 validation_micro_fmax=0.292035 valid_micro_fmax=0.292035
epoch=30 loss=0.017659 validation_micro_fmax=0.299885 valid_micro_fmax=0.299885
epoch=31 loss=0.016242 validation_micro_fmax=0.281991 valid_micro_fmax=0.281991
epoch=32 loss=0.015369 validation_micro_fmax=0.288951 valid_micro_fmax=0.288951
epoch=33 loss=0.014310 validation_micro_fmax=0.298861 valid_micro_fmax=0.298861
epoch=34 loss=0.012759 validation_micro_fmax=0.293939 valid_micro_fmax=0.293939
epoch=35 loss=0.011843 validation_micro_fmax=0.284717 valid_micro_fmax=0.284717
epoch=36 loss=0.010853 validation_micro_fmax=0.305260 valid_micro_fmax=0.305260
Early stopping after 36 epochs (patience=9)
GPU completion: NVIDIA L40S, 33275, 46068, 0
