CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 0
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=0.577979 validation_micro_fmax=0.023908 valid_micro_fmax=0.023908
epoch=2 loss=0.472466 validation_micro_fmax=0.047135 valid_micro_fmax=0.047135
epoch=3 loss=0.437189 validation_micro_fmax=0.058167 valid_micro_fmax=0.058167
epoch=4 loss=0.414185 validation_micro_fmax=0.065556 valid_micro_fmax=0.065556
epoch=5 loss=0.397021 validation_micro_fmax=0.083206 valid_micro_fmax=0.083206
epoch=6 loss=0.379537 validation_micro_fmax=0.096742 valid_micro_fmax=0.096742
epoch=7 loss=0.360849 validation_micro_fmax=0.103789 valid_micro_fmax=0.103789
epoch=8 loss=0.338285 validation_micro_fmax=0.115815 valid_micro_fmax=0.115815
epoch=9 loss=0.312304 validation_micro_fmax=0.116849 valid_micro_fmax=0.116849
epoch=10 loss=0.280447 validation_micro_fmax=0.123717 valid_micro_fmax=0.123717
epoch=11 loss=0.246475 validation_micro_fmax=0.156325 valid_micro_fmax=0.156325
epoch=12 loss=0.211758 validation_micro_fmax=0.155100 valid_micro_fmax=0.155100
epoch=13 loss=0.179521 validation_micro_fmax=0.159370 valid_micro_fmax=0.159370
epoch=14 loss=0.148768 validation_micro_fmax=0.185267 valid_micro_fmax=0.185267
epoch=15 loss=0.123626 validation_micro_fmax=0.170791 valid_micro_fmax=0.170791
epoch=16 loss=0.103704 validation_micro_fmax=0.188155 valid_micro_fmax=0.188155
epoch=17 loss=0.085647 validation_micro_fmax=0.203172 valid_micro_fmax=0.203172
epoch=18 loss=0.071589 validation_micro_fmax=0.218326 valid_micro_fmax=0.218326
epoch=19 loss=0.059825 validation_micro_fmax=0.221075 valid_micro_fmax=0.221075
epoch=20 loss=0.050220 validation_micro_fmax=0.213161 valid_micro_fmax=0.213161
epoch=21 loss=0.043834 validation_micro_fmax=0.230834 valid_micro_fmax=0.230834
epoch=22 loss=0.036506 validation_micro_fmax=0.246371 valid_micro_fmax=0.246371
epoch=23 loss=0.031698 validation_micro_fmax=0.247410 valid_micro_fmax=0.247410
epoch=24 loss=0.028334 validation_micro_fmax=0.231506 valid_micro_fmax=0.231506
epoch=25 loss=0.025190 validation_micro_fmax=0.267631 valid_micro_fmax=0.267631
epoch=26 loss=0.022298 validation_micro_fmax=0.249749 valid_micro_fmax=0.249749
epoch=27 loss=0.019986 validation_micro_fmax=0.257848 valid_micro_fmax=0.257848
epoch=28 loss=0.018951 validation_micro_fmax=0.255574 valid_micro_fmax=0.255574
epoch=29 loss=0.017861 validation_micro_fmax=0.276966 valid_micro_fmax=0.276966
epoch=30 loss=0.016268 validation_micro_fmax=0.254263 valid_micro_fmax=0.254263
epoch=31 loss=0.014882 validation_micro_fmax=0.256257 valid_micro_fmax=0.256257
epoch=32 loss=0.012497 validation_micro_fmax=0.256052 valid_micro_fmax=0.256052
epoch=33 loss=0.010838 validation_micro_fmax=0.260991 valid_micro_fmax=0.260991
epoch=34 loss=0.009644 validation_micro_fmax=0.241176 valid_micro_fmax=0.241176
epoch=35 loss=0.009270 validation_micro_fmax=0.221543 valid_micro_fmax=0.221543
epoch=36 loss=0.009686 validation_micro_fmax=0.241019 valid_micro_fmax=0.241019
epoch=37 loss=0.010179 validation_micro_fmax=0.256389 valid_micro_fmax=0.256389
epoch=38 loss=0.008137 validation_micro_fmax=0.212575 valid_micro_fmax=0.212575
epoch=39 loss=0.007738 validation_micro_fmax=0.233529 valid_micro_fmax=0.233529
Early stopping after 39 epochs (patience=10)
GPU completion: NVIDIA L40S, 30389, 46068, 0
