CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 0
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=0.966914 validation_micro_fmax=0.096764 valid_micro_fmax=0.096764
epoch=2 loss=0.755021 validation_micro_fmax=0.135630 valid_micro_fmax=0.135630
epoch=3 loss=0.608564 validation_micro_fmax=0.129669 valid_micro_fmax=0.129669
epoch=4 loss=0.429429 validation_micro_fmax=0.132941 valid_micro_fmax=0.132941
epoch=5 loss=0.281862 validation_micro_fmax=0.159769 valid_micro_fmax=0.159769
epoch=6 loss=0.179636 validation_micro_fmax=0.166216 valid_micro_fmax=0.166216
epoch=7 loss=0.123727 validation_micro_fmax=0.167785 valid_micro_fmax=0.167785
epoch=8 loss=0.095363 validation_micro_fmax=0.186568 valid_micro_fmax=0.186568
epoch=9 loss=0.082707 validation_micro_fmax=0.173939 valid_micro_fmax=0.173939
epoch=10 loss=0.063729 validation_micro_fmax=0.199756 valid_micro_fmax=0.199756
epoch=11 loss=0.067732 validation_micro_fmax=0.179664 valid_micro_fmax=0.179664
epoch=12 loss=0.049976 validation_micro_fmax=0.171838 valid_micro_fmax=0.171838
epoch=13 loss=0.044251 validation_micro_fmax=0.156216 valid_micro_fmax=0.156216
epoch=14 loss=0.042133 validation_micro_fmax=0.182594 valid_micro_fmax=0.182594
epoch=15 loss=0.036956 validation_micro_fmax=0.169454 valid_micro_fmax=0.169454
epoch=16 loss=0.028266 validation_micro_fmax=0.183857 valid_micro_fmax=0.183857
epoch=17 loss=0.035870 validation_micro_fmax=0.166334 valid_micro_fmax=0.166334
epoch=18 loss=0.025662 validation_micro_fmax=0.182186 valid_micro_fmax=0.182186
epoch=19 loss=0.024784 validation_micro_fmax=0.175151 valid_micro_fmax=0.175151
Early stopping after 19 epochs (patience=9)
GPU completion: NVIDIA L40S, 43067, 46068, 0
