CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 0
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=0.995994 validation_micro_fmax=0.104288 valid_micro_fmax=0.104288
epoch=2 loss=0.823851 validation_micro_fmax=0.116260 valid_micro_fmax=0.116260
epoch=3 loss=0.768921 validation_micro_fmax=0.138661 valid_micro_fmax=0.138661
epoch=4 loss=0.735067 validation_micro_fmax=0.158685 valid_micro_fmax=0.158685
epoch=5 loss=0.707740 validation_micro_fmax=0.158106 valid_micro_fmax=0.158106
epoch=6 loss=0.680121 validation_micro_fmax=0.184382 valid_micro_fmax=0.184382
epoch=7 loss=0.649359 validation_micro_fmax=0.194545 valid_micro_fmax=0.194545
epoch=8 loss=0.613672 validation_micro_fmax=0.194239 valid_micro_fmax=0.194239
epoch=9 loss=0.572438 validation_micro_fmax=0.214044 valid_micro_fmax=0.214044
epoch=10 loss=0.527321 validation_micro_fmax=0.234453 valid_micro_fmax=0.234453
epoch=11 loss=0.479857 validation_micro_fmax=0.253477 valid_micro_fmax=0.253477
epoch=12 loss=0.429888 validation_micro_fmax=0.282986 valid_micro_fmax=0.282986
epoch=13 loss=0.378837 validation_micro_fmax=0.287903 valid_micro_fmax=0.287903
epoch=14 loss=0.328650 validation_micro_fmax=0.302183 valid_micro_fmax=0.302183
epoch=15 loss=0.281048 validation_micro_fmax=0.300390 valid_micro_fmax=0.300390
epoch=16 loss=0.236605 validation_micro_fmax=0.332392 valid_micro_fmax=0.332392
epoch=17 loss=0.197675 validation_micro_fmax=0.334787 valid_micro_fmax=0.334787
epoch=18 loss=0.164139 validation_micro_fmax=0.336145 valid_micro_fmax=0.336145
epoch=19 loss=0.136072 validation_micro_fmax=0.340803 valid_micro_fmax=0.340803
epoch=20 loss=0.112750 validation_micro_fmax=0.360452 valid_micro_fmax=0.360452
epoch=21 loss=0.094837 validation_micro_fmax=0.366552 valid_micro_fmax=0.366552
epoch=22 loss=0.078737 validation_micro_fmax=0.380870 valid_micro_fmax=0.380870
epoch=23 loss=0.066200 validation_micro_fmax=0.383254 valid_micro_fmax=0.383254
epoch=24 loss=0.056590 validation_micro_fmax=0.383654 valid_micro_fmax=0.383654
epoch=25 loss=0.047935 validation_micro_fmax=0.388446 valid_micro_fmax=0.388446
epoch=26 loss=0.041665 validation_micro_fmax=0.377244 valid_micro_fmax=0.377244
epoch=27 loss=0.035080 validation_micro_fmax=0.389199 valid_micro_fmax=0.389199
epoch=28 loss=0.030777 validation_micro_fmax=0.404514 valid_micro_fmax=0.404514
epoch=29 loss=0.026436 validation_micro_fmax=0.391234 valid_micro_fmax=0.391234
epoch=30 loss=0.024465 validation_micro_fmax=0.390352 valid_micro_fmax=0.390352
epoch=31 loss=0.021092 validation_micro_fmax=0.391738 valid_micro_fmax=0.391738
epoch=32 loss=0.017949 validation_micro_fmax=0.400654 valid_micro_fmax=0.400654
epoch=33 loss=0.016299 validation_micro_fmax=0.401388 valid_micro_fmax=0.401388
epoch=34 loss=0.014108 validation_micro_fmax=0.397749 valid_micro_fmax=0.397749
epoch=35 loss=0.012965 validation_micro_fmax=0.415849 valid_micro_fmax=0.415849
epoch=36 loss=0.011535 validation_micro_fmax=0.413285 valid_micro_fmax=0.413285
epoch=37 loss=0.010291 validation_micro_fmax=0.412950 valid_micro_fmax=0.412950
epoch=38 loss=0.009156 validation_micro_fmax=0.411085 valid_micro_fmax=0.411085
epoch=39 loss=0.008284 validation_micro_fmax=0.403629 valid_micro_fmax=0.403629
epoch=40 loss=0.007914 validation_micro_fmax=0.390257 valid_micro_fmax=0.390257
epoch=41 loss=0.011148 validation_micro_fmax=0.398955 valid_micro_fmax=0.398955
epoch=42 loss=0.006505 validation_micro_fmax=0.408167 valid_micro_fmax=0.408167
epoch=43 loss=0.006119 validation_micro_fmax=0.403019 valid_micro_fmax=0.403019
epoch=44 loss=0.005508 validation_micro_fmax=0.417609 valid_micro_fmax=0.417609
epoch=45 loss=0.004983 validation_micro_fmax=0.409505 valid_micro_fmax=0.409505
epoch=46 loss=0.004533 validation_micro_fmax=0.414155 valid_micro_fmax=0.414155
epoch=47 loss=0.004329 validation_micro_fmax=0.413494 valid_micro_fmax=0.413494
epoch=48 loss=0.004354 validation_micro_fmax=0.417490 valid_micro_fmax=0.417490
epoch=49 loss=0.004851 validation_micro_fmax=0.412768 valid_micro_fmax=0.412768
epoch=50 loss=0.003375 validation_micro_fmax=0.414791 valid_micro_fmax=0.414791
epoch=51 loss=0.007306 validation_micro_fmax=0.386224 valid_micro_fmax=0.386224
epoch=52 loss=0.004026 validation_micro_fmax=0.406237 valid_micro_fmax=0.406237
epoch=53 loss=0.003982 validation_micro_fmax=0.409165 valid_micro_fmax=0.409165
Early stopping after 53 epochs (patience=9)
GPU completion: NVIDIA L40S, 33049, 46068, 0
