CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 0
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=0.569132 validation_micro_fmax=0.021159 valid_micro_fmax=0.021159
epoch=2 loss=0.461471 validation_micro_fmax=0.035485 valid_micro_fmax=0.035485
epoch=3 loss=0.433467 validation_micro_fmax=0.062002 valid_micro_fmax=0.062002
epoch=4 loss=0.416482 validation_micro_fmax=0.073713 valid_micro_fmax=0.073713
epoch=5 loss=0.400274 validation_micro_fmax=0.088953 valid_micro_fmax=0.088953
epoch=6 loss=0.385126 validation_micro_fmax=0.100000 valid_micro_fmax=0.100000
epoch=7 loss=0.367996 validation_micro_fmax=0.115842 valid_micro_fmax=0.115842
epoch=8 loss=0.346865 validation_micro_fmax=0.136110 valid_micro_fmax=0.136110
epoch=9 loss=0.319760 validation_micro_fmax=0.142027 valid_micro_fmax=0.142027
epoch=10 loss=0.287589 validation_micro_fmax=0.148173 valid_micro_fmax=0.148173
epoch=11 loss=0.254632 validation_micro_fmax=0.148274 valid_micro_fmax=0.148274
epoch=12 loss=0.219870 validation_micro_fmax=0.181878 valid_micro_fmax=0.181878
epoch=13 loss=0.187019 validation_micro_fmax=0.184734 valid_micro_fmax=0.184734
epoch=14 loss=0.157596 validation_micro_fmax=0.218695 valid_micro_fmax=0.218695
epoch=15 loss=0.131731 validation_micro_fmax=0.216341 valid_micro_fmax=0.216341
epoch=16 loss=0.111430 validation_micro_fmax=0.252735 valid_micro_fmax=0.252735
epoch=17 loss=0.091217 validation_micro_fmax=0.245133 valid_micro_fmax=0.245133
epoch=18 loss=0.077330 validation_micro_fmax=0.250614 valid_micro_fmax=0.250614
epoch=19 loss=0.065607 validation_micro_fmax=0.253842 valid_micro_fmax=0.253842
epoch=20 loss=0.056026 validation_micro_fmax=0.260000 valid_micro_fmax=0.260000
epoch=21 loss=0.047893 validation_micro_fmax=0.266298 valid_micro_fmax=0.266298
epoch=22 loss=0.042418 validation_micro_fmax=0.264063 valid_micro_fmax=0.264063
epoch=23 loss=0.036328 validation_micro_fmax=0.276018 valid_micro_fmax=0.276018
epoch=24 loss=0.031694 validation_micro_fmax=0.274230 valid_micro_fmax=0.274230
epoch=25 loss=0.028538 validation_micro_fmax=0.283821 valid_micro_fmax=0.283821
epoch=26 loss=0.025732 validation_micro_fmax=0.276289 valid_micro_fmax=0.276289
epoch=27 loss=0.022968 validation_micro_fmax=0.273586 valid_micro_fmax=0.273586
epoch=28 loss=0.020919 validation_micro_fmax=0.292992 valid_micro_fmax=0.292992
epoch=29 loss=0.019446 validation_micro_fmax=0.293914 valid_micro_fmax=0.293914
epoch=30 loss=0.017465 validation_micro_fmax=0.295659 valid_micro_fmax=0.295659
epoch=31 loss=0.015909 validation_micro_fmax=0.288013 valid_micro_fmax=0.288013
epoch=32 loss=0.015331 validation_micro_fmax=0.290501 valid_micro_fmax=0.290501
epoch=33 loss=0.013676 validation_micro_fmax=0.271245 valid_micro_fmax=0.271245
epoch=34 loss=0.014159 validation_micro_fmax=0.285157 valid_micro_fmax=0.285157
epoch=35 loss=0.012324 validation_micro_fmax=0.296204 valid_micro_fmax=0.296204
epoch=36 loss=0.011451 validation_micro_fmax=0.286650 valid_micro_fmax=0.286650
epoch=37 loss=0.011514 validation_micro_fmax=0.309489 valid_micro_fmax=0.309489
epoch=38 loss=0.009555 validation_micro_fmax=0.309660 valid_micro_fmax=0.309660
epoch=39 loss=0.008446 validation_micro_fmax=0.296921 valid_micro_fmax=0.296921
epoch=40 loss=0.008089 validation_micro_fmax=0.309620 valid_micro_fmax=0.309620
epoch=41 loss=0.007405 validation_micro_fmax=0.306927 valid_micro_fmax=0.306927
epoch=42 loss=0.007123 validation_micro_fmax=0.304883 valid_micro_fmax=0.304883
epoch=43 loss=0.006485 validation_micro_fmax=0.314956 valid_micro_fmax=0.314956
epoch=44 loss=0.006163 validation_micro_fmax=0.318517 valid_micro_fmax=0.318517
epoch=45 loss=0.006100 validation_micro_fmax=0.308070 valid_micro_fmax=0.308070
epoch=46 loss=0.005546 validation_micro_fmax=0.309930 valid_micro_fmax=0.309930
epoch=47 loss=0.005496 validation_micro_fmax=0.321140 valid_micro_fmax=0.321140
epoch=48 loss=0.005268 validation_micro_fmax=0.308172 valid_micro_fmax=0.308172
epoch=49 loss=0.004635 validation_micro_fmax=0.301424 valid_micro_fmax=0.301424
epoch=50 loss=0.004421 validation_micro_fmax=0.312314 valid_micro_fmax=0.312314
epoch=51 loss=0.004562 validation_micro_fmax=0.301010 valid_micro_fmax=0.301010
epoch=52 loss=0.004203 validation_micro_fmax=0.302015 valid_micro_fmax=0.302015
epoch=53 loss=0.003890 validation_micro_fmax=0.299705 valid_micro_fmax=0.299705
epoch=54 loss=0.003848 validation_micro_fmax=0.307766 valid_micro_fmax=0.307766
epoch=55 loss=0.003567 validation_micro_fmax=0.304288 valid_micro_fmax=0.304288
epoch=56 loss=0.003469 validation_micro_fmax=0.313685 valid_micro_fmax=0.313685
Early stopping after 56 epochs (patience=9)
GPU completion: NVIDIA L40S, 41217, 46068, 0
