CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 0
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=0.898742 validation_micro_fmax=0.085507 valid_micro_fmax=0.085507
epoch=2 loss=0.470461 validation_micro_fmax=0.123018 valid_micro_fmax=0.123018
epoch=3 loss=0.222864 validation_micro_fmax=0.187089 valid_micro_fmax=0.187089
epoch=4 loss=0.127509 validation_micro_fmax=0.185406 valid_micro_fmax=0.185406
epoch=5 loss=0.080446 validation_micro_fmax=0.231609 valid_micro_fmax=0.231609
epoch=6 loss=0.057080 validation_micro_fmax=0.215989 valid_micro_fmax=0.215989
epoch=7 loss=0.043421 validation_micro_fmax=0.249169 valid_micro_fmax=0.249169
epoch=8 loss=0.034570 validation_micro_fmax=0.216921 valid_micro_fmax=0.216921
epoch=9 loss=0.029075 validation_micro_fmax=0.214603 valid_micro_fmax=0.214603
epoch=10 loss=0.024626 validation_micro_fmax=0.218210 valid_micro_fmax=0.218210
epoch=11 loss=0.019133 validation_micro_fmax=0.232456 valid_micro_fmax=0.232456
epoch=12 loss=0.018036 validation_micro_fmax=0.257423 valid_micro_fmax=0.257423
epoch=13 loss=0.016947 validation_micro_fmax=0.256384 valid_micro_fmax=0.256384
epoch=14 loss=0.016204 validation_micro_fmax=0.256666 valid_micro_fmax=0.256666
epoch=15 loss=0.014401 validation_micro_fmax=0.257225 valid_micro_fmax=0.257225
epoch=16 loss=0.015120 validation_micro_fmax=0.235452 valid_micro_fmax=0.235452
epoch=17 loss=0.015002 validation_micro_fmax=0.232505 valid_micro_fmax=0.232505
epoch=18 loss=0.012158 validation_micro_fmax=0.243104 valid_micro_fmax=0.243104
epoch=19 loss=0.010390 validation_micro_fmax=0.275040 valid_micro_fmax=0.275040
epoch=20 loss=0.010105 validation_micro_fmax=0.259502 valid_micro_fmax=0.259502
epoch=21 loss=0.011015 validation_micro_fmax=0.262752 valid_micro_fmax=0.262752
epoch=22 loss=0.014547 validation_micro_fmax=0.223712 valid_micro_fmax=0.223712
epoch=23 loss=0.009406 validation_micro_fmax=0.265252 valid_micro_fmax=0.265252
epoch=24 loss=0.006765 validation_micro_fmax=0.274398 valid_micro_fmax=0.274398
epoch=25 loss=0.005530 validation_micro_fmax=0.273585 valid_micro_fmax=0.273585
epoch=26 loss=0.008556 validation_micro_fmax=0.265934 valid_micro_fmax=0.265934
epoch=27 loss=0.008270 validation_micro_fmax=0.278570 valid_micro_fmax=0.278570
epoch=28 loss=0.005030 validation_micro_fmax=0.279404 valid_micro_fmax=0.279404
epoch=29 loss=0.012365 validation_micro_fmax=0.236997 valid_micro_fmax=0.236997
epoch=30 loss=0.009050 validation_micro_fmax=0.270561 valid_micro_fmax=0.270561
epoch=31 loss=0.006985 validation_micro_fmax=0.283255 valid_micro_fmax=0.283255
epoch=32 loss=0.005490 validation_micro_fmax=0.262025 valid_micro_fmax=0.262025
epoch=33 loss=0.005285 validation_micro_fmax=0.288222 valid_micro_fmax=0.288222
epoch=34 loss=0.007415 validation_micro_fmax=0.270457 valid_micro_fmax=0.270457
epoch=35 loss=0.005745 validation_micro_fmax=0.247897 valid_micro_fmax=0.247897
epoch=36 loss=0.007799 validation_micro_fmax=0.255379 valid_micro_fmax=0.255379
epoch=37 loss=0.006063 validation_micro_fmax=0.266568 valid_micro_fmax=0.266568
epoch=38 loss=0.004546 validation_micro_fmax=0.267221 valid_micro_fmax=0.267221
epoch=39 loss=0.006079 validation_micro_fmax=0.266453 valid_micro_fmax=0.266453
epoch=40 loss=0.008229 validation_micro_fmax=0.262647 valid_micro_fmax=0.262647
epoch=41 loss=0.008327 validation_micro_fmax=0.281969 valid_micro_fmax=0.281969
Early stopping after 41 epochs (patience=8)
GPU completion: NVIDIA L40S, 13919, 46068, 0
