epoch,train_loss,validation_micro_fmax,validation_micro_fmax_threshold,validation_rare_term_micro_fmax_train_count_1_to_10,rare_term_count,brier_score,expected_calibration_error_10_bins,threshold_sensitivity
1,1.14889185593046,0.017582589329051157,0.748223602771759,0.04250559284067388,979,0.2627720832824707,0.49117411072983747,"[{'threshold': 0.1, 'micro_f1': 0.009946984726208133}, {'threshold': 0.2, 'micro_f1': 0.009960354051492992}, {'threshold': 0.3, 'micro_f1': 0.010170699901180866}, {'threshold': 0.4, 'micro_f1': 0.01038830174568499}, {'threshold': 0.5, 'micro_f1': 0.011952596448532395}, {'threshold': 0.6, 'micro_f1': 0.014449878679643693}, {'threshold': 0.7, 'micro_f1': 0.015659892548469983}, {'threshold': 0.8, 'micro_f1': 0.013165062647539496}, {'threshold': 0.9, 'micro_f1': 0.0011697274535033334}]"
2,0.9927747959483524,0.03970042014198312,0.8333961963653564,0.07025344597563767,979,0.26280510425567627,0.4897732797066862,"[{'threshold': 0.1, 'micro_f1': 0.009948056529232273}, {'threshold': 0.2, 'micro_f1': 0.009988330308872435}, {'threshold': 0.3, 'micro_f1': 0.010236873765024515}, {'threshold': 0.4, 'micro_f1': 0.010910205430872079}, {'threshold': 0.5, 'micro_f1': 0.01298968816310323}, {'threshold': 0.6, 'micro_f1': 0.016343571668345082}, {'threshold': 0.7, 'micro_f1': 0.023719326708578382}, {'threshold': 0.8, 'micro_f1': 0.03339939807678191}, {'threshold': 0.9, 'micro_f1': 0.006587914584279871}]"
3,0.9116227291623225,0.05984060515957699,0.8590277433395386,0.16007036059757004,979,0.26272907853126526,0.4873982828189251,"[{'threshold': 0.1, 'micro_f1': 0.009949314133156072}, {'threshold': 0.2, 'micro_f1': 0.009992073183795016}, {'threshold': 0.3, 'micro_f1': 0.01026462596284835}, {'threshold': 0.4, 'micro_f1': 0.01119669526742895}, {'threshold': 0.5, 'micro_f1': 0.01328712456426864}, {'threshold': 0.6, 'micro_f1': 0.017778745512271942}, {'threshold': 0.7, 'micro_f1': 0.026006353746922832}, {'threshold': 0.8, 'micro_f1': 0.04510095762307282}, {'threshold': 0.9, 'micro_f1': 0.047354042294849734}]"
4,0.8603557484219498,0.08068459657655161,0.8752151131629944,0.2685714285710357,979,0.2606871724128723,0.48478371564004646,"[{'threshold': 0.1, 'micro_f1': 0.009946653707955697}, {'threshold': 0.2, 'micro_f1': 0.010022273079973474}, {'threshold': 0.3, 'micro_f1': 0.01038539065555522}, {'threshold': 0.4, 'micro_f1': 0.011419582643037636}, {'threshold': 0.5, 'micro_f1': 0.013359546675478739}, {'threshold': 0.6, 'micro_f1': 0.019251094864231693}, {'threshold': 0.7, 'micro_f1': 0.028493454206466082}, {'threshold': 0.8, 'micro_f1': 0.05479947318131343}, {'threshold': 0.9, 'micro_f1': 0.0693050193050193}]"
5,0.8234778456093462,0.09157480921868497,0.8842863440513611,0.32832080200455266,979,0.25714975595474243,0.4803485777415367,"[{'threshold': 0.1, 'micro_f1': 0.009954024525473231}, {'threshold': 0.2, 'micro_f1': 0.010020946176630711}, {'threshold': 0.3, 'micro_f1': 0.01039504271782576}, {'threshold': 0.4, 'micro_f1': 0.011702808025854645}, {'threshold': 0.5, 'micro_f1': 0.014195243468931203}, {'threshold': 0.6, 'micro_f1': 0.019954729883025817}, {'threshold': 0.7, 'micro_f1': 0.03130656434522639}, {'threshold': 0.8, 'micro_f1': 0.06106943643008271}, {'threshold': 0.9, 'micro_f1': 0.08668898742195275}]"
6,0.7951520485334118,0.10578380534458458,0.8909088373184204,0.40231548480424706,979,0.25234144926071167,0.4751023224069196,"[{'threshold': 0.1, 'micro_f1': 0.009955421686746988}, {'threshold': 0.2, 'micro_f1': 0.010058726243979898}, {'threshold': 0.3, 'micro_f1': 0.010526100334995804}, {'threshold': 0.4, 'micro_f1': 0.011950796996155743}, {'threshold': 0.5, 'micro_f1': 0.01508156947128052}, {'threshold': 0.6, 'micro_f1': 0.021777213305012373}, {'threshold': 0.7, 'micro_f1': 0.0335851638760491}, {'threshold': 0.8, 'micro_f1': 0.06792823559682815}, {'threshold': 0.9, 'micro_f1': 0.10257301808066757}]"
7,0.7719455362947297,0.10456041372790917,0.921474277973175,0.3841807909600516,979,0.2518688440322876,0.4729954248913859,"[{'threshold': 0.1, 'micro_f1': 0.009952767446724006}, {'threshold': 0.2, 'micro_f1': 0.010055371396912944}, {'threshold': 0.3, 'micro_f1': 0.010534016902233573}, {'threshold': 0.4, 'micro_f1': 0.011889000310473668}, {'threshold': 0.5, 'micro_f1': 0.015360820727371858}, {'threshold': 0.6, 'micro_f1': 0.02190847650667784}, {'threshold': 0.7, 'micro_f1': 0.033549077432993187}, {'threshold': 0.8, 'micro_f1': 0.0634663316379258}, {'threshold': 0.9, 'micro_f1': 0.09805847246354912}]"
8,0.7501324875285201,0.10468319559187585,0.923490047454834,0.408345752607686,979,0.2506026029586792,0.4696025984172041,"[{'threshold': 0.1, 'micro_f1': 0.009961355873328316}, {'threshold': 0.2, 'micro_f1': 0.010116988587847398}, {'threshold': 0.3, 'micro_f1': 0.010761303318103788}, {'threshold': 0.4, 'micro_f1': 0.01236643924528025}, {'threshold': 0.5, 'micro_f1': 0.015899984784703555}, {'threshold': 0.6, 'micro_f1': 0.022024088350416426}, {'threshold': 0.7, 'micro_f1': 0.034914027259798204}, {'threshold': 0.8, 'micro_f1': 0.05857227882225256}, {'threshold': 0.9, 'micro_f1': 0.09590750837548445}]"
9,0.7280206343539514,0.1281133892935785,0.9109320044517517,0.426179604261452,979,0.2490043342113495,0.46661532220575713,"[{'threshold': 0.1, 'micro_f1': 0.009966659080495714}, {'threshold': 0.2, 'micro_f1': 0.010193423828494232}, {'threshold': 0.3, 'micro_f1': 0.010798410810725667}, {'threshold': 0.4, 'micro_f1': 0.012626757161534831}, {'threshold': 0.5, 'micro_f1': 0.016628576717429535}, {'threshold': 0.6, 'micro_f1': 0.023921558318656187}, {'threshold': 0.7, 'micro_f1': 0.039229467965976504}, {'threshold': 0.8, 'micro_f1': 0.06928298614006705}, {'threshold': 0.9, 'micro_f1': 0.124062388379569}]"
10,0.7042811788045443,0.1531114758986467,0.9170852303504944,0.42748091603019295,979,0.23920762538909912,0.4555427956672951,"[{'threshold': 0.1, 'micro_f1': 0.009977275998060175}, {'threshold': 0.2, 'micro_f1': 0.010195743534414287}, {'threshold': 0.3, 'micro_f1': 0.010976574598286434}, {'threshold': 0.4, 'micro_f1': 0.013053749535906536}, {'threshold': 0.5, 'micro_f1': 0.01723154549761746}, {'threshold': 0.6, 'micro_f1': 0.026317516384251716}, {'threshold': 0.7, 'micro_f1': 0.04303436162037545}, {'threshold': 0.8, 'micro_f1': 0.07639023530448577}, {'threshold': 0.9, 'micro_f1': 0.13558293378649025}]"
11,0.6775033328514201,0.12775263951687577,0.9201556444168091,0.4257274119445312,979,0.227531298995018,0.43995194245538644,"[{'threshold': 0.1, 'micro_f1': 0.010040209606901714}, {'threshold': 0.2, 'micro_f1': 0.01036718079651759}, {'threshold': 0.3, 'micro_f1': 0.011281824613745993}, {'threshold': 0.4, 'micro_f1': 0.013493641352568106}, {'threshold': 0.5, 'micro_f1': 0.01829207997030212}, {'threshold': 0.6, 'micro_f1': 0.027412287459248258}, {'threshold': 0.7, 'micro_f1': 0.04497219424013689}, {'threshold': 0.8, 'micro_f1': 0.07373422906767163}, {'threshold': 0.9, 'micro_f1': 0.12132067586124545}]"
12,0.6488455881806836,0.15165354330663203,0.9274935722351074,0.42879019908082516,979,0.21722425520420074,0.4263683298469008,"[{'threshold': 0.1, 'micro_f1': 0.01009878440558081}, {'threshold': 0.2, 'micro_f1': 0.010487339881628177}, {'threshold': 0.3, 'micro_f1': 0.011554062749746182}, {'threshold': 0.4, 'micro_f1': 0.014144351251389409}, {'threshold': 0.5, 'micro_f1': 0.019803600084937218}, {'threshold': 0.6, 'micro_f1': 0.030323859351747424}, {'threshold': 0.7, 'micro_f1': 0.05079114155652161}, {'threshold': 0.8, 'micro_f1': 0.08573762578441202}, {'threshold': 0.9, 'micro_f1': 0.14471178812532456}]"
13,0.6156764955356203,0.16303770578824223,0.9412098526954651,0.42944785276039893,979,0.20354367792606354,0.4083747307668163,"[{'threshold': 0.1, 'micro_f1': 0.010197841895820202}, {'threshold': 0.2, 'micro_f1': 0.010549545555919613}, {'threshold': 0.3, 'micro_f1': 0.011754122938530735}, {'threshold': 0.4, 'micro_f1': 0.014733286745865362}, {'threshold': 0.5, 'micro_f1': 0.020719090144968234}, {'threshold': 0.6, 'micro_f1': 0.032139182489944816}, {'threshold': 0.7, 'micro_f1': 0.05314311043982203}, {'threshold': 0.8, 'micro_f1': 0.09269708205706916}, {'threshold': 0.9, 'micro_f1': 0.15059241706161136}]"
