epoch,train_loss,validation_micro_fmax,validation_macro_fmax,validation_micro_aupr,validation_macro_aupr,validation_micro_auroc,validation_macro_auroc,validation_smin,validation_micro_fmax_threshold,validation_rare_term_micro_fmax_train_count_1_to_10,rare_term_count,brier_score,expected_calibration_error_10_bins,threshold_sensitivity
1,0.35719972453635945,0.01747753566720622,0.15326540153866805,0.007015135801399839,0.08106857779432872,0.5927456392363066,0.5880373886762061,50.62183052412079,0.7022240161895752,0.024528866287624056,979,0.25347819924354553,0.4866989758198945,"[{'threshold': 0.1, 'micro_f1': 0.009945015366450888}, {'threshold': 0.2, 'micro_f1': 0.009965750281388732}, {'threshold': 0.3, 'micro_f1': 0.01013438226031125}, {'threshold': 0.4, 'micro_f1': 0.01100407061761043}, {'threshold': 0.5, 'micro_f1': 0.012569364836212757}, {'threshold': 0.6, 'micro_f1': 0.014968106697593506}, {'threshold': 0.7, 'micro_f1': 0.017214968269020352}, {'threshold': 0.8, 'micro_f1': 0.0034188034188034184}, {'threshold': 0.9, 'micro_f1': 0.0}]"
2,0.2892293241517297,0.037723214285359484,0.17826445658567408,0.011365184432851241,0.10624962798938273,0.6338044905005692,0.6071081094475537,50.346894798736066,0.7162759304046631,0.10101010100960278,979,0.24845577776432037,0.48234586039314015,"[{'threshold': 0.1, 'micro_f1': 0.009944793937081697}, {'threshold': 0.2, 'micro_f1': 0.009958113654272927}, {'threshold': 0.3, 'micro_f1': 0.010228256498212811}, {'threshold': 0.4, 'micro_f1': 0.01129572032184319}, {'threshold': 0.5, 'micro_f1': 0.01402571158882729}, {'threshold': 0.6, 'micro_f1': 0.019713583081233832}, {'threshold': 0.7, 'micro_f1': 0.03205128205128205}, {'threshold': 0.8, 'micro_f1': 0.021691141184374697}, {'threshold': 0.9, 'micro_f1': 0.0}]"
3,0.2619711225086561,0.05576988155619061,0.1968181251979622,0.016311005499501447,0.1187630761811584,0.6510512194815292,0.6253239785640741,49.991829308411276,0.7579432129859924,0.14285714285664994,979,0.24505668878555298,0.48060478170265164,"[{'threshold': 0.1, 'micro_f1': 0.00994473409299885}, {'threshold': 0.2, 'micro_f1': 0.00995527775502041}, {'threshold': 0.3, 'micro_f1': 0.01009603165228985}, {'threshold': 0.4, 'micro_f1': 0.011150550250248763}, {'threshold': 0.5, 'micro_f1': 0.014612008777179334}, {'threshold': 0.6, 'micro_f1': 0.022793463501428104}, {'threshold': 0.7, 'micro_f1': 0.04101018870815352}, {'threshold': 0.8, 'micro_f1': 0.035350940293906064}, {'threshold': 0.9, 'micro_f1': 0.0}]"
4,0.24372750888294503,0.0803252433159964,0.21657243224185627,0.03507857467859629,0.14068791618622492,0.6734782160207176,0.6459491917616734,48.37890036395121,0.7450175285339355,0.3808219178078003,979,0.23569048941135406,0.47117374487337194,"[{'threshold': 0.1, 'micro_f1': 0.009944728108630178}, {'threshold': 0.2, 'micro_f1': 0.009954528696079636}, {'threshold': 0.3, 'micro_f1': 0.010047435872749871}, {'threshold': 0.4, 'micro_f1': 0.01132121952133841}, {'threshold': 0.5, 'micro_f1': 0.016333860298067625}, {'threshold': 0.6, 'micro_f1': 0.028696514309267326}, {'threshold': 0.7, 'micro_f1': 0.05814999100773335}, {'threshold': 0.8, 'micro_f1': 0.06420679591411298}, {'threshold': 0.9, 'micro_f1': 0.0}]"
5,0.22895359664918258,0.09372579395771119,0.21631018978931116,0.0443972082623737,0.13586279613671398,0.684714145757355,0.6484715393853537,47.959896531834936,0.7533093690872192,0.34255599472946874,979,0.23314817249774933,0.4695885876977097,"[{'threshold': 0.1, 'micro_f1': 0.009944758030545559}, {'threshold': 0.2, 'micro_f1': 0.00995071607703586}, {'threshold': 0.3, 'micro_f1': 0.01002723438768234}, {'threshold': 0.4, 'micro_f1': 0.011237498999617967}, {'threshold': 0.5, 'micro_f1': 0.016937114134294926}, {'threshold': 0.6, 'micro_f1': 0.03185588583818672}, {'threshold': 0.7, 'micro_f1': 0.07219796215429403}, {'threshold': 0.8, 'micro_f1': 0.07113424419865537}, {'threshold': 0.9, 'micro_f1': 0.0}]"
6,0.2101811616822326,0.10635924135330697,0.229708740757708,0.058820437860315516,0.15169077414023074,0.6828777608017272,0.6606554596528382,47.30979498284823,0.7760995030403137,0.40517241379271446,979,0.21682047843933105,0.4513106893637755,"[{'threshold': 0.1, 'micro_f1': 0.00994473409299885}, {'threshold': 0.2, 'micro_f1': 0.009957312031932817}, {'threshold': 0.3, 'micro_f1': 0.010168615640878663}, {'threshold': 0.4, 'micro_f1': 0.011878298831056395}, {'threshold': 0.5, 'micro_f1': 0.01865514437161361}, {'threshold': 0.6, 'micro_f1': 0.03751289949032243}, {'threshold': 0.7, 'micro_f1': 0.08028749948952506}, {'threshold': 0.8, 'micro_f1': 0.09101492221399088}, {'threshold': 0.9, 'micro_f1': 0.0}]"
7,0.18901047225181872,0.11515805193684589,0.24507934691850042,0.06894126322595542,0.16634131789834725,0.7021291858343287,0.6667421215081311,46.70155587313521,0.7527104020118713,0.41853512705494716,979,0.20519807934761047,0.43779046256064774,"[{'threshold': 0.1, 'micro_f1': 0.009944889689112373}, {'threshold': 0.2, 'micro_f1': 0.009956306898031125}, {'threshold': 0.3, 'micro_f1': 0.010268330735231734}, {'threshold': 0.4, 'micro_f1': 0.012683535483070682}, {'threshold': 0.5, 'micro_f1': 0.021538510125220223}, {'threshold': 0.6, 'micro_f1': 0.04504259561355809}, {'threshold': 0.7, 'micro_f1': 0.09243170622480967}, {'threshold': 0.8, 'micro_f1': 0.09595687331536386}, {'threshold': 0.9, 'micro_f1': 0.0016928657799274481}]"
8,0.16418571865052697,0.14061496099091397,0.24008462660131694,0.08772905805252094,0.16202991369715686,0.709147611860419,0.6589868543027904,45.66167138359901,0.7464168071746826,0.4216867469875987,979,0.17671123147010803,0.403584364969503,"[{'threshold': 0.1, 'micro_f1': 0.009945075213919014}, {'threshold': 0.2, 'micro_f1': 0.010008073179031084}, {'threshold': 0.3, 'micro_f1': 0.010790247854164622}, {'threshold': 0.4, 'micro_f1': 0.014501108439607616}, {'threshold': 0.5, 'micro_f1': 0.028225416223106932}, {'threshold': 0.6, 'micro_f1': 0.06577884798919348}, {'threshold': 0.7, 'micro_f1': 0.11869938353680648}, {'threshold': 0.8, 'micro_f1': 0.10911907923860113}, {'threshold': 0.9, 'micro_f1': 0.0028992510268180715}]"
9,0.13703474912308256,0.15288713910717475,0.25132049482472046,0.11240513143672129,0.17198088671545608,0.7373090929592316,0.6811270594551252,45.064593564840806,0.7355740666389465,0.42748091603019295,979,0.1447913646697998,0.3592115944162645,"[{'threshold': 0.1, 'micro_f1': 0.009951381186193075}, {'threshold': 0.2, 'micro_f1': 0.010298830425374566}, {'threshold': 0.3, 'micro_f1': 0.012245301647769807}, {'threshold': 0.4, 'micro_f1': 0.01933890842228155}, {'threshold': 0.5, 'micro_f1': 0.04111866812396724}, {'threshold': 0.6, 'micro_f1': 0.08968938823574835}, {'threshold': 0.7, 'micro_f1': 0.14561348735560412}, {'threshold': 0.8, 'micro_f1': 0.1321814254859611}, {'threshold': 0.9, 'micro_f1': 0.031212771026923988}]"
10,0.10929648056428692,0.14722955145069141,0.2604298255119842,0.1024826712877153,0.18232501600999912,0.760635006243627,0.6904075961901619,45.21652196785019,0.6802650094032288,0.4242424242420762,979,0.11537105590105057,0.3132483545158544,"[{'threshold': 0.1, 'micro_f1': 0.010047620964937646}, {'threshold': 0.2, 'micro_f1': 0.011155502069397333}, {'threshold': 0.3, 'micro_f1': 0.015105646375731608}, {'threshold': 0.4, 'micro_f1': 0.026217599975583143}, {'threshold': 0.5, 'micro_f1': 0.057288466107874705}, {'threshold': 0.6, 'micro_f1': 0.10878441437237517}, {'threshold': 0.7, 'micro_f1': 0.14357159344464104}, {'threshold': 0.8, 'micro_f1': 0.10827670714047007}, {'threshold': 0.9, 'micro_f1': 0.005792204657897911}]"
