epoch=1 loss=1.231874 validation_macro_fmax=0.059224 validation_micro_fmax=0.015697
epoch=2 loss=1.192915 validation_macro_fmax=0.063057 validation_micro_fmax=0.011378
epoch=3 loss=1.156022 validation_macro_fmax=0.059767 validation_micro_fmax=0.011835
epoch=4 loss=1.108856 validation_macro_fmax=0.072443 validation_micro_fmax=0.015093
epoch=5 loss=1.060264 validation_macro_fmax=0.073525 validation_micro_fmax=0.014724
epoch=6 loss=1.034018 validation_macro_fmax=0.058902 validation_micro_fmax=0.011372
epoch=7 loss=1.011962 validation_macro_fmax=0.090880 validation_micro_fmax=0.017296
epoch=8 loss=0.997860 validation_macro_fmax=0.081012 validation_micro_fmax=0.020030
epoch=9 loss=0.982344 validation_macro_fmax=0.073073 validation_micro_fmax=0.025402
epoch=10 loss=0.955923 validation_macro_fmax=0.081221 validation_micro_fmax=0.043522
epoch=11 loss=0.927642 validation_macro_fmax=0.059833 validation_micro_fmax=0.014731
epoch=12 loss=0.915196 validation_macro_fmax=0.058835 validation_micro_fmax=0.011372
epoch=13 loss=0.900421 validation_macro_fmax=0.076811 validation_micro_fmax=0.028196
epoch=14 loss=0.885329 validation_macro_fmax=0.080974 validation_micro_fmax=0.072953
epoch=15 loss=0.885668 validation_macro_fmax=0.072322 validation_micro_fmax=0.071894
{"input_modality": "struct_only", "model": "Hybrid_JK", "ontology": "molecular_function", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.14118311014423243, "Macro_AUROC": 0.5325671798235293, "Macro_Fmax": 0.09015925296679685, "Micro_AUPRC": 0.09083912774125295, "Micro_AUROC": 0.545277995425208, "Micro_Fmax": 0.015454552267950918, "Smin": 2557.402127668142}}
