epoch=1 loss=1.032750 validation_macro_fmax=0.220756 validation_micro_fmax=0.111935
epoch=2 loss=0.817705 validation_macro_fmax=0.245742 validation_micro_fmax=0.151243
epoch=3 loss=0.739667 validation_macro_fmax=0.273514 validation_micro_fmax=0.177560
epoch=4 loss=0.674284 validation_macro_fmax=0.272487 validation_micro_fmax=0.185915
epoch=5 loss=0.581498 validation_macro_fmax=0.299479 validation_micro_fmax=0.190830
epoch=6 loss=0.466191 validation_macro_fmax=0.288331 validation_micro_fmax=0.238419
epoch=7 loss=0.350941 validation_macro_fmax=0.317050 validation_micro_fmax=0.272958
epoch=8 loss=0.255913 validation_macro_fmax=0.309720 validation_micro_fmax=0.272260
epoch=9 loss=0.185589 validation_macro_fmax=0.325224 validation_micro_fmax=0.304484
epoch=10 loss=0.136721 validation_macro_fmax=0.359446 validation_micro_fmax=0.299159
epoch=11 loss=0.103148 validation_macro_fmax=0.338772 validation_micro_fmax=0.318705
epoch=12 loss=0.080719 validation_macro_fmax=0.336955 validation_micro_fmax=0.355774
epoch=13 loss=0.063144 validation_macro_fmax=0.356333 validation_micro_fmax=0.352705
epoch=14 loss=0.051305 validation_macro_fmax=0.330581 validation_micro_fmax=0.359984
epoch=15 loss=0.042347 validation_macro_fmax=0.341109 validation_micro_fmax=0.353663
epoch=16 loss=0.035208 validation_macro_fmax=0.332194 validation_micro_fmax=0.354808
epoch=17 loss=0.030035 validation_macro_fmax=0.328090 validation_micro_fmax=0.339613
epoch=18 loss=0.025481 validation_macro_fmax=0.334618 validation_micro_fmax=0.361644
{"input_modality": "seq_only", "model": "Hybrid", "ontology": "molecular_function", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.28946250741445223, "Macro_AUROC": 0.743603232784299, "Macro_Fmax": 0.36264445957930286, "Micro_AUPRC": 0.3166863541430413, "Micro_AUROC": 0.8251868362651409, "Micro_Fmax": 0.432335463567301, "Smin": 19.85872532844295}}
