epoch=1 loss=1.218218 validation_macro_fmax=0.193070 validation_micro_fmax=0.095340
epoch=2 loss=1.200910 validation_macro_fmax=0.194443 validation_micro_fmax=0.091675
epoch=3 loss=1.182035 validation_macro_fmax=0.192876 validation_micro_fmax=0.091078
epoch=4 loss=1.123490 validation_macro_fmax=0.202323 validation_micro_fmax=0.106395
epoch=5 loss=1.042723 validation_macro_fmax=0.195640 validation_micro_fmax=0.091078
epoch=6 loss=1.014399 validation_macro_fmax=0.198579 validation_micro_fmax=0.131246
epoch=7 loss=1.012675 validation_macro_fmax=0.201687 validation_micro_fmax=0.092644
epoch=8 loss=1.022240 validation_macro_fmax=0.191540 validation_micro_fmax=0.096007
epoch=9 loss=1.042179 validation_macro_fmax=0.209648 validation_micro_fmax=0.149059
epoch=10 loss=1.032698 validation_macro_fmax=0.193983 validation_micro_fmax=0.126946
epoch=11 loss=1.028270 validation_macro_fmax=0.207882 validation_micro_fmax=0.099372
epoch=12 loss=1.045366 validation_macro_fmax=0.191316 validation_micro_fmax=0.091258
epoch=13 loss=1.046047 validation_macro_fmax=0.214371 validation_micro_fmax=0.122917
epoch=14 loss=1.062910 validation_macro_fmax=0.194038 validation_micro_fmax=0.093319
epoch=15 loss=1.025540 validation_macro_fmax=0.215975 validation_micro_fmax=0.097990
epoch=16 loss=1.041464 validation_macro_fmax=0.205282 validation_micro_fmax=0.124757
epoch=17 loss=1.042421 validation_macro_fmax=0.213763 validation_micro_fmax=0.103756
epoch=18 loss=1.039046 validation_macro_fmax=0.216100 validation_micro_fmax=0.114647
epoch=19 loss=1.029896 validation_macro_fmax=0.214370 validation_micro_fmax=0.092722
epoch=20 loss=1.040794 validation_macro_fmax=0.188727 validation_micro_fmax=0.097963
epoch=21 loss=1.022823 validation_macro_fmax=0.197542 validation_micro_fmax=0.101078
epoch=22 loss=1.029839 validation_macro_fmax=0.192839 validation_micro_fmax=0.129824
epoch=23 loss=0.995404 validation_macro_fmax=0.204798 validation_micro_fmax=0.092599
epoch=24 loss=0.989467 validation_macro_fmax=0.202922 validation_micro_fmax=0.128678
epoch=25 loss=1.048481 validation_macro_fmax=0.213524 validation_micro_fmax=0.102383
epoch=26 loss=1.021895 validation_macro_fmax=0.194992 validation_micro_fmax=0.107968
{"input_modality": "struct_only", "model": "Hybrid", "ontology": "cellular_component", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.16273006734330528, "Macro_AUROC": 0.5002894385918952, "Macro_Fmax": 0.15716558428150348, "Micro_AUPRC": 0.05477472882797269, "Micro_AUROC": 0.4975647090335683, "Micro_Fmax": 0.07598333083898633, "Smin": 815.3661139721853}}
