epoch=1 loss=1.195630 validation_macro_fmax=0.216376 validation_micro_fmax=0.232392
epoch=2 loss=1.063932 validation_macro_fmax=0.211133 validation_micro_fmax=0.115570
epoch=3 loss=0.865869 validation_macro_fmax=0.230534 validation_micro_fmax=0.065487
epoch=4 loss=0.675870 validation_macro_fmax=0.240546 validation_micro_fmax=0.071700
epoch=5 loss=0.557634 validation_macro_fmax=0.243345 validation_micro_fmax=0.072011
epoch=6 loss=0.474687 validation_macro_fmax=0.250560 validation_micro_fmax=0.093567
epoch=7 loss=0.413170 validation_macro_fmax=0.260309 validation_micro_fmax=0.127762
epoch=8 loss=0.384156 validation_macro_fmax=0.262649 validation_micro_fmax=0.138901
epoch=9 loss=0.324979 validation_macro_fmax=0.268151 validation_micro_fmax=0.128328
epoch=10 loss=0.293977 validation_macro_fmax=0.268703 validation_micro_fmax=0.156152
epoch=11 loss=0.267461 validation_macro_fmax=0.267389 validation_micro_fmax=0.171595
epoch=12 loss=0.243589 validation_macro_fmax=0.270760 validation_micro_fmax=0.178023
epoch=13 loss=0.228162 validation_macro_fmax=0.274655 validation_micro_fmax=0.163204
epoch=14 loss=0.211384 validation_macro_fmax=0.275735 validation_micro_fmax=0.158085
epoch=15 loss=0.198840 validation_macro_fmax=0.281765 validation_micro_fmax=0.171956
epoch=16 loss=0.187178 validation_macro_fmax=0.286071 validation_micro_fmax=0.177785
epoch=17 loss=0.175903 validation_macro_fmax=0.291998 validation_micro_fmax=0.185379
epoch=18 loss=0.166877 validation_macro_fmax=0.294958 validation_micro_fmax=0.171351
epoch=19 loss=0.158824 validation_macro_fmax=0.296301 validation_micro_fmax=0.180235
epoch=20 loss=0.151417 validation_macro_fmax=0.301075 validation_micro_fmax=0.193382
epoch=21 loss=0.145531 validation_macro_fmax=0.307161 validation_micro_fmax=0.177559
epoch=22 loss=0.139090 validation_macro_fmax=0.308524 validation_micro_fmax=0.181099
epoch=23 loss=0.133137 validation_macro_fmax=0.310296 validation_micro_fmax=0.180067
epoch=24 loss=0.127654 validation_macro_fmax=0.311052 validation_micro_fmax=0.203077
epoch=25 loss=0.123603 validation_macro_fmax=0.313045 validation_micro_fmax=0.189154
epoch=26 loss=0.118445 validation_macro_fmax=0.317743 validation_micro_fmax=0.183446
epoch=27 loss=0.114349 validation_macro_fmax=0.320802 validation_micro_fmax=0.192692
epoch=28 loss=0.110262 validation_macro_fmax=0.319006 validation_micro_fmax=0.192892
epoch=29 loss=0.107159 validation_macro_fmax=0.321644 validation_micro_fmax=0.191480
epoch=30 loss=0.103029 validation_macro_fmax=0.323567 validation_micro_fmax=0.180476
epoch=31 loss=0.100229 validation_macro_fmax=0.324710 validation_micro_fmax=0.192552
epoch=32 loss=0.096960 validation_macro_fmax=0.329700 validation_micro_fmax=0.180175
epoch=33 loss=0.093785 validation_macro_fmax=0.331405 validation_micro_fmax=0.196306
epoch=34 loss=0.090786 validation_macro_fmax=0.328623 validation_micro_fmax=0.188537
epoch=35 loss=0.088452 validation_macro_fmax=0.330919 validation_micro_fmax=0.189236
epoch=36 loss=0.085748 validation_macro_fmax=0.332370 validation_micro_fmax=0.180148
epoch=37 loss=0.083554 validation_macro_fmax=0.332551 validation_micro_fmax=0.189312
epoch=38 loss=0.081020 validation_macro_fmax=0.330338 validation_micro_fmax=0.191341
epoch=39 loss=0.078594 validation_macro_fmax=0.333684 validation_micro_fmax=0.192659
epoch=40 loss=0.076408 validation_macro_fmax=0.332964 validation_micro_fmax=0.188765
epoch=41 loss=0.074701 validation_macro_fmax=0.331686 validation_micro_fmax=0.193928
epoch=42 loss=0.072386 validation_macro_fmax=0.331924 validation_micro_fmax=0.186638
epoch=43 loss=0.070676 validation_macro_fmax=0.331991 validation_micro_fmax=0.193776
epoch=44 loss=0.068761 validation_macro_fmax=0.332656 validation_micro_fmax=0.199849
epoch=45 loss=0.066862 validation_macro_fmax=0.333936 validation_micro_fmax=0.184106
epoch=46 loss=0.065333 validation_macro_fmax=0.332585 validation_micro_fmax=0.190352
