CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 5
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=0.979307 validation_micro_fmax=0.218931 valid_micro_fmax=0.218931
epoch=2 loss=0.785930 validation_micro_fmax=0.256772 valid_micro_fmax=0.256772
epoch=3 loss=0.653556 validation_micro_fmax=0.275126 valid_micro_fmax=0.275126
epoch=4 loss=0.476073 validation_micro_fmax=0.302583 valid_micro_fmax=0.302583
epoch=5 loss=0.304738 validation_micro_fmax=0.310283 valid_micro_fmax=0.310283
epoch=6 loss=0.188749 validation_micro_fmax=0.343332 valid_micro_fmax=0.343332
epoch=7 loss=0.124383 validation_micro_fmax=0.375580 valid_micro_fmax=0.375580
epoch=8 loss=0.085161 validation_micro_fmax=0.389753 valid_micro_fmax=0.389753
epoch=9 loss=0.061131 validation_micro_fmax=0.400652 valid_micro_fmax=0.400652
epoch=10 loss=0.047529 validation_micro_fmax=0.418830 valid_micro_fmax=0.418830
epoch=11 loss=0.040106 validation_micro_fmax=0.366861 valid_micro_fmax=0.366861
epoch=12 loss=0.034403 validation_micro_fmax=0.411779 valid_micro_fmax=0.411779
epoch=13 loss=0.026363 validation_micro_fmax=0.394792 valid_micro_fmax=0.394792
epoch=14 loss=0.025547 validation_micro_fmax=0.470112 valid_micro_fmax=0.470112
epoch=15 loss=0.019649 validation_micro_fmax=0.439231 valid_micro_fmax=0.439231
epoch=16 loss=0.016198 validation_micro_fmax=0.427600 valid_micro_fmax=0.427600
epoch=17 loss=0.016783 validation_micro_fmax=0.403061 valid_micro_fmax=0.403061
epoch=18 loss=0.016658 validation_micro_fmax=0.417253 valid_micro_fmax=0.417253
epoch=19 loss=0.012078 validation_micro_fmax=0.450122 valid_micro_fmax=0.450122
epoch=20 loss=0.009483 validation_micro_fmax=0.452408 valid_micro_fmax=0.452408
epoch=21 loss=0.008671 validation_micro_fmax=0.457406 valid_micro_fmax=0.457406
epoch=22 loss=0.008082 validation_micro_fmax=0.465910 valid_micro_fmax=0.465910
epoch=23 loss=0.011816 validation_micro_fmax=0.457895 valid_micro_fmax=0.457895
Early stopping after 23 epochs (patience=9)
GPU completion: NVIDIA L40S, 19761, 46068, 0
