CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 3
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=1.143785 valid_micro_fmax=0.020565
epoch=2 loss=0.987468 valid_micro_fmax=0.043128
epoch=3 loss=0.909980 valid_micro_fmax=0.061189
epoch=4 loss=0.859179 valid_micro_fmax=0.083168
epoch=5 loss=0.823665 valid_micro_fmax=0.108827
epoch=6 loss=0.794418 valid_micro_fmax=0.125730
epoch=7 loss=0.770908 valid_micro_fmax=0.119683
epoch=8 loss=0.749543 valid_micro_fmax=0.129947
epoch=9 loss=0.726848 valid_micro_fmax=0.139130
epoch=10 loss=0.702557 valid_micro_fmax=0.146181
epoch=11 loss=0.675395 valid_micro_fmax=0.154532
epoch=12 loss=0.645739 valid_micro_fmax=0.165170
epoch=13 loss=0.612087 valid_micro_fmax=0.175828
epoch=14 loss=0.574719 valid_micro_fmax=0.189564
epoch=15 loss=0.532691 valid_micro_fmax=0.211842
epoch=16 loss=0.486580 valid_micro_fmax=0.182015
epoch=17 loss=0.437886 valid_micro_fmax=0.226119
epoch=18 loss=0.387659 valid_micro_fmax=0.229011
epoch=19 loss=0.339903 valid_micro_fmax=0.238282
epoch=20 loss=0.293838 valid_micro_fmax=0.241391
epoch=21 loss=0.252894 valid_micro_fmax=0.253720
epoch=22 loss=0.215057 valid_micro_fmax=0.255384
epoch=23 loss=0.183498 valid_micro_fmax=0.271865
epoch=24 loss=0.156887 valid_micro_fmax=0.275044
epoch=25 loss=0.134322 valid_micro_fmax=0.286932
epoch=26 loss=0.114164 valid_micro_fmax=0.283461
epoch=27 loss=0.098942 valid_micro_fmax=0.305455
epoch=28 loss=0.084826 valid_micro_fmax=0.301182
epoch=29 loss=0.074786 valid_micro_fmax=0.307412
epoch=30 loss=0.065079 valid_micro_fmax=0.282698
epoch=31 loss=0.057453 valid_micro_fmax=0.286004
epoch=32 loss=0.050250 valid_micro_fmax=0.279077
epoch=33 loss=0.046051 valid_micro_fmax=0.286709
epoch=34 loss=0.040162 valid_micro_fmax=0.303261
epoch=35 loss=0.037406 valid_micro_fmax=0.289284
epoch=36 loss=0.032568 valid_micro_fmax=0.301493
epoch=37 loss=0.028686 valid_micro_fmax=0.291890
epoch=38 loss=0.027448 valid_micro_fmax=0.304941
Early stopping after 38 epochs (patience=9)
GPU completion: NVIDIA L40S, 20963, 46068, 0
