epoch=1 loss=1.234738 validation_macro_fmax=0.058553 validation_micro_fmax=0.015178
epoch=2 loss=1.198980 validation_macro_fmax=0.061413 validation_micro_fmax=0.014965
epoch=3 loss=1.156304 validation_macro_fmax=0.061283 validation_micro_fmax=0.012843
epoch=4 loss=1.124111 validation_macro_fmax=0.076430 validation_micro_fmax=0.015946
epoch=5 loss=1.071351 validation_macro_fmax=0.072489 validation_micro_fmax=0.023389
epoch=6 loss=1.038192 validation_macro_fmax=0.075606 validation_micro_fmax=0.017400
epoch=7 loss=1.010078 validation_macro_fmax=0.071370 validation_micro_fmax=0.019889
epoch=8 loss=1.000277 validation_macro_fmax=0.061967 validation_micro_fmax=0.011372
epoch=9 loss=0.985705 validation_macro_fmax=0.080774 validation_micro_fmax=0.025468
epoch=10 loss=0.977490 validation_macro_fmax=0.060474 validation_micro_fmax=0.012049
epoch=11 loss=0.964163 validation_macro_fmax=0.074382 validation_micro_fmax=0.034734
epoch=12 loss=0.951613 validation_macro_fmax=0.065949 validation_micro_fmax=0.038411
epoch=13 loss=0.930765 validation_macro_fmax=0.071676 validation_micro_fmax=0.016313
epoch=14 loss=0.906900 validation_macro_fmax=0.061439 validation_micro_fmax=0.012296
epoch=15 loss=0.893302 validation_macro_fmax=0.070629 validation_micro_fmax=0.056137
epoch=16 loss=0.873705 validation_macro_fmax=0.076364 validation_micro_fmax=0.028742
epoch=17 loss=0.849781 validation_macro_fmax=0.071157 validation_micro_fmax=0.088134
{"input_modality": "struct_only", "model": "Hybrid_JK", "ontology": "molecular_function", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.273235386110038, "Macro_AUROC": 0.5299101088817726, "Macro_Fmax": 0.07447180500938681, "Micro_AUPRC": 0.08716039822632825, "Micro_AUROC": 0.5233657275029608, "Micro_Fmax": 0.020330349101482775, "Smin": 1941.7112621887659}}
