CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 0
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=0.918867 validation_micro_fmax=0.127220 valid_micro_fmax=0.127220
epoch=2 loss=0.494689 validation_micro_fmax=0.206826 valid_micro_fmax=0.206826
epoch=3 loss=0.227386 validation_micro_fmax=0.273367 valid_micro_fmax=0.273367
epoch=4 loss=0.131255 validation_micro_fmax=0.262170 valid_micro_fmax=0.262170
epoch=5 loss=0.085940 validation_micro_fmax=0.292437 valid_micro_fmax=0.292437
epoch=6 loss=0.061252 validation_micro_fmax=0.297084 valid_micro_fmax=0.297084
epoch=7 loss=0.045065 validation_micro_fmax=0.305952 valid_micro_fmax=0.305952
epoch=8 loss=0.036139 validation_micro_fmax=0.322235 valid_micro_fmax=0.322235
epoch=9 loss=0.031176 validation_micro_fmax=0.303061 valid_micro_fmax=0.303061
epoch=10 loss=0.026134 validation_micro_fmax=0.296206 valid_micro_fmax=0.296206
epoch=11 loss=0.022832 validation_micro_fmax=0.289182 valid_micro_fmax=0.289182
epoch=12 loss=0.020066 validation_micro_fmax=0.344139 valid_micro_fmax=0.344139
epoch=13 loss=0.017571 validation_micro_fmax=0.364661 valid_micro_fmax=0.364661
epoch=14 loss=0.017131 validation_micro_fmax=0.304945 valid_micro_fmax=0.304945
epoch=15 loss=0.017057 validation_micro_fmax=0.345027 valid_micro_fmax=0.345027
epoch=16 loss=0.014326 validation_micro_fmax=0.351916 valid_micro_fmax=0.351916
epoch=17 loss=0.015995 validation_micro_fmax=0.335670 valid_micro_fmax=0.335670
epoch=18 loss=0.014724 validation_micro_fmax=0.331822 valid_micro_fmax=0.331822
epoch=19 loss=0.012680 validation_micro_fmax=0.357808 valid_micro_fmax=0.357808
epoch=20 loss=0.011758 validation_micro_fmax=0.339395 valid_micro_fmax=0.339395
epoch=21 loss=0.011177 validation_micro_fmax=0.402335 valid_micro_fmax=0.402335
epoch=22 loss=0.010413 validation_micro_fmax=0.408406 valid_micro_fmax=0.408406
epoch=23 loss=0.008427 validation_micro_fmax=0.394286 valid_micro_fmax=0.394286
epoch=24 loss=0.008760 validation_micro_fmax=0.397476 valid_micro_fmax=0.397476
epoch=25 loss=0.008993 validation_micro_fmax=0.384864 valid_micro_fmax=0.384864
epoch=26 loss=0.011084 validation_micro_fmax=0.369501 valid_micro_fmax=0.369501
epoch=27 loss=0.009599 validation_micro_fmax=0.380623 valid_micro_fmax=0.380623
epoch=28 loss=0.008994 validation_micro_fmax=0.356853 valid_micro_fmax=0.356853
epoch=29 loss=0.007200 validation_micro_fmax=0.406755 valid_micro_fmax=0.406755
epoch=30 loss=0.005853 validation_micro_fmax=0.357044 valid_micro_fmax=0.357044
Early stopping after 30 epochs (patience=8)
GPU completion: NVIDIA L40S, 13929, 46068, 0
