epoch=1 loss=1.007378 validation_macro_fmax=0.229186 validation_micro_fmax=0.116895
epoch=2 loss=0.789987 validation_macro_fmax=0.279792 validation_micro_fmax=0.142926
epoch=3 loss=0.720958 validation_macro_fmax=0.297508 validation_micro_fmax=0.175778
epoch=4 loss=0.650123 validation_macro_fmax=0.307290 validation_micro_fmax=0.196708
epoch=5 loss=0.548047 validation_macro_fmax=0.313666 validation_micro_fmax=0.241004
epoch=6 loss=0.426161 validation_macro_fmax=0.308134 validation_micro_fmax=0.241325
epoch=7 loss=0.311172 validation_macro_fmax=0.319363 validation_micro_fmax=0.251140
epoch=8 loss=0.220280 validation_macro_fmax=0.334115 validation_micro_fmax=0.267576
epoch=9 loss=0.157895 validation_macro_fmax=0.323550 validation_micro_fmax=0.299903
epoch=10 loss=0.115882 validation_macro_fmax=0.327222 validation_micro_fmax=0.298561
epoch=11 loss=0.086669 validation_macro_fmax=0.332755 validation_micro_fmax=0.311074
epoch=12 loss=0.067145 validation_macro_fmax=0.351734 validation_micro_fmax=0.325339
epoch=13 loss=0.053352 validation_macro_fmax=0.336599 validation_micro_fmax=0.331547
epoch=14 loss=0.043291 validation_macro_fmax=0.335672 validation_micro_fmax=0.329872
epoch=15 loss=0.035695 validation_macro_fmax=0.334070 validation_micro_fmax=0.334450
epoch=16 loss=0.030216 validation_macro_fmax=0.332409 validation_micro_fmax=0.337870
epoch=17 loss=0.025281 validation_macro_fmax=0.326056 validation_micro_fmax=0.311090
epoch=18 loss=0.022601 validation_macro_fmax=0.338669 validation_micro_fmax=0.352316
epoch=19 loss=0.019591 validation_macro_fmax=0.323385 validation_micro_fmax=0.335721
epoch=20 loss=0.016554 validation_macro_fmax=0.342100 validation_micro_fmax=0.383081
{"input_modality": "full", "model": "Hybrid_JK", "ontology": "molecular_function", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.28030804634465456, "Macro_AUROC": 0.7288904344240489, "Macro_Fmax": 0.35154884039029877, "Micro_AUPRC": 0.3622211511404963, "Micro_AUROC": 0.8371886067118125, "Micro_Fmax": 0.4480899391497952, "Smin": 17.060662080585523}}
