epoch=1 loss=1.164028 validation_macro_fmax=0.266015 validation_micro_fmax=0.317673
epoch=2 loss=0.996113 validation_macro_fmax=0.269561 validation_micro_fmax=0.261811
epoch=3 loss=0.826309 validation_macro_fmax=0.275945 validation_micro_fmax=0.270850
epoch=4 loss=0.698339 validation_macro_fmax=0.290765 validation_micro_fmax=0.309679
epoch=5 loss=0.611047 validation_macro_fmax=0.289735 validation_micro_fmax=0.325674
epoch=6 loss=0.538024 validation_macro_fmax=0.291653 validation_micro_fmax=0.335795
epoch=7 loss=0.482454 validation_macro_fmax=0.294245 validation_micro_fmax=0.338647
epoch=8 loss=0.435917 validation_macro_fmax=0.292876 validation_micro_fmax=0.343411
epoch=9 loss=0.397959 validation_macro_fmax=0.289137 validation_micro_fmax=0.355517
epoch=10 loss=0.369187 validation_macro_fmax=0.289068 validation_micro_fmax=0.359764
epoch=11 loss=0.338238 validation_macro_fmax=0.285153 validation_micro_fmax=0.368095
epoch=12 loss=0.314340 validation_macro_fmax=0.286955 validation_micro_fmax=0.376943
epoch=13 loss=0.293181 validation_macro_fmax=0.286438 validation_micro_fmax=0.360035
epoch=14 loss=0.275629 validation_macro_fmax=0.287799 validation_micro_fmax=0.356953
epoch=15 loss=0.260754 validation_macro_fmax=0.292530 validation_micro_fmax=0.361536
{"input_modality": "full", "model": "GCN", "ontology": "cellular_component", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.17059218256144343, "Macro_AUROC": 0.6094334324511139, "Macro_Fmax": 0.26479685936228187, "Micro_AUPRC": 0.08939329163930829, "Micro_AUROC": 0.7378281269874991, "Micro_Fmax": 0.17900558114919138, "Smin": 29.67156362497278}}
