epoch=1 loss=0.943774 validation_macro_fmax=0.270047 validation_micro_fmax=0.274217
epoch=2 loss=0.740600 validation_macro_fmax=0.270547 validation_micro_fmax=0.264298
epoch=3 loss=0.657064 validation_macro_fmax=0.324808 validation_micro_fmax=0.282510
epoch=4 loss=0.557367 validation_macro_fmax=0.286677 validation_micro_fmax=0.263855
epoch=5 loss=0.430076 validation_macro_fmax=0.308734 validation_micro_fmax=0.334044
epoch=6 loss=0.307022 validation_macro_fmax=0.301562 validation_micro_fmax=0.331436
epoch=7 loss=0.214317 validation_macro_fmax=0.312366 validation_micro_fmax=0.378708
epoch=8 loss=0.151682 validation_macro_fmax=0.323019 validation_micro_fmax=0.382261
epoch=9 loss=0.110263 validation_macro_fmax=0.322533 validation_micro_fmax=0.422806
epoch=10 loss=0.083102 validation_macro_fmax=0.276841 validation_micro_fmax=0.388057
epoch=11 loss=0.066056 validation_macro_fmax=0.304756 validation_micro_fmax=0.402816
{"input_modality": "seq_only", "model": "Hybrid_JK", "ontology": "cellular_component", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.23080726530622936, "Macro_AUROC": 0.6119037123019239, "Macro_Fmax": 0.306063896588321, "Micro_AUPRC": 0.1515435642483551, "Micro_AUROC": 0.6633886027704219, "Micro_Fmax": 0.2711758843545893, "Smin": 28.73212683310464}}
