epoch=1 loss=1.174519 validation_macro_fmax=0.268188 validation_micro_fmax=0.310872
epoch=2 loss=1.010802 validation_macro_fmax=0.263903 validation_micro_fmax=0.261653
epoch=3 loss=0.871458 validation_macro_fmax=0.280359 validation_micro_fmax=0.249638
epoch=4 loss=0.728107 validation_macro_fmax=0.293300 validation_micro_fmax=0.286962
epoch=5 loss=0.643679 validation_macro_fmax=0.297421 validation_micro_fmax=0.310394
epoch=6 loss=0.568924 validation_macro_fmax=0.300966 validation_micro_fmax=0.328522
epoch=7 loss=0.516145 validation_macro_fmax=0.298644 validation_micro_fmax=0.315599
epoch=8 loss=0.468917 validation_macro_fmax=0.296418 validation_micro_fmax=0.329720
epoch=9 loss=0.428417 validation_macro_fmax=0.294181 validation_micro_fmax=0.337521
epoch=10 loss=0.386034 validation_macro_fmax=0.294662 validation_micro_fmax=0.353031
epoch=11 loss=0.356820 validation_macro_fmax=0.293756 validation_micro_fmax=0.349676
epoch=12 loss=0.329347 validation_macro_fmax=0.291598 validation_micro_fmax=0.335969
epoch=13 loss=0.306489 validation_macro_fmax=0.289899 validation_micro_fmax=0.354513
epoch=14 loss=0.285745 validation_macro_fmax=0.288868 validation_micro_fmax=0.345140
{"input_modality": "seq_only", "model": "GCN", "ontology": "cellular_component", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.16061460027276786, "Macro_AUROC": 0.5822021153781535, "Macro_Fmax": 0.24438377765893443, "Micro_AUPRC": 0.084455973333834, "Micro_AUROC": 0.7222354949865042, "Micro_Fmax": 0.1765158959583348, "Smin": 29.748993593627883}}
