CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 5
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=0.569276 validation_micro_fmax=0.020345 valid_micro_fmax=0.020345
epoch=2 loss=0.461622 validation_micro_fmax=0.045029 valid_micro_fmax=0.045029
epoch=3 loss=0.432870 validation_micro_fmax=0.063427 valid_micro_fmax=0.063427
epoch=4 loss=0.416582 validation_micro_fmax=0.083979 valid_micro_fmax=0.083979
epoch=5 loss=0.400699 validation_micro_fmax=0.118329 valid_micro_fmax=0.118329
epoch=6 loss=0.386532 validation_micro_fmax=0.129902 valid_micro_fmax=0.129902
epoch=7 loss=0.369420 validation_micro_fmax=0.130542 valid_micro_fmax=0.130542
epoch=8 loss=0.347561 validation_micro_fmax=0.143729 valid_micro_fmax=0.143729
epoch=9 loss=0.321269 validation_micro_fmax=0.150798 valid_micro_fmax=0.150798
epoch=10 loss=0.289460 validation_micro_fmax=0.164739 valid_micro_fmax=0.164739
epoch=11 loss=0.257041 validation_micro_fmax=0.178844 valid_micro_fmax=0.178844
epoch=12 loss=0.223166 validation_micro_fmax=0.180128 valid_micro_fmax=0.180128
epoch=13 loss=0.189608 validation_micro_fmax=0.200702 valid_micro_fmax=0.200702
epoch=14 loss=0.158448 validation_micro_fmax=0.201923 valid_micro_fmax=0.201923
epoch=15 loss=0.133727 validation_micro_fmax=0.232173 valid_micro_fmax=0.232173
epoch=16 loss=0.111626 validation_micro_fmax=0.240878 valid_micro_fmax=0.240878
epoch=17 loss=0.092829 validation_micro_fmax=0.260108 valid_micro_fmax=0.260108
epoch=18 loss=0.078538 validation_micro_fmax=0.260070 valid_micro_fmax=0.260070
epoch=19 loss=0.066668 validation_micro_fmax=0.282480 valid_micro_fmax=0.282480
epoch=20 loss=0.057477 validation_micro_fmax=0.276228 valid_micro_fmax=0.276228
epoch=21 loss=0.050057 validation_micro_fmax=0.268032 valid_micro_fmax=0.268032
epoch=22 loss=0.044276 validation_micro_fmax=0.283320 valid_micro_fmax=0.283320
epoch=23 loss=0.040744 validation_micro_fmax=0.291074 valid_micro_fmax=0.291074
epoch=24 loss=0.034013 validation_micro_fmax=0.289261 valid_micro_fmax=0.289261
epoch=25 loss=0.030063 validation_micro_fmax=0.293686 valid_micro_fmax=0.293686
epoch=26 loss=0.026548 validation_micro_fmax=0.292923 valid_micro_fmax=0.292923
epoch=27 loss=0.023714 validation_micro_fmax=0.299627 valid_micro_fmax=0.299627
epoch=28 loss=0.021183 validation_micro_fmax=0.303284 valid_micro_fmax=0.303284
epoch=29 loss=0.019071 validation_micro_fmax=0.308907 valid_micro_fmax=0.308907
epoch=30 loss=0.017229 validation_micro_fmax=0.304649 valid_micro_fmax=0.304649
epoch=31 loss=0.017578 validation_micro_fmax=0.312527 valid_micro_fmax=0.312527
epoch=32 loss=0.016001 validation_micro_fmax=0.310456 valid_micro_fmax=0.310456
epoch=33 loss=0.013956 validation_micro_fmax=0.318291 valid_micro_fmax=0.318291
epoch=34 loss=0.012894 validation_micro_fmax=0.318937 valid_micro_fmax=0.318937
epoch=35 loss=0.011476 validation_micro_fmax=0.308846 valid_micro_fmax=0.308846
epoch=36 loss=0.010811 validation_micro_fmax=0.312101 valid_micro_fmax=0.312101
epoch=37 loss=0.010000 validation_micro_fmax=0.321726 valid_micro_fmax=0.321726
epoch=38 loss=0.009233 validation_micro_fmax=0.323131 valid_micro_fmax=0.323131
epoch=39 loss=0.008726 validation_micro_fmax=0.319037 valid_micro_fmax=0.319037
epoch=40 loss=0.008014 validation_micro_fmax=0.328123 valid_micro_fmax=0.328123
epoch=41 loss=0.007587 validation_micro_fmax=0.336842 valid_micro_fmax=0.336842
epoch=42 loss=0.007183 validation_micro_fmax=0.332438 valid_micro_fmax=0.332438
epoch=43 loss=0.007620 validation_micro_fmax=0.322166 valid_micro_fmax=0.322166
epoch=44 loss=0.007780 validation_micro_fmax=0.326062 valid_micro_fmax=0.326062
epoch=45 loss=0.006797 validation_micro_fmax=0.326436 valid_micro_fmax=0.326436
epoch=46 loss=0.006379 validation_micro_fmax=0.312816 valid_micro_fmax=0.312816
epoch=47 loss=0.005620 validation_micro_fmax=0.320884 valid_micro_fmax=0.320884
epoch=48 loss=0.005403 validation_micro_fmax=0.331949 valid_micro_fmax=0.331949
epoch=49 loss=0.005598 validation_micro_fmax=0.343263 valid_micro_fmax=0.343263
epoch=50 loss=0.005057 validation_micro_fmax=0.331924 valid_micro_fmax=0.331924
epoch=51 loss=0.006384 validation_micro_fmax=0.312148 valid_micro_fmax=0.312148
epoch=52 loss=0.009321 validation_micro_fmax=0.303945 valid_micro_fmax=0.303945
epoch=53 loss=0.007894 validation_micro_fmax=0.315553 valid_micro_fmax=0.315553
epoch=54 loss=0.005081 validation_micro_fmax=0.318773 valid_micro_fmax=0.318773
epoch=55 loss=0.004512 validation_micro_fmax=0.324420 valid_micro_fmax=0.324420
epoch=56 loss=0.004569 validation_micro_fmax=0.326772 valid_micro_fmax=0.326772
epoch=57 loss=0.005033 validation_micro_fmax=0.339434 valid_micro_fmax=0.339434
epoch=58 loss=0.003910 validation_micro_fmax=0.337686 valid_micro_fmax=0.337686
Early stopping after 58 epochs (patience=9)
GPU completion: NVIDIA L40S, 36967, 46068, 0
