epoch=1 loss=0.962101 validation_macro_fmax=0.279763 validation_micro_fmax=0.215453
epoch=2 loss=0.757607 validation_macro_fmax=0.285167 validation_micro_fmax=0.215728
epoch=3 loss=0.670455 validation_macro_fmax=0.271841 validation_micro_fmax=0.269112
epoch=4 loss=0.577699 validation_macro_fmax=0.281833 validation_micro_fmax=0.302190
epoch=5 loss=0.453028 validation_macro_fmax=0.324925 validation_micro_fmax=0.304406
epoch=6 loss=0.328804 validation_macro_fmax=0.308683 validation_micro_fmax=0.301059
epoch=7 loss=0.231500 validation_macro_fmax=0.341389 validation_micro_fmax=0.346965
epoch=8 loss=0.162420 validation_macro_fmax=0.305089 validation_micro_fmax=0.400942
epoch=9 loss=0.119716 validation_macro_fmax=0.317500 validation_micro_fmax=0.381109
epoch=10 loss=0.089329 validation_macro_fmax=0.315420 validation_micro_fmax=0.409494
epoch=11 loss=0.069436 validation_macro_fmax=0.344868 validation_micro_fmax=0.398496
epoch=12 loss=0.055477 validation_macro_fmax=0.339089 validation_micro_fmax=0.407522
epoch=13 loss=0.045693 validation_macro_fmax=0.326707 validation_micro_fmax=0.415415
epoch=14 loss=0.037588 validation_macro_fmax=0.328141 validation_micro_fmax=0.428010
epoch=15 loss=0.032578 validation_macro_fmax=0.322613 validation_micro_fmax=0.446485
epoch=16 loss=0.027846 validation_macro_fmax=0.307440 validation_micro_fmax=0.429525
epoch=17 loss=0.023851 validation_macro_fmax=0.333142 validation_micro_fmax=0.428154
epoch=18 loss=0.021755 validation_macro_fmax=0.325590 validation_micro_fmax=0.413376
epoch=19 loss=0.018794 validation_macro_fmax=0.328324 validation_micro_fmax=0.426462
{"input_modality": "seq_only", "model": "Hybrid", "ontology": "cellular_component", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.21782729030724948, "Macro_AUROC": 0.6378307295227787, "Macro_Fmax": 0.29827486732504077, "Micro_AUPRC": 0.2705342001347182, "Micro_AUROC": 0.7482569440568311, "Micro_Fmax": 0.3352278937095243, "Smin": 25.27389780363421}}
