epoch=1 loss=1.199482 validation_macro_fmax=0.222649 validation_micro_fmax=0.227140
epoch=2 loss=1.074802 validation_macro_fmax=0.219590 validation_micro_fmax=0.145084
epoch=3 loss=0.892461 validation_macro_fmax=0.242908 validation_micro_fmax=0.109526
epoch=4 loss=0.708760 validation_macro_fmax=0.242573 validation_micro_fmax=0.109070
epoch=5 loss=0.583802 validation_macro_fmax=0.245430 validation_micro_fmax=0.134434
epoch=6 loss=0.496591 validation_macro_fmax=0.248871 validation_micro_fmax=0.135336
epoch=7 loss=0.432954 validation_macro_fmax=0.257920 validation_micro_fmax=0.129306
epoch=8 loss=0.383402 validation_macro_fmax=0.262207 validation_micro_fmax=0.149095
epoch=9 loss=0.339754 validation_macro_fmax=0.261784 validation_micro_fmax=0.156455
epoch=10 loss=0.306096 validation_macro_fmax=0.263008 validation_micro_fmax=0.152182
epoch=11 loss=0.280430 validation_macro_fmax=0.262983 validation_micro_fmax=0.154562
epoch=12 loss=0.256071 validation_macro_fmax=0.261200 validation_micro_fmax=0.174004
epoch=13 loss=0.238331 validation_macro_fmax=0.260305 validation_micro_fmax=0.164393
epoch=14 loss=0.222441 validation_macro_fmax=0.258430 validation_micro_fmax=0.145388
epoch=15 loss=0.207690 validation_macro_fmax=0.271411 validation_micro_fmax=0.184602
epoch=16 loss=0.194380 validation_macro_fmax=0.276895 validation_micro_fmax=0.164141
epoch=17 loss=0.184307 validation_macro_fmax=0.281274 validation_micro_fmax=0.181958
epoch=18 loss=0.174217 validation_macro_fmax=0.275727 validation_micro_fmax=0.177599
epoch=19 loss=0.164709 validation_macro_fmax=0.282778 validation_micro_fmax=0.160367
epoch=20 loss=0.157920 validation_macro_fmax=0.284917 validation_micro_fmax=0.166446
epoch=21 loss=0.149549 validation_macro_fmax=0.288117 validation_micro_fmax=0.183438
epoch=22 loss=0.143355 validation_macro_fmax=0.292389 validation_micro_fmax=0.182846
epoch=23 loss=0.137358 validation_macro_fmax=0.294379 validation_micro_fmax=0.182763
epoch=24 loss=0.131378 validation_macro_fmax=0.300432 validation_micro_fmax=0.187708
epoch=25 loss=0.125825 validation_macro_fmax=0.298849 validation_micro_fmax=0.165803
epoch=26 loss=0.121432 validation_macro_fmax=0.302775 validation_micro_fmax=0.180983
epoch=27 loss=0.117227 validation_macro_fmax=0.308123 validation_micro_fmax=0.181705
epoch=28 loss=0.113139 validation_macro_fmax=0.313108 validation_micro_fmax=0.177954
epoch=29 loss=0.108926 validation_macro_fmax=0.315051 validation_micro_fmax=0.180739
epoch=30 loss=0.105265 validation_macro_fmax=0.314150 validation_micro_fmax=0.180173
epoch=31 loss=0.101831 validation_macro_fmax=0.313890 validation_micro_fmax=0.175769
epoch=32 loss=0.098459 validation_macro_fmax=0.315572 validation_micro_fmax=0.177645
epoch=33 loss=0.095728 validation_macro_fmax=0.316517 validation_micro_fmax=0.185288
epoch=34 loss=0.092227 validation_macro_fmax=0.318455 validation_micro_fmax=0.184904
epoch=35 loss=0.089302 validation_macro_fmax=0.317319 validation_micro_fmax=0.178415
epoch=36 loss=0.086939 validation_macro_fmax=0.317161 validation_micro_fmax=0.182021
epoch=37 loss=0.084218 validation_macro_fmax=0.316339 validation_micro_fmax=0.185750
