epoch=1 loss=1.197647 validation_macro_fmax=0.207569 validation_micro_fmax=0.251614
epoch=2 loss=1.075843 validation_macro_fmax=0.203697 validation_micro_fmax=0.174555
epoch=3 loss=0.915811 validation_macro_fmax=0.211564 validation_micro_fmax=0.077776
epoch=4 loss=0.767831 validation_macro_fmax=0.221836 validation_micro_fmax=0.071268
epoch=5 loss=0.656157 validation_macro_fmax=0.240600 validation_micro_fmax=0.064740
epoch=6 loss=0.568613 validation_macro_fmax=0.250868 validation_micro_fmax=0.093367
epoch=7 loss=0.505103 validation_macro_fmax=0.249040 validation_micro_fmax=0.103219
epoch=8 loss=0.448152 validation_macro_fmax=0.246075 validation_micro_fmax=0.114621
epoch=9 loss=0.408218 validation_macro_fmax=0.248508 validation_micro_fmax=0.158505
epoch=10 loss=0.370182 validation_macro_fmax=0.246626 validation_micro_fmax=0.127207
epoch=11 loss=0.333640 validation_macro_fmax=0.248844 validation_micro_fmax=0.154702
epoch=12 loss=0.309208 validation_macro_fmax=0.258807 validation_micro_fmax=0.153035
epoch=13 loss=0.284701 validation_macro_fmax=0.259540 validation_micro_fmax=0.152025
epoch=14 loss=0.264536 validation_macro_fmax=0.259421 validation_micro_fmax=0.151639
epoch=15 loss=0.245215 validation_macro_fmax=0.259557 validation_micro_fmax=0.159598
epoch=16 loss=0.230011 validation_macro_fmax=0.265154 validation_micro_fmax=0.187243
epoch=17 loss=0.216021 validation_macro_fmax=0.267061 validation_micro_fmax=0.171343
epoch=18 loss=0.202469 validation_macro_fmax=0.270935 validation_micro_fmax=0.174992
epoch=19 loss=0.191772 validation_macro_fmax=0.271740 validation_micro_fmax=0.177553
epoch=20 loss=0.183510 validation_macro_fmax=0.274824 validation_micro_fmax=0.195346
epoch=21 loss=0.173767 validation_macro_fmax=0.281027 validation_micro_fmax=0.174985
epoch=22 loss=0.165108 validation_macro_fmax=0.277951 validation_micro_fmax=0.173196
epoch=23 loss=0.158243 validation_macro_fmax=0.281498 validation_micro_fmax=0.192053
epoch=24 loss=0.149276 validation_macro_fmax=0.288954 validation_micro_fmax=0.191654
epoch=25 loss=0.143730 validation_macro_fmax=0.291498 validation_micro_fmax=0.188844
epoch=26 loss=0.138673 validation_macro_fmax=0.295906 validation_micro_fmax=0.194767
epoch=27 loss=0.131561 validation_macro_fmax=0.294684 validation_micro_fmax=0.198101
epoch=28 loss=0.127221 validation_macro_fmax=0.299203 validation_micro_fmax=0.186533
epoch=29 loss=0.122220 validation_macro_fmax=0.302194 validation_micro_fmax=0.196554
epoch=30 loss=0.116647 validation_macro_fmax=0.304520 validation_micro_fmax=0.191513
epoch=31 loss=0.112746 validation_macro_fmax=0.306235 validation_micro_fmax=0.185402
epoch=32 loss=0.109679 validation_macro_fmax=0.309256 validation_micro_fmax=0.191809
epoch=33 loss=0.105946 validation_macro_fmax=0.313731 validation_micro_fmax=0.189966
epoch=34 loss=0.102493 validation_macro_fmax=0.313612 validation_micro_fmax=0.206569
epoch=35 loss=0.098245 validation_macro_fmax=0.313310 validation_micro_fmax=0.194995
epoch=36 loss=0.096715 validation_macro_fmax=0.314685 validation_micro_fmax=0.198782
epoch=37 loss=0.093201 validation_macro_fmax=0.312707 validation_micro_fmax=0.196776
epoch=38 loss=0.089442 validation_macro_fmax=0.314770 validation_micro_fmax=0.181717
epoch=39 loss=0.087722 validation_macro_fmax=0.319059 validation_micro_fmax=0.199844
epoch=40 loss=0.084341 validation_macro_fmax=0.323804 validation_micro_fmax=0.201266
epoch=41 loss=0.081841 validation_macro_fmax=0.325152 validation_micro_fmax=0.210687
epoch=42 loss=0.080003 validation_macro_fmax=0.327625 validation_micro_fmax=0.199036
epoch=43 loss=0.078046 validation_macro_fmax=0.328535 validation_micro_fmax=0.197823
epoch=44 loss=0.075566 validation_macro_fmax=0.328155 validation_micro_fmax=0.180676
epoch=45 loss=0.073959 validation_macro_fmax=0.330827 validation_micro_fmax=0.194563
epoch=46 loss=0.072135 validation_macro_fmax=0.331013 validation_micro_fmax=0.198491
epoch=47 loss=0.069967 validation_macro_fmax=0.332021 validation_micro_fmax=0.189937
epoch=48 loss=0.068679 validation_macro_fmax=0.328381 validation_micro_fmax=0.190989
epoch=49 loss=0.067336 validation_macro_fmax=0.334236 validation_micro_fmax=0.179502
epoch=50 loss=0.064782 validation_macro_fmax=0.334170 validation_micro_fmax=0.197967
epoch=51 loss=0.064147 validation_macro_fmax=0.334951 validation_micro_fmax=0.193029
epoch=52 loss=0.062153 validation_macro_fmax=0.332079 validation_micro_fmax=0.196486
epoch=53 loss=0.060813 validation_macro_fmax=0.331902 validation_micro_fmax=0.192140
epoch=54 loss=0.059479 validation_macro_fmax=0.333123 validation_micro_fmax=0.200025
epoch=55 loss=0.058477 validation_macro_fmax=0.334355 validation_micro_fmax=0.197572
epoch=56 loss=0.056958 validation_macro_fmax=0.337445 validation_micro_fmax=0.206297
epoch=57 loss=0.056765 validation_macro_fmax=0.337552 validation_micro_fmax=0.200542
epoch=58 loss=0.054783 validation_macro_fmax=0.334860 validation_micro_fmax=0.203533
epoch=59 loss=0.053394 validation_macro_fmax=0.337572 validation_micro_fmax=0.198383
epoch=60 loss=0.052085 validation_macro_fmax=0.339959 validation_micro_fmax=0.216795
