CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 5
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=0.585251 validation_micro_fmax=0.022532 valid_micro_fmax=0.022532
epoch=2 loss=0.479623 validation_micro_fmax=0.050159 valid_micro_fmax=0.050159
epoch=3 loss=0.441183 validation_micro_fmax=0.077249 valid_micro_fmax=0.077249
epoch=4 loss=0.418559 validation_micro_fmax=0.111448 valid_micro_fmax=0.111448
epoch=5 loss=0.400647 validation_micro_fmax=0.123133 valid_micro_fmax=0.123133
epoch=6 loss=0.383437 validation_micro_fmax=0.135899 valid_micro_fmax=0.135899
epoch=7 loss=0.364515 validation_micro_fmax=0.138489 valid_micro_fmax=0.138489
epoch=8 loss=0.342413 validation_micro_fmax=0.159539 valid_micro_fmax=0.159539
epoch=9 loss=0.314985 validation_micro_fmax=0.161616 valid_micro_fmax=0.161616
epoch=10 loss=0.283360 validation_micro_fmax=0.175987 valid_micro_fmax=0.175987
epoch=11 loss=0.250935 validation_micro_fmax=0.171936 valid_micro_fmax=0.171936
epoch=12 loss=0.217350 validation_micro_fmax=0.207719 valid_micro_fmax=0.207719
epoch=13 loss=0.184538 validation_micro_fmax=0.231581 valid_micro_fmax=0.231581
epoch=14 loss=0.155218 validation_micro_fmax=0.229223 valid_micro_fmax=0.229223
epoch=15 loss=0.128576 validation_micro_fmax=0.264298 valid_micro_fmax=0.264298
epoch=16 loss=0.106818 validation_micro_fmax=0.240183 valid_micro_fmax=0.240183
epoch=17 loss=0.088459 validation_micro_fmax=0.290708 valid_micro_fmax=0.290708
epoch=18 loss=0.073603 validation_micro_fmax=0.278972 valid_micro_fmax=0.278972
epoch=19 loss=0.062691 validation_micro_fmax=0.278816 valid_micro_fmax=0.278816
epoch=20 loss=0.053548 validation_micro_fmax=0.298637 valid_micro_fmax=0.298637
epoch=21 loss=0.045797 validation_micro_fmax=0.284093 valid_micro_fmax=0.284093
epoch=22 loss=0.039481 validation_micro_fmax=0.295220 valid_micro_fmax=0.295220
epoch=23 loss=0.034281 validation_micro_fmax=0.272410 valid_micro_fmax=0.272410
epoch=24 loss=0.031085 validation_micro_fmax=0.294513 valid_micro_fmax=0.294513
epoch=25 loss=0.026816 validation_micro_fmax=0.305241 valid_micro_fmax=0.305241
epoch=26 loss=0.023123 validation_micro_fmax=0.311585 valid_micro_fmax=0.311585
epoch=27 loss=0.020896 validation_micro_fmax=0.317289 valid_micro_fmax=0.317289
epoch=28 loss=0.018825 validation_micro_fmax=0.310944 valid_micro_fmax=0.310944
epoch=29 loss=0.017269 validation_micro_fmax=0.327543 valid_micro_fmax=0.327543
epoch=30 loss=0.015824 validation_micro_fmax=0.315887 valid_micro_fmax=0.315887
epoch=31 loss=0.014161 validation_micro_fmax=0.314444 valid_micro_fmax=0.314444
epoch=32 loss=0.011962 validation_micro_fmax=0.306034 valid_micro_fmax=0.306034
epoch=33 loss=0.012228 validation_micro_fmax=0.321147 valid_micro_fmax=0.321147
epoch=34 loss=0.011541 validation_micro_fmax=0.316226 valid_micro_fmax=0.316226
epoch=35 loss=0.012545 validation_micro_fmax=0.304193 valid_micro_fmax=0.304193
epoch=36 loss=0.009017 validation_micro_fmax=0.309822 valid_micro_fmax=0.309822
epoch=37 loss=0.007862 validation_micro_fmax=0.305440 valid_micro_fmax=0.305440
epoch=38 loss=0.009023 validation_micro_fmax=0.326335 valid_micro_fmax=0.326335
epoch=39 loss=0.008829 validation_micro_fmax=0.307411 valid_micro_fmax=0.307411
Early stopping after 39 epochs (patience=10)
GPU completion: NVIDIA L40S, 24247, 46068, 0
