epoch=1 loss=1.235210 validation_macro_fmax=0.057579 validation_micro_fmax=0.041185
epoch=2 loss=1.208488 validation_macro_fmax=0.086731 validation_micro_fmax=0.041777
epoch=3 loss=1.188817 validation_macro_fmax=0.078919 validation_micro_fmax=0.076939
epoch=4 loss=1.185704 validation_macro_fmax=0.088861 validation_micro_fmax=0.043236
epoch=5 loss=1.183967 validation_macro_fmax=0.085182 validation_micro_fmax=0.056392
epoch=6 loss=1.183537 validation_macro_fmax=0.083576 validation_micro_fmax=0.046815
epoch=7 loss=1.183292 validation_macro_fmax=0.086335 validation_micro_fmax=0.071285
epoch=8 loss=1.183587 validation_macro_fmax=0.086329 validation_micro_fmax=0.136937
epoch=9 loss=1.188450 validation_macro_fmax=0.080444 validation_micro_fmax=0.117803
epoch=10 loss=1.180176 validation_macro_fmax=0.081928 validation_micro_fmax=0.106840
epoch=11 loss=1.182361 validation_macro_fmax=0.097682 validation_micro_fmax=0.071114
epoch=12 loss=1.181683 validation_macro_fmax=0.082053 validation_micro_fmax=0.047800
epoch=13 loss=1.182895 validation_macro_fmax=0.084545 validation_micro_fmax=0.097835
epoch=14 loss=1.182831 validation_macro_fmax=0.091652 validation_micro_fmax=0.081875
epoch=15 loss=1.182887 validation_macro_fmax=0.083861 validation_micro_fmax=0.102314
epoch=16 loss=1.181640 validation_macro_fmax=0.082932 validation_micro_fmax=0.054347
epoch=17 loss=1.183165 validation_macro_fmax=0.083508 validation_micro_fmax=0.038470
epoch=18 loss=1.181886 validation_macro_fmax=0.078073 validation_micro_fmax=0.065999
epoch=19 loss=1.184065 validation_macro_fmax=0.082327 validation_micro_fmax=0.075691
{"input_modality": "struct_only", "model": "GAT", "ontology": "biological_process", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.03937138709748951, "Macro_AUROC": 0.4912556975312117, "Macro_Fmax": 0.07245798593462911, "Micro_AUPRC": 0.026351244687440583, "Micro_AUROC": 0.7321097533278306, "Micro_Fmax": 0.0781156760261872, "Smin": 101.0556904085435}}
