epoch=1 loss=1.178594 validation_macro_fmax=0.270273 validation_micro_fmax=0.333248
epoch=2 loss=1.040619 validation_macro_fmax=0.264412 validation_micro_fmax=0.275032
epoch=3 loss=0.892053 validation_macro_fmax=0.273788 validation_micro_fmax=0.287400
epoch=4 loss=0.771532 validation_macro_fmax=0.279685 validation_micro_fmax=0.294434
epoch=5 loss=0.671623 validation_macro_fmax=0.288135 validation_micro_fmax=0.301957
epoch=6 loss=0.603310 validation_macro_fmax=0.288137 validation_micro_fmax=0.324698
epoch=7 loss=0.548069 validation_macro_fmax=0.288046 validation_micro_fmax=0.344661
epoch=8 loss=0.507755 validation_macro_fmax=0.287144 validation_micro_fmax=0.359111
epoch=9 loss=0.461944 validation_macro_fmax=0.284872 validation_micro_fmax=0.362769
epoch=10 loss=0.430267 validation_macro_fmax=0.284510 validation_micro_fmax=0.371323
epoch=11 loss=0.394403 validation_macro_fmax=0.284468 validation_micro_fmax=0.378068
epoch=12 loss=0.372778 validation_macro_fmax=0.282838 validation_micro_fmax=0.388190
epoch=13 loss=0.349415 validation_macro_fmax=0.278160 validation_micro_fmax=0.395780
epoch=14 loss=0.326403 validation_macro_fmax=0.276001 validation_micro_fmax=0.391599
{"input_modality": "full", "model": "MLP", "ontology": "cellular_component", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.15017909119414954, "Macro_AUROC": 0.5698470728825062, "Macro_Fmax": 0.2295762189855032, "Micro_AUPRC": 0.08721836988112773, "Micro_AUROC": 0.7196390054475349, "Micro_Fmax": 0.17315689976173096, "Smin": 29.742822350787637}}
