CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 1
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=0.292119 valid_micro_fmax=0.149563
epoch=2 loss=0.227859 valid_micro_fmax=0.182224
epoch=3 loss=0.207594 valid_micro_fmax=0.218384
epoch=4 loss=0.193706 valid_micro_fmax=0.227503
epoch=5 loss=0.180758 valid_micro_fmax=0.252046
epoch=6 loss=0.167356 valid_micro_fmax=0.275679
epoch=7 loss=0.151918 valid_micro_fmax=0.304240
epoch=8 loss=0.134426 valid_micro_fmax=0.330562
epoch=9 loss=0.115539 valid_micro_fmax=0.334345
epoch=10 loss=0.097289 valid_micro_fmax=0.356641
epoch=11 loss=0.080271 valid_micro_fmax=0.375717
epoch=12 loss=0.065126 valid_micro_fmax=0.401091
epoch=13 loss=0.052783 valid_micro_fmax=0.419850
epoch=14 loss=0.042893 valid_micro_fmax=0.413772
epoch=15 loss=0.034534 valid_micro_fmax=0.442627
epoch=16 loss=0.028485 valid_micro_fmax=0.436087
epoch=17 loss=0.023853 valid_micro_fmax=0.415119
epoch=18 loss=0.019524 valid_micro_fmax=0.451928
epoch=19 loss=0.016689 valid_micro_fmax=0.434440
epoch=20 loss=0.013965 valid_micro_fmax=0.471011
epoch=21 loss=0.011851 valid_micro_fmax=0.447516
epoch=22 loss=0.010542 valid_micro_fmax=0.453230
epoch=23 loss=0.008746 valid_micro_fmax=0.447518
epoch=24 loss=0.008421 valid_micro_fmax=0.461909
epoch=25 loss=0.012696 valid_micro_fmax=0.454635
epoch=26 loss=0.007027 valid_micro_fmax=0.470069
epoch=27 loss=0.005818 valid_micro_fmax=0.443743
epoch=28 loss=0.005084 valid_micro_fmax=0.469589
epoch=29 loss=0.004597 valid_micro_fmax=0.454701
epoch=30 loss=0.004076 valid_micro_fmax=0.495355
epoch=31 loss=0.003707 valid_micro_fmax=0.467392
epoch=32 loss=0.003654 valid_micro_fmax=0.459615
epoch=33 loss=0.003378 valid_micro_fmax=0.457647
epoch=34 loss=0.002947 valid_micro_fmax=0.473013
epoch=35 loss=0.002665 valid_micro_fmax=0.457956
epoch=36 loss=0.002471 valid_micro_fmax=0.483338
epoch=37 loss=0.002616 valid_micro_fmax=0.463516
epoch=38 loss=0.002371 valid_micro_fmax=0.463920
epoch=39 loss=0.002558 valid_micro_fmax=0.470382
epoch=40 loss=0.002635 valid_micro_fmax=0.472764
Early stopping after 40 epochs (patience=10)
GPU completion: NVIDIA L40S, 18683, 46068, 67
