epoch=1 loss=1.011532 validation_macro_fmax=0.213698 validation_micro_fmax=0.148611
epoch=2 loss=0.798943 validation_macro_fmax=0.257287 validation_micro_fmax=0.177070
epoch=3 loss=0.726547 validation_macro_fmax=0.287561 validation_micro_fmax=0.214026
epoch=4 loss=0.658739 validation_macro_fmax=0.314848 validation_micro_fmax=0.214389
epoch=5 loss=0.562279 validation_macro_fmax=0.312497 validation_micro_fmax=0.262887
epoch=6 loss=0.444445 validation_macro_fmax=0.330125 validation_micro_fmax=0.305023
epoch=7 loss=0.328170 validation_macro_fmax=0.336217 validation_micro_fmax=0.325124
epoch=8 loss=0.236809 validation_macro_fmax=0.339285 validation_micro_fmax=0.333680
epoch=9 loss=0.169855 validation_macro_fmax=0.336032 validation_micro_fmax=0.335467
epoch=10 loss=0.124828 validation_macro_fmax=0.336985 validation_micro_fmax=0.355329
epoch=11 loss=0.094173 validation_macro_fmax=0.353554 validation_micro_fmax=0.361449
epoch=12 loss=0.072092 validation_macro_fmax=0.355794 validation_micro_fmax=0.371834
epoch=13 loss=0.056829 validation_macro_fmax=0.341172 validation_micro_fmax=0.363783
epoch=14 loss=0.046312 validation_macro_fmax=0.326647 validation_micro_fmax=0.374199
epoch=15 loss=0.037847 validation_macro_fmax=0.346014 validation_micro_fmax=0.380563
epoch=16 loss=0.031829 validation_macro_fmax=0.352898 validation_micro_fmax=0.396389
epoch=17 loss=0.026596 validation_macro_fmax=0.351248 validation_micro_fmax=0.403583
epoch=18 loss=0.022948 validation_macro_fmax=0.335782 validation_micro_fmax=0.397313
epoch=19 loss=0.019571 validation_macro_fmax=0.347643 validation_micro_fmax=0.401406
epoch=20 loss=0.017449 validation_macro_fmax=0.333197 validation_micro_fmax=0.388435
{"input_modality": "full", "model": "Hybrid", "ontology": "molecular_function", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.27764473714144033, "Macro_AUROC": 0.7306206171017031, "Macro_Fmax": 0.3539320177422613, "Micro_AUPRC": 0.3412416685169837, "Micro_AUROC": 0.8258709998531082, "Micro_Fmax": 0.4525760466446671, "Smin": 17.78892277153641}}
