CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 1
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=0.897511 validation_micro_fmax=0.128601 valid_micro_fmax=0.128601
epoch=2 loss=0.587731 validation_micro_fmax=0.153080 valid_micro_fmax=0.153080
epoch=3 loss=0.323729 validation_micro_fmax=0.244329 valid_micro_fmax=0.244329
epoch=4 loss=0.155869 validation_micro_fmax=0.247622 valid_micro_fmax=0.247622
epoch=5 loss=0.083206 validation_micro_fmax=0.266772 valid_micro_fmax=0.266772
epoch=6 loss=0.052441 validation_micro_fmax=0.228571 valid_micro_fmax=0.228571
epoch=7 loss=0.033900 validation_micro_fmax=0.268210 valid_micro_fmax=0.268210
epoch=8 loss=0.024073 validation_micro_fmax=0.299003 valid_micro_fmax=0.299003
epoch=9 loss=0.018815 validation_micro_fmax=0.278727 valid_micro_fmax=0.278727
epoch=10 loss=0.015472 validation_micro_fmax=0.301416 valid_micro_fmax=0.301416
epoch=11 loss=0.012753 validation_micro_fmax=0.288337 valid_micro_fmax=0.288337
epoch=12 loss=0.011125 validation_micro_fmax=0.268863 valid_micro_fmax=0.268863
epoch=13 loss=0.013995 validation_micro_fmax=0.259137 valid_micro_fmax=0.259137
epoch=14 loss=0.017000 validation_micro_fmax=0.214375 valid_micro_fmax=0.214375
epoch=15 loss=0.012749 validation_micro_fmax=0.287305 valid_micro_fmax=0.287305
epoch=16 loss=0.008842 validation_micro_fmax=0.292794 valid_micro_fmax=0.292794
epoch=17 loss=0.006726 validation_micro_fmax=0.288774 valid_micro_fmax=0.288774
epoch=18 loss=0.004944 validation_micro_fmax=0.299690 valid_micro_fmax=0.299690
Early stopping after 18 epochs (patience=8)
GPU completion: NVIDIA L40S, 38819, 46068, 0
