CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 0
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=0.999073 validation_micro_fmax=0.098251 valid_micro_fmax=0.098251
epoch=2 loss=0.829059 validation_micro_fmax=0.112514 valid_micro_fmax=0.112514
epoch=3 loss=0.772759 validation_micro_fmax=0.128233 valid_micro_fmax=0.128233
epoch=4 loss=0.737846 validation_micro_fmax=0.147277 valid_micro_fmax=0.147277
epoch=5 loss=0.710783 validation_micro_fmax=0.146653 valid_micro_fmax=0.146653
epoch=6 loss=0.683011 validation_micro_fmax=0.147918 valid_micro_fmax=0.147918
epoch=7 loss=0.653125 validation_micro_fmax=0.169381 valid_micro_fmax=0.169381
epoch=8 loss=0.616603 validation_micro_fmax=0.182565 valid_micro_fmax=0.182565
epoch=9 loss=0.576223 validation_micro_fmax=0.190296 valid_micro_fmax=0.190296
epoch=10 loss=0.532577 validation_micro_fmax=0.189792 valid_micro_fmax=0.189792
epoch=11 loss=0.484457 validation_micro_fmax=0.201595 valid_micro_fmax=0.201595
epoch=12 loss=0.434981 validation_micro_fmax=0.211699 valid_micro_fmax=0.211699
epoch=13 loss=0.385105 validation_micro_fmax=0.229225 valid_micro_fmax=0.229225
epoch=14 loss=0.334557 validation_micro_fmax=0.249709 valid_micro_fmax=0.249709
epoch=15 loss=0.286033 validation_micro_fmax=0.264200 valid_micro_fmax=0.264200
epoch=16 loss=0.241304 validation_micro_fmax=0.283402 valid_micro_fmax=0.283402
epoch=17 loss=0.201940 validation_micro_fmax=0.298030 valid_micro_fmax=0.298030
epoch=18 loss=0.167283 validation_micro_fmax=0.297798 valid_micro_fmax=0.297798
epoch=19 loss=0.139375 validation_micro_fmax=0.299916 valid_micro_fmax=0.299916
epoch=20 loss=0.115988 validation_micro_fmax=0.327752 valid_micro_fmax=0.327752
epoch=21 loss=0.096265 validation_micro_fmax=0.314135 valid_micro_fmax=0.314135
epoch=22 loss=0.080130 validation_micro_fmax=0.320818 valid_micro_fmax=0.320818
epoch=23 loss=0.067752 validation_micro_fmax=0.337296 valid_micro_fmax=0.337296
epoch=24 loss=0.058642 validation_micro_fmax=0.342610 valid_micro_fmax=0.342610
epoch=25 loss=0.048860 validation_micro_fmax=0.361657 valid_micro_fmax=0.361657
epoch=26 loss=0.042821 validation_micro_fmax=0.355676 valid_micro_fmax=0.355676
epoch=27 loss=0.035752 validation_micro_fmax=0.352969 valid_micro_fmax=0.352969
epoch=28 loss=0.031140 validation_micro_fmax=0.363766 valid_micro_fmax=0.363766
epoch=29 loss=0.027203 validation_micro_fmax=0.374711 valid_micro_fmax=0.374711
epoch=30 loss=0.023680 validation_micro_fmax=0.366381 valid_micro_fmax=0.366381
epoch=31 loss=0.021195 validation_micro_fmax=0.362414 valid_micro_fmax=0.362414
epoch=32 loss=0.018873 validation_micro_fmax=0.375618 valid_micro_fmax=0.375618
epoch=33 loss=0.016321 validation_micro_fmax=0.389065 valid_micro_fmax=0.389065
epoch=34 loss=0.014363 validation_micro_fmax=0.379382 valid_micro_fmax=0.379382
epoch=35 loss=0.012816 validation_micro_fmax=0.376128 valid_micro_fmax=0.376128
epoch=36 loss=0.011406 validation_micro_fmax=0.385207 valid_micro_fmax=0.385207
epoch=37 loss=0.010735 validation_micro_fmax=0.383953 valid_micro_fmax=0.383953
epoch=38 loss=0.009974 validation_micro_fmax=0.386517 valid_micro_fmax=0.386517
epoch=39 loss=0.009563 validation_micro_fmax=0.381568 valid_micro_fmax=0.381568
epoch=40 loss=0.007644 validation_micro_fmax=0.391885 valid_micro_fmax=0.391885
epoch=41 loss=0.007550 validation_micro_fmax=0.390282 valid_micro_fmax=0.390282
epoch=42 loss=0.007215 validation_micro_fmax=0.390434 valid_micro_fmax=0.390434
epoch=43 loss=0.007327 validation_micro_fmax=0.388417 valid_micro_fmax=0.388417
epoch=44 loss=0.005696 validation_micro_fmax=0.383194 valid_micro_fmax=0.383194
epoch=45 loss=0.005276 validation_micro_fmax=0.382091 valid_micro_fmax=0.382091
epoch=46 loss=0.004520 validation_micro_fmax=0.394643 valid_micro_fmax=0.394643
epoch=47 loss=0.004221 validation_micro_fmax=0.382322 valid_micro_fmax=0.382322
epoch=48 loss=0.003729 validation_micro_fmax=0.381322 valid_micro_fmax=0.381322
epoch=49 loss=0.003831 validation_micro_fmax=0.397354 valid_micro_fmax=0.397354
epoch=50 loss=0.003852 validation_micro_fmax=0.390089 valid_micro_fmax=0.390089
epoch=51 loss=0.004721 validation_micro_fmax=0.391984 valid_micro_fmax=0.391984
epoch=52 loss=0.003585 validation_micro_fmax=0.403851 valid_micro_fmax=0.403851
epoch=53 loss=0.003435 validation_micro_fmax=0.390574 valid_micro_fmax=0.390574
epoch=54 loss=0.002811 validation_micro_fmax=0.384380 valid_micro_fmax=0.384380
epoch=55 loss=0.002437 validation_micro_fmax=0.393624 valid_micro_fmax=0.393624
epoch=56 loss=0.002390 validation_micro_fmax=0.393117 valid_micro_fmax=0.393117
epoch=57 loss=0.002222 validation_micro_fmax=0.405899 valid_micro_fmax=0.405899
epoch=58 loss=0.004303 validation_micro_fmax=0.402474 valid_micro_fmax=0.402474
epoch=59 loss=0.002120 validation_micro_fmax=0.382490 valid_micro_fmax=0.382490
epoch=60 loss=0.001991 validation_micro_fmax=0.389483 valid_micro_fmax=0.389483
epoch=61 loss=0.001761 validation_micro_fmax=0.393653 valid_micro_fmax=0.393653
epoch=62 loss=0.001687 validation_micro_fmax=0.388730 valid_micro_fmax=0.388730
epoch=63 loss=0.001904 validation_micro_fmax=0.409546 valid_micro_fmax=0.409546
epoch=64 loss=0.001973 validation_micro_fmax=0.387941 valid_micro_fmax=0.387941
epoch=65 loss=0.001630 validation_micro_fmax=0.391792 valid_micro_fmax=0.391792
epoch=66 loss=0.001397 validation_micro_fmax=0.395981 valid_micro_fmax=0.395981
epoch=67 loss=0.001272 validation_micro_fmax=0.407919 valid_micro_fmax=0.407919
epoch=68 loss=0.001404 validation_micro_fmax=0.375139 valid_micro_fmax=0.375139
epoch=69 loss=0.002531 validation_micro_fmax=0.386646 valid_micro_fmax=0.386646
epoch=70 loss=0.001614 validation_micro_fmax=0.382983 valid_micro_fmax=0.382983
epoch=71 loss=0.001416 validation_micro_fmax=0.389337 valid_micro_fmax=0.389337
epoch=72 loss=0.014439 validation_micro_fmax=0.388469 valid_micro_fmax=0.388469
Early stopping after 72 epochs (patience=9)
GPU completion: NVIDIA L40S, 25345, 46068, 0
