CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 0
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=1.148892 valid_micro_fmax=0.017583
epoch=2 loss=0.992775 valid_micro_fmax=0.039700
epoch=3 loss=0.911623 valid_micro_fmax=0.059841
epoch=4 loss=0.860356 valid_micro_fmax=0.080685
epoch=5 loss=0.823478 valid_micro_fmax=0.091575
epoch=6 loss=0.795152 valid_micro_fmax=0.105784
epoch=7 loss=0.771946 valid_micro_fmax=0.104560
epoch=8 loss=0.750132 valid_micro_fmax=0.104683
epoch=9 loss=0.728021 valid_micro_fmax=0.128113
epoch=10 loss=0.704281 valid_micro_fmax=0.153111
epoch=11 loss=0.677503 valid_micro_fmax=0.127753
epoch=12 loss=0.648846 valid_micro_fmax=0.151654
epoch=13 loss=0.615676 valid_micro_fmax=0.163038
epoch=14 loss=0.578837 valid_micro_fmax=0.191957
epoch=15 loss=0.537156 valid_micro_fmax=0.197317
epoch=16 loss=0.492326 valid_micro_fmax=0.219410
epoch=17 loss=0.444073 valid_micro_fmax=0.234401
epoch=18 loss=0.394206 valid_micro_fmax=0.251863
epoch=19 loss=0.346394 valid_micro_fmax=0.245591
epoch=20 loss=0.299218 valid_micro_fmax=0.257251
epoch=21 loss=0.257699 valid_micro_fmax=0.265610
epoch=22 loss=0.220500 valid_micro_fmax=0.301490
epoch=23 loss=0.188449 valid_micro_fmax=0.285738
epoch=24 loss=0.160255 valid_micro_fmax=0.277316
epoch=25 loss=0.136372 valid_micro_fmax=0.306061
epoch=26 loss=0.116828 valid_micro_fmax=0.318897
epoch=27 loss=0.101167 valid_micro_fmax=0.310423
epoch=28 loss=0.087310 valid_micro_fmax=0.324470
epoch=29 loss=0.076168 valid_micro_fmax=0.318521
epoch=30 loss=0.065720 valid_micro_fmax=0.311118
epoch=31 loss=0.058084 valid_micro_fmax=0.310511
epoch=32 loss=0.051392 valid_micro_fmax=0.320688
epoch=33 loss=0.044553 valid_micro_fmax=0.323644
epoch=34 loss=0.040426 valid_micro_fmax=0.323294
epoch=35 loss=0.036520 valid_micro_fmax=0.324086
epoch=36 loss=0.033233 valid_micro_fmax=0.312971
epoch=37 loss=0.029243 valid_micro_fmax=0.321226
Early stopping after 37 epochs (patience=9)
GPU completion: NVIDIA L40S, 27247, 46068, 0
