epoch,train_loss,validation_micro_fmax,validation_micro_fmax_threshold,validation_rare_term_micro_fmax_train_count_1_to_10,rare_term_count,brier_score,expected_calibration_error_10_bins,threshold_sensitivity
1,0.29211928762456096,0.14956333780713096,0.6108109951019287,0.004697737668425846,95,0.267730712890625,0.46345911376186216,"[{'threshold': 0.1, 'micro_f1': 0.09107917678436368}, {'threshold': 0.2, 'micro_f1': 0.09088188944964194}, {'threshold': 0.3, 'micro_f1': 0.0928022603046319}, {'threshold': 0.4, 'micro_f1': 0.09991453435388443}, {'threshold': 0.5, 'micro_f1': 0.11968217417878413}, {'threshold': 0.6, 'micro_f1': 0.14675381811325497}, {'threshold': 0.7, 'micro_f1': 0.11302466464733882}, {'threshold': 0.8, 'micro_f1': 0.01256746958833481}, {'threshold': 0.9, 'micro_f1': 0.0}]"
2,0.2278590993906455,0.182224106259277,0.6471035480499268,0.006556660474253808,95,0.26347923278808594,0.4620409143663756,"[{'threshold': 0.1, 'micro_f1': 0.09107845166632167}, {'threshold': 0.2, 'micro_f1': 0.09117717382641269}, {'threshold': 0.3, 'micro_f1': 0.0924565694217802}, {'threshold': 0.4, 'micro_f1': 0.09968399885090491}, {'threshold': 0.5, 'micro_f1': 0.12680804785209354}, {'threshold': 0.6, 'micro_f1': 0.17512711936465827}, {'threshold': 0.7, 'micro_f1': 0.14223706176961604}, {'threshold': 0.8, 'micro_f1': 0.015302344714109418}, {'threshold': 0.9, 'micro_f1': 0.0}]"
3,0.20759354697333443,0.2183836754941772,0.648270845413208,0.007154961400846737,95,0.2571618854999542,0.4571503727192308,"[{'threshold': 0.1, 'micro_f1': 0.09107845166632167}, {'threshold': 0.2, 'micro_f1': 0.09113651754770347}, {'threshold': 0.3, 'micro_f1': 0.09208830229673529}, {'threshold': 0.4, 'micro_f1': 0.10072882447515834}, {'threshold': 0.5, 'micro_f1': 0.1342270696053927}, {'threshold': 0.6, 'micro_f1': 0.2034623906267603}, {'threshold': 0.7, 'micro_f1': 0.17494379726139384}, {'threshold': 0.8, 'micro_f1': 0.022420046158918558}, {'threshold': 0.9, 'micro_f1': 0.0}]"
4,0.19370618068351947,0.22750304662900117,0.650774359703064,0.005464098073547909,95,0.2532970905303955,0.45306711337921385,"[{'threshold': 0.1, 'micro_f1': 0.09107845166632167}, {'threshold': 0.2, 'micro_f1': 0.09114884191571919}, {'threshold': 0.3, 'micro_f1': 0.09224403699496998}, {'threshold': 0.4, 'micro_f1': 0.10127197904975682}, {'threshold': 0.5, 'micro_f1': 0.13540454304331648}, {'threshold': 0.6, 'micro_f1': 0.20613419288496906}, {'threshold': 0.7, 'micro_f1': 0.1963665243720838}, {'threshold': 0.8, 'micro_f1': 0.043474734366128635}, {'threshold': 0.9, 'micro_f1': 0.0}]"
5,0.18075766465651294,0.25204629863291234,0.6583654284477234,0.007802340702191529,95,0.24496972560882568,0.44428357478240077,"[{'threshold': 0.1, 'micro_f1': 0.09107845166632167}, {'threshold': 0.2, 'micro_f1': 0.0911648218540566}, {'threshold': 0.3, 'micro_f1': 0.09240233022365259}, {'threshold': 0.4, 'micro_f1': 0.1026163419263388}, {'threshold': 0.5, 'micro_f1': 0.14145000473970407}, {'threshold': 0.6, 'micro_f1': 0.22238310195043012}, {'threshold': 0.7, 'micro_f1': 0.22071324380061366}, {'threshold': 0.8, 'micro_f1': 0.050653331182448774}, {'threshold': 0.9, 'micro_f1': 0.0}]"
6,0.16735638741147582,0.2756790623958562,0.6490325331687927,0.013311148086488454,95,0.23320862650871277,0.4312316004403203,"[{'threshold': 0.1, 'micro_f1': 0.09107845166632167}, {'threshold': 0.2, 'micro_f1': 0.0911413392213051}, {'threshold': 0.3, 'micro_f1': 0.09273151126060611}, {'threshold': 0.4, 'micro_f1': 0.10387154846852827}, {'threshold': 0.5, 'micro_f1': 0.14927430707247222}, {'threshold': 0.6, 'micro_f1': 0.2444605358435916}, {'threshold': 0.7, 'micro_f1': 0.22802493015258973}, {'threshold': 0.8, 'micro_f1': 0.053939542084249975}, {'threshold': 0.9, 'micro_f1': 0.0}]"
7,0.15191785234307487,0.30424044539277817,0.6633092164993286,0.014656895403030583,95,0.22297346591949463,0.41971864451267404,"[{'threshold': 0.1, 'micro_f1': 0.09107845166632167}, {'threshold': 0.2, 'micro_f1': 0.09119733898082008}, {'threshold': 0.3, 'micro_f1': 0.09317570619361949}, {'threshold': 0.4, 'micro_f1': 0.10735969916872734}, {'threshold': 0.5, 'micro_f1': 0.1635417900642924}, {'threshold': 0.6, 'micro_f1': 0.2678064149579051}, {'threshold': 0.7, 'micro_f1': 0.2699399431039933}, {'threshold': 0.8, 'micro_f1': 0.08229208117787504}, {'threshold': 0.9, 'micro_f1': 0.0031375283249084882}]"
8,0.1344261240785715,0.3305620219482874,0.6582002639770508,0.0781249999998507,95,0.2079382836818695,0.4012489758526749,"[{'threshold': 0.1, 'micro_f1': 0.09108352773509343}, {'threshold': 0.2, 'micro_f1': 0.09127665864942827}, {'threshold': 0.3, 'micro_f1': 0.0938790869516878}, {'threshold': 0.4, 'micro_f1': 0.1126898460683053}, {'threshold': 0.5, 'micro_f1': 0.18409110797194755}, {'threshold': 0.6, 'micro_f1': 0.2989477266925717}, {'threshold': 0.7, 'micro_f1': 0.3066458982346833}, {'threshold': 0.8, 'micro_f1': 0.11772863856999767}, {'threshold': 0.9, 'micro_f1': 0.006252170892671065}]"
9,0.11553932300635747,0.33434470509830544,0.6215549111366272,0.14285714285692588,95,0.18675509095191956,0.3723374527742164,"[{'threshold': 0.1, 'micro_f1': 0.0910871538449289}, {'threshold': 0.2, 'micro_f1': 0.09148968851306014}, {'threshold': 0.3, 'micro_f1': 0.09576158692766466}, {'threshold': 0.4, 'micro_f1': 0.1256439341940798}, {'threshold': 0.5, 'micro_f1': 0.21162992114020027}, {'threshold': 0.6, 'micro_f1': 0.321997361732248}, {'threshold': 0.7, 'micro_f1': 0.2727118356257429}, {'threshold': 0.8, 'micro_f1': 0.11807602792862683}, {'threshold': 0.9, 'micro_f1': 0.010042420569647648}]"
10,0.09728895182962771,0.35664074184814937,0.6188055276870728,0.1674008810569155,95,0.17446893453598022,0.35568711147235704,"[{'threshold': 0.1, 'micro_f1': 0.09110347491269914}, {'threshold': 0.2, 'micro_f1': 0.09131308162177675}, {'threshold': 0.3, 'micro_f1': 0.10030293167764064}, {'threshold': 0.4, 'micro_f1': 0.13832633405217842}, {'threshold': 0.5, 'micro_f1': 0.23861938696660084}, {'threshold': 0.6, 'micro_f1': 0.3444306889282966}, {'threshold': 0.7, 'micro_f1': 0.32597880164395415}, {'threshold': 0.8, 'micro_f1': 0.17631540378132785}, {'threshold': 0.9, 'micro_f1': 0.016338464184366668}]"
11,0.08027053892454773,0.3757165605090581,0.6080021262168884,0.40540540540494957,95,0.15028931200504303,0.31931590925246284,"[{'threshold': 0.1, 'micro_f1': 0.09118934287448488}, {'threshold': 0.2, 'micro_f1': 0.0923964933599514}, {'threshold': 0.3, 'micro_f1': 0.10939570285367406}, {'threshold': 0.4, 'micro_f1': 0.16525897404049186}, {'threshold': 0.5, 'micro_f1': 0.2879808216192656}, {'threshold': 0.6, 'micro_f1': 0.3722694872384456}, {'threshold': 0.7, 'micro_f1': 0.3339568100663153}, {'threshold': 0.8, 'micro_f1': 0.18163069897620973}, {'threshold': 0.9, 'micro_f1': 0.018231854145166836}]"
12,0.06512633372078497,0.40109050353124587,0.603251576423645,0.32926829268249375,95,0.13435740768909454,0.29361272099943125,"[{'threshold': 0.1, 'micro_f1': 0.09071734195777506}, {'threshold': 0.2, 'micro_f1': 0.09459822877544397}, {'threshold': 0.3, 'micro_f1': 0.12129641953946493}, {'threshold': 0.4, 'micro_f1': 0.19642563108763664}, {'threshold': 0.5, 'micro_f1': 0.31953079769426335}, {'threshold': 0.6, 'micro_f1': 0.3997066373303997}, {'threshold': 0.7, 'micro_f1': 0.3530549550574582}, {'threshold': 0.8, 'micro_f1': 0.196943231441048}, {'threshold': 0.9, 'micro_f1': 0.033256587362496794}]"
13,0.05278272627207337,0.41985026737917935,0.6174980998039246,0.46052631578902353,95,0.12081049382686615,0.27109501784766155,"[{'threshold': 0.1, 'micro_f1': 0.09041859555323727}, {'threshold': 0.2, 'micro_f1': 0.09963301006844137}, {'threshold': 0.3, 'micro_f1': 0.13668236039922382}, {'threshold': 0.4, 'micro_f1': 0.2386184768131735}, {'threshold': 0.5, 'micro_f1': 0.35552668615351307}, {'threshold': 0.6, 'micro_f1': 0.41840664909791203}, {'threshold': 0.7, 'micro_f1': 0.4013041851515313}, {'threshold': 0.8, 'micro_f1': 0.2694705116788821}, {'threshold': 0.9, 'micro_f1': 0.07084649925162148}]"
14,0.042892623633619335,0.41377176699322404,0.5866279006004333,0.6796116504849369,95,0.10306496918201447,0.23704258078044924,"[{'threshold': 0.1, 'micro_f1': 0.09006539235412475}, {'threshold': 0.2, 'micro_f1': 0.1074069719922297}, {'threshold': 0.3, 'micro_f1': 0.16330933154534588}, {'threshold': 0.4, 'micro_f1': 0.2795901542810034}, {'threshold': 0.5, 'micro_f1': 0.3856142542489891}, {'threshold': 0.6, 'micro_f1': 0.4129115320949053}, {'threshold': 0.7, 'micro_f1': 0.37648014859531}, {'threshold': 0.8, 'micro_f1': 0.24575791855203616}, {'threshold': 0.9, 'micro_f1': 0.0629710266287054}]"
15,0.03453424526624894,0.4426265175574827,0.5942463874816895,0.6530612244892977,95,0.09720359742641449,0.226000929148646,"[{'threshold': 0.1, 'micro_f1': 0.09075007804848842}, {'threshold': 0.2, 'micro_f1': 0.11328401338113452}, {'threshold': 0.3, 'micro_f1': 0.18233115468409586}, {'threshold': 0.4, 'micro_f1': 0.30897948085088583}, {'threshold': 0.5, 'micro_f1': 0.4038817305507773}, {'threshold': 0.6, 'micro_f1': 0.44125948139001586}, {'threshold': 0.7, 'micro_f1': 0.40960809102402024}, {'threshold': 0.8, 'micro_f1': 0.3132040869793031}, {'threshold': 0.9, 'micro_f1': 0.11680934474757979}]"
16,0.028485473610027127,0.43608731426309416,0.611312985420227,0.6399999999995142,95,0.08262918144464493,0.19356729088141164,"[{'threshold': 0.1, 'micro_f1': 0.0921953779116191}, {'threshold': 0.2, 'micro_f1': 0.12861366155945309}, {'threshold': 0.3, 'micro_f1': 0.22694444843281117}, {'threshold': 0.4, 'micro_f1': 0.353480185333782}, {'threshold': 0.5, 'micro_f1': 0.42098981837168536}, {'threshold': 0.6, 'micro_f1': 0.4348978046934141}, {'threshold': 0.7, 'micro_f1': 0.4029825260401844}, {'threshold': 0.8, 'micro_f1': 0.29774293823489656}, {'threshold': 0.9, 'micro_f1': 0.11368046571798188}]"
17,0.023853069900599107,0.4151192383820085,0.5917901396751404,0.7079646017694147,95,0.079206682741642,0.18470651351911405,"[{'threshold': 0.1, 'micro_f1': 0.09491048902873847}, {'threshold': 0.2, 'micro_f1': 0.13755441839150692}, {'threshold': 0.3, 'micro_f1': 0.2466998890850296}, {'threshold': 0.4, 'micro_f1': 0.35781106364570375}, {'threshold': 0.5, 'micro_f1': 0.4061624649859944}, {'threshold': 0.6, 'micro_f1': 0.4143124370473404}, {'threshold': 0.7, 'micro_f1': 0.3868890166762507}, {'threshold': 0.8, 'micro_f1': 0.297273526824978}, {'threshold': 0.9, 'micro_f1': 0.10190261206062559}]"
18,0.019523873353603657,0.45192820330499156,0.5739492177963257,0.5825242718441602,95,0.0729082003235817,0.17021671188348753,"[{'threshold': 0.1, 'micro_f1': 0.09714344541563923}, {'threshold': 0.2, 'micro_f1': 0.15290509218918824}, {'threshold': 0.3, 'micro_f1': 0.2765172444523661}, {'threshold': 0.4, 'micro_f1': 0.38689601521306943}, {'threshold': 0.5, 'micro_f1': 0.43846624827797337}, {'threshold': 0.6, 'micro_f1': 0.4486599860172454}, {'threshold': 0.7, 'micro_f1': 0.4307116104868914}, {'threshold': 0.8, 'micro_f1': 0.3533269045323047}, {'threshold': 0.9, 'micro_f1': 0.18769089798411726}]"
