CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 0
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=0.298879 valid_micro_fmax=0.132442
epoch=2 loss=0.231780 valid_micro_fmax=0.191503
epoch=3 loss=0.210712 valid_micro_fmax=0.207703
epoch=4 loss=0.197164 valid_micro_fmax=0.236099
epoch=5 loss=0.184193 valid_micro_fmax=0.280695
epoch=6 loss=0.171501 valid_micro_fmax=0.292345
epoch=7 loss=0.156703 valid_micro_fmax=0.314037
epoch=8 loss=0.140289 valid_micro_fmax=0.310419
epoch=9 loss=0.122094 valid_micro_fmax=0.340811
epoch=10 loss=0.103301 valid_micro_fmax=0.356900
epoch=11 loss=0.085869 valid_micro_fmax=0.381347
epoch=12 loss=0.070372 valid_micro_fmax=0.398249
epoch=13 loss=0.056781 valid_micro_fmax=0.414910
epoch=14 loss=0.046094 valid_micro_fmax=0.433060
epoch=15 loss=0.037532 valid_micro_fmax=0.411148
epoch=16 loss=0.031346 valid_micro_fmax=0.443219
epoch=17 loss=0.024964 valid_micro_fmax=0.455154
epoch=18 loss=0.020649 valid_micro_fmax=0.451734
epoch=19 loss=0.017762 valid_micro_fmax=0.459703
epoch=20 loss=0.015050 valid_micro_fmax=0.462503
epoch=21 loss=0.012760 valid_micro_fmax=0.463460
epoch=22 loss=0.011130 valid_micro_fmax=0.462741
epoch=23 loss=0.009648 valid_micro_fmax=0.456727
epoch=24 loss=0.008539 valid_micro_fmax=0.460343
epoch=25 loss=0.007902 valid_micro_fmax=0.452857
epoch=26 loss=0.007809 valid_micro_fmax=0.475086
epoch=27 loss=0.006221 valid_micro_fmax=0.469464
epoch=28 loss=0.005419 valid_micro_fmax=0.486186
epoch=29 loss=0.005403 valid_micro_fmax=0.466109
epoch=30 loss=0.004584 valid_micro_fmax=0.469528
epoch=31 loss=0.003901 valid_micro_fmax=0.472069
epoch=32 loss=0.003529 valid_micro_fmax=0.469110
epoch=33 loss=0.003344 valid_micro_fmax=0.473788
epoch=34 loss=0.003081 valid_micro_fmax=0.475121
epoch=35 loss=0.002864 valid_micro_fmax=0.477750
epoch=36 loss=0.002899 valid_micro_fmax=0.469183
epoch=37 loss=0.003607 valid_micro_fmax=0.444798
epoch=38 loss=0.002707 valid_micro_fmax=0.479851
Early stopping after 38 epochs (patience=10)
GPU completion: NVIDIA L40S, 18611, 46068, 33
