CUDA verified: NVIDIA L40S; tensor dot product=8.0
GPU startup: NVIDIA L40S, 533, 46068, 0
Loaded train=6026, valid=754; reserved test set is not loaded
epoch=1 loss=0.284573 valid_micro_fmax=0.055145
epoch=2 loss=0.218608 valid_micro_fmax=0.081329
epoch=3 loss=0.200571 valid_micro_fmax=0.111367
epoch=4 loss=0.187532 valid_micro_fmax=0.131335
epoch=5 loss=0.173566 valid_micro_fmax=0.158912
epoch=6 loss=0.156158 valid_micro_fmax=0.158277
epoch=7 loss=0.135199 valid_micro_fmax=0.172660
epoch=8 loss=0.112696 valid_micro_fmax=0.168112
epoch=9 loss=0.090825 valid_micro_fmax=0.204636
epoch=10 loss=0.071080 valid_micro_fmax=0.240169
epoch=11 loss=0.054932 valid_micro_fmax=0.234722
epoch=12 loss=0.042098 valid_micro_fmax=0.266585
epoch=13 loss=0.032397 valid_micro_fmax=0.299849
epoch=14 loss=0.025224 valid_micro_fmax=0.302017
epoch=15 loss=0.019821 valid_micro_fmax=0.313253
epoch=16 loss=0.015915 valid_micro_fmax=0.334895
epoch=17 loss=0.012667 valid_micro_fmax=0.312744
epoch=18 loss=0.010363 valid_micro_fmax=0.336168
epoch=19 loss=0.008632 valid_micro_fmax=0.352222
epoch=20 loss=0.007506 valid_micro_fmax=0.347717
epoch=21 loss=0.006132 valid_micro_fmax=0.336246
epoch=22 loss=0.005189 valid_micro_fmax=0.350006
epoch=23 loss=0.004366 valid_micro_fmax=0.353105
epoch=24 loss=0.003976 valid_micro_fmax=0.339368
epoch=25 loss=0.003377 valid_micro_fmax=0.350493
epoch=26 loss=0.003108 valid_micro_fmax=0.352314
epoch=27 loss=0.002603 valid_micro_fmax=0.365716
epoch=28 loss=0.002218 valid_micro_fmax=0.358557
epoch=29 loss=0.002039 valid_micro_fmax=0.339110
epoch=30 loss=0.001859 valid_micro_fmax=0.340946
epoch=31 loss=0.001593 valid_micro_fmax=0.344646
epoch=32 loss=0.001370 valid_micro_fmax=0.357767
epoch=33 loss=0.001264 valid_micro_fmax=0.354343
epoch=34 loss=0.001190 valid_micro_fmax=0.354859
epoch=35 loss=0.001080 valid_micro_fmax=0.360652
epoch=36 loss=0.000980 valid_micro_fmax=0.387277
epoch=37 loss=0.001878 valid_micro_fmax=0.368783
epoch=38 loss=0.003747 valid_micro_fmax=0.354597
epoch=39 loss=0.001338 valid_micro_fmax=0.351290
epoch=40 loss=0.000959 valid_micro_fmax=0.352654
epoch=41 loss=0.000758 valid_micro_fmax=0.363795
epoch=42 loss=0.000665 valid_micro_fmax=0.365359
epoch=43 loss=0.000779 valid_micro_fmax=0.365412
epoch=44 loss=0.000566 valid_micro_fmax=0.376323
epoch=45 loss=0.000528 valid_micro_fmax=0.356865
Early stopping after 45 epochs (patience=9)
GPU completion: NVIDIA L40S, 37481, 46068, 0
