Epoch,Train_Loss,Valid_Micro_Fmax,Valid_Macro_Fmax,Valid_Smin,Valid_Macro_AUROC
1,0.014573412117716988,0.0721190004870792,0.1381783683145843,68.55040016829498,0.6093730638146833
2,0.0049396258901351735,0.18559020505765958,0.14083402164714715,66.21872045749228,0.6494682831201618
3,0.00194974526301923,0.2796268901543977,0.20873783318887093,62.19440658930729,0.7293826718485683
4,0.00137055871826793,0.33445076786225714,0.35673713849107563,58.85617129659676,0.8167384527886167
5,0.0011243668935728484,0.3909652258193562,0.36767079607392616,56.12815059781447,0.826062639477953
6,0.0009332725247564649,0.4662490940598844,0.44627736454666533,49.927695271732574,0.8588222448936332
7,0.0007659004713471045,0.4950009041799473,0.4969850590624341,47.29708782531708,0.8741427987351936
8,0.0006423676815450136,0.5523384156804133,0.5522738454162974,42.28051540744271,0.8866580741357442
9,0.0005741854946165999,0.567230432047708,0.5522070768960498,41.31005463921836,0.883193336316773
10,0.0004963871622333886,0.6056376573135627,0.6061145148515239,37.577575337264804,0.9009460505702971
11,0.0004266602292376115,0.6048984341449192,0.6091201744052377,37.55385407009007,0.8892056262892718
12,0.0003902877198324814,0.6087259473169344,0.6281944805859038,37.2034964328774,0.9014202182456187
13,0.00034194304963120864,0.631284916152005,0.6471606995256657,35.16527094840602,0.9048480757637329
14,0.0003068222507655912,0.6528107053933141,0.6684249309052825,33.554657370980095,0.9080461559072043
15,0.00029281714151754384,0.6465797205548615,0.6714119820464596,34.166811434674656,0.9085183104580337
16,0.00025854976133171296,0.6560991691453005,0.6797278873236562,33.515952094389554,0.9076644771783318
17,0.00023015707345747576,0.6759790987142715,0.6910959644362026,31.80843630822529,0.9069642736217474
18,0.00022688059092724057,0.6757142102272471,0.6917096727625787,31.814349930240052,0.8992354313148755
19,0.0001924850628476575,0.6884226064461908,0.7004486768434212,30.690266612810927,0.9030997857079174
20,0.00019905362253307848,0.6841501563637966,0.6962812611046607,31.01977223301291,0.9036962336119582
21,0.00016855040467494438,0.6872249031701042,0.6993302227838641,30.73984066067656,0.9090857154325014
22,0.00017516359995908184,0.6937001027097089,0.7117628964788291,30.111172395965472,0.9119390283386553
23,0.0001574802346670279,0.7060628119308601,0.7102457681919822,29.14392615502016,0.9015427013841765
24,0.00014050876251853732,0.7165433937680472,0.7239571023694983,28.368497848960605,0.9021469076352953
25,0.00013700482314487193,0.7104648142847487,0.7249471147299784,28.807759243893205,0.9099054539135972
26,0.00013408012791142726,0.721925956262811,0.7193532487741272,27.840973140342275,0.9082896071131794
27,0.00012303626336094927,0.7162983001904882,0.7191056043772949,28.213980429218857,0.8956500521651752
28,0.00012523026767129913,0.7058026524431075,0.7216758087075538,29.195536154749018,0.9018745373673274
29,0.00011401574476766482,0.7099518003476447,0.7245230879090894,28.574974239531066,0.8988915527896819
30,0.0001759039017361145,0.7060401977832718,0.7164960243784668,29.18019414111802,0.8934947035675671
31,0.00011632578222249478,0.7200148631302855,0.7189756330918253,27.99616444818207,0.8960724129452206
32,8.730576170252945e-05,0.7305869103560911,0.7304399027677653,27.01500640317558,0.9014510883891412
33,7.49928376377559e-05,0.7368174604747552,0.7321631025822153,26.57217376747721,0.9070979357780866
34,7.150967597973559e-05,0.7374621875009066,0.7335477910143481,26.45075852662352,0.9029163055325072
35,6.885369788433851e-05,0.740341938654135,0.7306972661369112,26.361660645389165,0.9061340369420842
36,6.568839647298767e-05,0.7370706568164853,0.7337613156689121,26.666318273418394,0.9048701290057397
37,6.674742712957753e-05,0.7404118944555553,0.7345132133166177,26.33862216160971,0.9049008321738781
38,6.10404160361484e-05,0.7424841360165756,0.7320516404456778,26.06151399277079,0.8989004448814769
