epoch,train_loss,validation_micro_fmax,validation_macro_fmax,validation_micro_aupr,validation_macro_aupr,validation_micro_auroc,validation_macro_auroc,validation_smin,validation_micro_fmax_threshold,validation_rare_term_micro_fmax_train_count_1_to_10,rare_term_count,brier_score,expected_calibration_error_10_bins,threshold_sensitivity
1,0.2662950706932526,0.027254517635129632,0.09862578509417698,0.010698010528702728,0.043752914380116144,0.6735459175542905,0.5759006277874151,116.55049749508105,0.42696696519851685,0.005114083398814388,866,0.1601097285747528,0.33580793000294035,"[{'threshold': 0.1, 'micro_f1': 0.01611231888593552}, {'threshold': 0.2, 'micro_f1': 0.017088993124109702}, {'threshold': 0.3, 'micro_f1': 0.019987977920871935}, {'threshold': 0.4, 'micro_f1': 0.026305339099987793}, {'threshold': 0.5, 'micro_f1': 0.02119284271217445}, {'threshold': 0.6, 'micro_f1': 0.014079208984899779}, {'threshold': 0.7, 'micro_f1': 0.010100329944111508}, {'threshold': 0.8, 'micro_f1': 0.006659712749739228}, {'threshold': 0.9, 'micro_f1': 0.0056939501779359435}]"
2,0.228671132036008,0.038727432483839176,0.10984495809595984,0.014963717359765033,0.05268311988437013,0.7142076283087816,0.555622561189067,101.50967127777751,0.5052879452705383,0.0033208800329690533,866,0.1464557945728302,0.3318457224397028,"[{'threshold': 0.1, 'micro_f1': 0.015745118414824566}, {'threshold': 0.2, 'micro_f1': 0.016390697630541882}, {'threshold': 0.3, 'micro_f1': 0.018350596434365565}, {'threshold': 0.4, 'micro_f1': 0.024230816251680998}, {'threshold': 0.5, 'micro_f1': 0.03833317535781455}, {'threshold': 0.6, 'micro_f1': 0.016410096116277254}, {'threshold': 0.7, 'micro_f1': 0.013423200523277308}, {'threshold': 0.8, 'micro_f1': 0.014419513509871303}, {'threshold': 0.9, 'micro_f1': 0.01583011583011583}]"
3,0.1674893864823273,0.05954757630146171,0.139727797285198,0.02208249425116169,0.07404738791164017,0.7619785656513867,0.6253181470836855,77.14819168161038,0.4976006746292114,0.009492168960339747,866,0.11632077395915985,0.28636608581969103,"[{'threshold': 0.1, 'micro_f1': 0.01624122213352769}, {'threshold': 0.2, 'micro_f1': 0.017483109459797523}, {'threshold': 0.3, 'micro_f1': 0.021097091349021078}, {'threshold': 0.4, 'micro_f1': 0.034218616736418274}, {'threshold': 0.5, 'micro_f1': 0.058802292522225734}, {'threshold': 0.6, 'micro_f1': 0.018034057950205323}, {'threshold': 0.7, 'micro_f1': 0.011648370066202967}, {'threshold': 0.8, 'micro_f1': 0.008278229266569077}, {'threshold': 0.9, 'micro_f1': 0.006662770309760374}]"
4,0.1326019478867952,0.04047642374273094,0.14582154619613039,0.016637254550903407,0.07566710429212176,0.7429732544768075,0.6540701130393684,76.8164139682466,0.48322954773902893,0.011052631578836578,866,0.12424127757549286,0.2888242736825519,"[{'threshold': 0.1, 'micro_f1': 0.016892909687062176}, {'threshold': 0.2, 'micro_f1': 0.01847527301119854}, {'threshold': 0.3, 'micro_f1': 0.022181672003938592}, {'threshold': 0.4, 'micro_f1': 0.030909409999176227}, {'threshold': 0.5, 'micro_f1': 0.03958425196850394}, {'threshold': 0.6, 'micro_f1': 0.025769137596899225}, {'threshold': 0.7, 'micro_f1': 0.004829479673183156}, {'threshold': 0.8, 'micro_f1': 0.0003637521029418451}, {'threshold': 0.9, 'micro_f1': 0.0}]"
5,0.1028843369404106,0.05015008470807997,0.18915935935749412,0.019936627246253034,0.11010488560119364,0.7626464398728489,0.7267312303679035,74.5875063368978,0.5389029383659363,0.010393188079057999,866,0.11109394580125809,0.2668514961127654,"[{'threshold': 0.1, 'micro_f1': 0.017240793239651105}, {'threshold': 0.2, 'micro_f1': 0.019720325995073354}, {'threshold': 0.3, 'micro_f1': 0.024596803119925393}, {'threshold': 0.4, 'micro_f1': 0.035528409102818584}, {'threshold': 0.5, 'micro_f1': 0.04883473061075711}, {'threshold': 0.6, 'micro_f1': 0.035198503186575456}, {'threshold': 0.7, 'micro_f1': 0.009796563302389887}, {'threshold': 0.8, 'micro_f1': 0.005262254761768575}, {'threshold': 0.9, 'micro_f1': 0.0033414728184038038}]"
6,0.10409399313699029,0.04723112881747372,0.14815841222807546,0.01900179402615216,0.06597192231180395,0.7544080263846341,0.7028553427838261,71.14983760184616,0.489923894405365,0.013962580284764494,866,0.10527867823839188,0.2589185575722019,"[{'threshold': 0.1, 'micro_f1': 0.017161256635627883}, {'threshold': 0.2, 'micro_f1': 0.019751046617897665}, {'threshold': 0.3, 'micro_f1': 0.025918333686765157}, {'threshold': 0.4, 'micro_f1': 0.03848026505003657}, {'threshold': 0.5, 'micro_f1': 0.04634646585238926}, {'threshold': 0.6, 'micro_f1': 0.02794785221563464}, {'threshold': 0.7, 'micro_f1': 0.0046164499499884585}, {'threshold': 0.8, 'micro_f1': 0.0006836827711941659}, {'threshold': 0.9, 'micro_f1': 0.0}]"
7,0.08370066738492297,0.0555585530725906,0.21836125335153905,0.022130181366888376,0.1171010272125852,0.7741024192465599,0.7429298671027175,70.45877356409785,0.5430094599723816,0.013448607108455225,866,0.09002511203289032,0.2249757229742191,"[{'threshold': 0.1, 'micro_f1': 0.019192444020555453}, {'threshold': 0.2, 'micro_f1': 0.02376117675333402}, {'threshold': 0.3, 'micro_f1': 0.031172637584068248}, {'threshold': 0.4, 'micro_f1': 0.04214985032479793}, {'threshold': 0.5, 'micro_f1': 0.05291634587304537}, {'threshold': 0.6, 'micro_f1': 0.04914157582634302}, {'threshold': 0.7, 'micro_f1': 0.009317244539483733}, {'threshold': 0.8, 'micro_f1': 0.0014925373134328356}, {'threshold': 0.9, 'micro_f1': 0.0017789637536135198}]"
8,0.06056026452337083,0.07564116544873443,0.17891654747926977,0.0288406737064995,0.10122482221643463,0.791912779031527,0.7274963981112262,70.21281385470805,0.5141385197639465,0.018710824211688862,866,0.06286729127168655,0.17213704568644264,"[{'threshold': 0.1, 'micro_f1': 0.02139989918443913}, {'threshold': 0.2, 'micro_f1': 0.030575094319693425}, {'threshold': 0.3, 'micro_f1': 0.043983158218047325}, {'threshold': 0.4, 'micro_f1': 0.0597412237480323}, {'threshold': 0.5, 'micro_f1': 0.07314341709246168}, {'threshold': 0.6, 'micro_f1': 0.05046758035496124}, {'threshold': 0.7, 'micro_f1': 0.017036581326013912}, {'threshold': 0.8, 'micro_f1': 0.005431830526887561}, {'threshold': 0.9, 'micro_f1': 0.0048658100813502615}]"
9,0.05831266149127515,0.0620008820434809,0.21744211377959427,0.024011734980189995,0.12406387125627258,0.7942358311066761,0.7483685480968133,85.81757399964172,0.5299381613731384,0.005692329585856112,866,0.0870601162314415,0.21304719053780113,"[{'threshold': 0.1, 'micro_f1': 0.02028875058215843}, {'threshold': 0.2, 'micro_f1': 0.026377752195137605}, {'threshold': 0.3, 'micro_f1': 0.03510685198505697}, {'threshold': 0.4, 'micro_f1': 0.04694764671895844}, {'threshold': 0.5, 'micro_f1': 0.05953319187632616}, {'threshold': 0.6, 'micro_f1': 0.0532546432910953}, {'threshold': 0.7, 'micro_f1': 0.03076411012315154}, {'threshold': 0.8, 'micro_f1': 0.009875716617148596}, {'threshold': 0.9, 'micro_f1': 0.0}]"
10,0.06888421671341521,0.07724613548253954,0.2377178630890084,0.031566223582127614,0.13445183526868024,0.8102659612085739,0.7659654715561877,70.09249906446571,0.5803960561752319,0.027627886898090297,866,0.07165031880140305,0.19212647829305543,"[{'threshold': 0.1, 'micro_f1': 0.021295216164453137}, {'threshold': 0.2, 'micro_f1': 0.028776681270375123}, {'threshold': 0.3, 'micro_f1': 0.04006391169219913}, {'threshold': 0.4, 'micro_f1': 0.056107531001181855}, {'threshold': 0.5, 'micro_f1': 0.07450900422611471}, {'threshold': 0.6, 'micro_f1': 0.07344602450585815}, {'threshold': 0.7, 'micro_f1': 0.026947007080025745}, {'threshold': 0.8, 'micro_f1': 0.0009995002498750624}, {'threshold': 0.9, 'micro_f1': 0.0}]"
