Epoch,Train_Loss,Valid_Micro_Fmax,Valid_Macro_Fmax,Valid_Smin,Valid_Macro_AUROC
1,0.40274115439236313,0.3879169581967497,0.27031902442813366,10.317236637528584,0.7195484064915866
2,0.06738149266569846,0.48163704895387827,0.3698782081326901,9.209242368083615,0.8179043702059219
3,0.04403228937271548,0.5124698310039276,0.4406793903837469,8.90780898063297,0.878044830598191
4,0.03439312828612276,0.561587591191463,0.47614672137155173,7.901784129777569,0.8323982781534119
5,0.02665671249608932,0.6128393335172264,0.5304005523926805,7.02951068318343,0.8851110506422639
6,0.022599769961296885,0.6133180252089935,0.534310459119499,7.021378814813823,0.890846456511406
7,0.019171035270814415,0.6389324960257555,0.583439855089886,6.61107706427139,0.8996995939751566
8,0.016131151819407535,0.6530994151556114,0.5769661021711914,6.428296848996444,0.8795327945331242
9,0.014424873812345987,0.6414916213813349,0.6345689121207013,6.589540034242125,0.9057624265338322
10,0.012675520001590557,0.6535063801443117,0.6054250093090672,6.497148634500076,0.9098334159617111
11,0.010992572853450315,0.6512987742673088,0.5914519449990275,6.44282361400149,0.8834718213349763
12,0.00983716404107665,0.6677985285300128,0.6151580990301947,6.063536916350169,0.9037467823255849
13,0.009347196538827473,0.6677441698884019,0.6389835914516122,6.078351816769274,0.9187273128483198
14,0.00869003696428963,0.6561336191808028,0.6005886079471886,6.299670912557664,0.8935783429171714
15,0.008148519485055355,0.6616793210758644,0.6171276606719884,6.114322218224439,0.8942031018847687
16,0.00745607336732344,0.6730496453411765,0.6300500575199577,6.0003408239168,0.8997826660156925
17,0.006940728943753368,0.6828328611403137,0.6252433246178977,5.876967682748084,0.9104181814372794
18,0.00597755620013414,0.6737406715926777,0.6123955333089678,6.001915130831334,0.9105759445217007
19,0.00575726000880551,0.6738393169898741,0.6214821053224562,6.015334996751832,0.9100171331263609
20,0.004078777510883395,0.6953575058806705,0.6442948391320272,5.585109726091873,0.9123695335526657
21,0.0034285308520744955,0.690845481000451,0.626307866703561,5.775284362482255,0.8944703762602276
22,0.0032610610023563525,0.685139108749405,0.6274959157416387,5.815460001488638,0.9016006346941905
23,0.003040646008162692,0.6882572226908539,0.6182981540511192,5.789505821356613,0.8860278037438619
24,0.0026703147044236063,0.6859783588323302,0.6125296449783467,5.796916018313249,0.8921969775339383
25,0.0028791312736308286,0.6918075422137864,0.6355187904608126,5.741225503691113,0.8879422745345982
26,0.0030939405317916293,0.6863425925433709,0.611206541947564,5.787788021933441,0.8846981852176331
27,0.0022152579625051355,0.6775739160430089,0.6191146232443595,5.9587929318801,0.886928274154661
28,0.0019494835895858965,0.6949152541881094,0.6268429458360113,5.691388185745335,0.8935430029629651
29,0.0018133754880367155,0.6883086875662795,0.6266868281763923,5.756407836520235,0.8897240130138337
30,0.001763315769900737,0.6842773099057443,0.6316672870160475,5.821891326444819,0.8911880895055945
31,0.001629086492856356,0.6828924161767667,0.6230522468366015,5.8438113804868435,0.8918343031090187
32,0.0017458500306132983,0.6901641149408855,0.6318415441377503,5.76311164792231,0.8889453572874182
33,0.0014994314126854516,0.6830098739716398,0.626194520839879,5.8422044729476665,0.8893083353443282
34,0.0012518681157030807,0.6867413631628523,0.6288993028620391,5.796982651396963,0.8937455158126835
35,0.001158759418550576,0.6845407871724963,0.6255997199008086,5.825126087139236,0.892301109304489
