epoch,train_loss,validation_micro_fmax,validation_macro_fmax,validation_micro_aupr,validation_macro_aupr,validation_micro_auroc,validation_macro_auroc,validation_smin,validation_micro_fmax_threshold,validation_rare_term_micro_fmax_train_count_1_to_10,rare_term_count,brier_score,expected_calibration_error_10_bins,threshold_sensitivity
1,0.5872110024331108,0.023818342402557466,0.15814344645726597,0.007889718655959525,0.08639320074277505,0.591591201162493,0.5964531786621965,50.61498201625491,0.7570676803588867,0.04890604890559943,979,0.25904133915901184,0.4889710805712922,"[{'threshold': 0.1, 'micro_f1': 0.009946014913605807}, {'threshold': 0.2, 'micro_f1': 0.009986425100903116}, {'threshold': 0.3, 'micro_f1': 0.010215706905528405}, {'threshold': 0.4, 'micro_f1': 0.010760735010274304}, {'threshold': 0.5, 'micro_f1': 0.012331925181003652}, {'threshold': 0.6, 'micro_f1': 0.015970154523307953}, {'threshold': 0.7, 'micro_f1': 0.020320074374128427}, {'threshold': 0.8, 'micro_f1': 0.01697408622835804}, {'threshold': 0.9, 'micro_f1': 0.0002394922763740869}]"
2,0.47882624214919156,0.06062703301217556,0.18259009255411535,0.014104140168057982,0.10740036330046902,0.6235350539855496,0.6218965031441712,50.326955217061204,0.8130378127098083,0.13515825491824165,979,0.25644734501838684,0.4868394041701154,"[{'threshold': 0.1, 'micro_f1': 0.009945769497192785}, {'threshold': 0.2, 'micro_f1': 0.009971702253227003}, {'threshold': 0.3, 'micro_f1': 0.010221852677244713}, {'threshold': 0.4, 'micro_f1': 0.011079404748025698}, {'threshold': 0.5, 'micro_f1': 0.013101394286180554}, {'threshold': 0.6, 'micro_f1': 0.018542193607725913}, {'threshold': 0.7, 'micro_f1': 0.03007773277525187}, {'threshold': 0.8, 'micro_f1': 0.05804935370152761}, {'threshold': 0.9, 'micro_f1': 0.0031070745697896742}]"
3,0.44023065734161904,0.0770042936575692,0.19276487311610271,0.02666314261708408,0.1162908318091136,0.6403185513980724,0.6333063540886563,49.43148504213104,0.8227455019950867,0.1639962299712254,979,0.255420446395874,0.48546146239502375,"[{'threshold': 0.1, 'micro_f1': 0.00994555401959622}, {'threshold': 0.2, 'micro_f1': 0.009983999922482592}, {'threshold': 0.3, 'micro_f1': 0.010230175747364047}, {'threshold': 0.4, 'micro_f1': 0.0113250747759483}, {'threshold': 0.5, 'micro_f1': 0.013517445808001056}, {'threshold': 0.6, 'micro_f1': 0.019797340830551163}, {'threshold': 0.7, 'micro_f1': 0.03538590136528281}, {'threshold': 0.8, 'micro_f1': 0.0704567792664632}, {'threshold': 0.9, 'micro_f1': 0.015839243498817962}]"
4,0.4182336803466555,0.09780021637167854,0.19860007419522788,0.04322460145393884,0.12177663454666109,0.6435089246206322,0.641286847752741,47.9954251630612,0.8214243650436401,0.3596377749025282,979,0.24979396164417267,0.480455249027024,"[{'threshold': 0.1, 'micro_f1': 0.009945296655814262}, {'threshold': 0.2, 'micro_f1': 0.009987229999213223}, {'threshold': 0.3, 'micro_f1': 0.010286979193672387}, {'threshold': 0.4, 'micro_f1': 0.011503689765092522}, {'threshold': 0.5, 'micro_f1': 0.013776004822823687}, {'threshold': 0.6, 'micro_f1': 0.02116241187960879}, {'threshold': 0.7, 'micro_f1': 0.04034901658310837}, {'threshold': 0.8, 'micro_f1': 0.08763658550113705}, {'threshold': 0.9, 'micro_f1': 0.04452733418813381}]"
5,0.4004935511836299,0.10214333556554812,0.19638007145568054,0.05274034737892076,0.12162113332413634,0.6356286805137594,0.6422306157649083,47.41358138411713,0.8288438320159912,0.3965267727926696,979,0.24281185865402222,0.4738899049931933,"[{'threshold': 0.1, 'micro_f1': 0.009945176956267942}, {'threshold': 0.2, 'micro_f1': 0.009973804093337285}, {'threshold': 0.3, 'micro_f1': 0.01027518094909988}, {'threshold': 0.4, 'micro_f1': 0.011083850436777481}, {'threshold': 0.5, 'micro_f1': 0.013909171296816358}, {'threshold': 0.6, 'micro_f1': 0.022691854498460604}, {'threshold': 0.7, 'micro_f1': 0.045228747132745106}, {'threshold': 0.8, 'micro_f1': 0.0958505217180296}, {'threshold': 0.9, 'micro_f1': 0.05509705916540741}]"
6,0.38327358497513664,0.11602088081711007,0.21627313242999766,0.06948368495998428,0.13835315939148285,0.6581761894546534,0.6689014330156673,46.757327808549675,0.8085323572158813,0.41949778434231966,979,0.23140138387680054,0.4626269066987619,"[{'threshold': 0.1, 'micro_f1': 0.009945135062107447}, {'threshold': 0.2, 'micro_f1': 0.009976332678327702}, {'threshold': 0.3, 'micro_f1': 0.01030403731384584}, {'threshold': 0.4, 'micro_f1': 0.011546404945909378}, {'threshold': 0.5, 'micro_f1': 0.01532214767258313}, {'threshold': 0.6, 'micro_f1': 0.028035723231485992}, {'threshold': 0.7, 'micro_f1': 0.055793180451773595}, {'threshold': 0.8, 'micro_f1': 0.1132555957646428}, {'threshold': 0.9, 'micro_f1': 0.07211981566820275}]"
7,0.3646504592012476,0.11946799408836392,0.21668951758584687,0.07375402740109621,0.13991760250586135,0.6515365908056748,0.6575713408532632,46.57034529570679,0.8096817135810852,0.41703377386159457,979,0.22500872611999512,0.4562494036209062,"[{'threshold': 0.1, 'micro_f1': 0.009945182941176824}, {'threshold': 0.2, 'micro_f1': 0.009957266378953162}, {'threshold': 0.3, 'micro_f1': 0.01022496733762641}, {'threshold': 0.4, 'micro_f1': 0.011301512017349236}, {'threshold': 0.5, 'micro_f1': 0.016010845945931995}, {'threshold': 0.6, 'micro_f1': 0.03133903133903134}, {'threshold': 0.7, 'micro_f1': 0.062318869546099574}, {'threshold': 0.8, 'micro_f1': 0.11647159577504994}, {'threshold': 0.9, 'micro_f1': 0.0790168829677271}]"
8,0.34165174888555333,0.12216014897531811,0.21307778859233667,0.06937193127566303,0.13762320740781558,0.6563486209376185,0.652224536836764,46.37310728809427,0.812514066696167,0.426179604261452,979,0.21509766578674316,0.4440824941179125,"[{'threshold': 0.1, 'micro_f1': 0.00994581738237112}, {'threshold': 0.2, 'micro_f1': 0.009958482041768075}, {'threshold': 0.3, 'micro_f1': 0.010289583989726368}, {'threshold': 0.4, 'micro_f1': 0.011750911909072228}, {'threshold': 0.5, 'micro_f1': 0.017170939216691803}, {'threshold': 0.6, 'micro_f1': 0.03290497478788279}, {'threshold': 0.7, 'micro_f1': 0.06611143135423085}, {'threshold': 0.8, 'micro_f1': 0.11900369003690035}, {'threshold': 0.9, 'micro_f1': 0.08120095530535652}]"
9,0.3152563119376147,0.1620512820508282,0.23428742010244905,0.10101285832163845,0.15669177792376068,0.6785331579677943,0.6623963173994053,45.584657708093815,0.8111025094985962,0.42944785276039893,979,0.19606027007102966,0.4213347739501102,"[{'threshold': 0.1, 'micro_f1': 0.009946996700385095}, {'threshold': 0.2, 'micro_f1': 0.009961316051355409}, {'threshold': 0.3, 'micro_f1': 0.010541669756977923}, {'threshold': 0.4, 'micro_f1': 0.013009175148720983}, {'threshold': 0.5, 'micro_f1': 0.01998686459780268}, {'threshold': 0.6, 'micro_f1': 0.04223318165717555}, {'threshold': 0.7, 'micro_f1': 0.09079643486964396}, {'threshold': 0.8, 'micro_f1': 0.15907924638956086}, {'threshold': 0.9, 'micro_f1': 0.09730589973854721}]"
10,0.2839047057288034,0.20089777250741422,0.2464029850538839,0.13848844973143432,0.16813940469121147,0.7087581142810602,0.6964157792719857,44.046289517442695,0.811090350151062,0.42944785276039893,979,0.17022539675235748,0.38836803716107665,"[{'threshold': 0.1, 'micro_f1': 0.009959914181112604}, {'threshold': 0.2, 'micro_f1': 0.010185087133975425}, {'threshold': 0.3, 'micro_f1': 0.011408656024325947}, {'threshold': 0.4, 'micro_f1': 0.014904148761743428}, {'threshold': 0.5, 'micro_f1': 0.027356744453615467}, {'threshold': 0.6, 'micro_f1': 0.0586899122466413}, {'threshold': 0.7, 'micro_f1': 0.12317736670293798}, {'threshold': 0.8, 'micro_f1': 0.19634383508362502}, {'threshold': 0.9, 'micro_f1': 0.12154696132596683}]"
