epoch=1 loss=1.214685 validation_macro_fmax=0.073690 validation_micro_fmax=0.042319
epoch=2 loss=1.179244 validation_macro_fmax=0.086288 validation_micro_fmax=0.075382
epoch=3 loss=1.156408 validation_macro_fmax=0.080936 validation_micro_fmax=0.087140
epoch=4 loss=1.153840 validation_macro_fmax=0.079706 validation_micro_fmax=0.129048
epoch=5 loss=1.149555 validation_macro_fmax=0.085222 validation_micro_fmax=0.091226
epoch=6 loss=1.147967 validation_macro_fmax=0.100828 validation_micro_fmax=0.130684
epoch=7 loss=1.145455 validation_macro_fmax=0.096710 validation_micro_fmax=0.162217
epoch=8 loss=1.146031 validation_macro_fmax=0.092450 validation_micro_fmax=0.332489
epoch=9 loss=1.147863 validation_macro_fmax=0.098052 validation_micro_fmax=0.078453
epoch=10 loss=1.144418 validation_macro_fmax=0.089083 validation_micro_fmax=0.268096
epoch=11 loss=1.145099 validation_macro_fmax=0.085753 validation_micro_fmax=0.258855
epoch=12 loss=1.142662 validation_macro_fmax=0.086255 validation_micro_fmax=0.168040
epoch=13 loss=1.142430 validation_macro_fmax=0.077271 validation_micro_fmax=0.264828
epoch=14 loss=1.142696 validation_macro_fmax=0.086719 validation_micro_fmax=0.221356
{"input_modality": "struct_only", "model": "GAT", "ontology": "molecular_function", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.047056592696088334, "Macro_AUROC": 0.5234339547606995, "Macro_Fmax": 0.08231699596797458, "Micro_AUPRC": 0.04914960483355085, "Micro_AUROC": 0.8058906057122689, "Micro_Fmax": 0.1508008854889644, "Smin": 26.784568586463323}}
