epoch=1 loss=1.255557 validation_macro_fmax=0.054704 validation_micro_fmax=0.011587
epoch=2 loss=1.239794 validation_macro_fmax=0.052686 validation_micro_fmax=0.012607
epoch=3 loss=1.214636 validation_macro_fmax=0.054160 validation_micro_fmax=0.011479
epoch=4 loss=1.152065 validation_macro_fmax=0.050648 validation_micro_fmax=0.009945
epoch=5 loss=1.096567 validation_macro_fmax=0.055814 validation_micro_fmax=0.010703
epoch=6 loss=1.080173 validation_macro_fmax=0.051766 validation_micro_fmax=0.010109
epoch=7 loss=1.081008 validation_macro_fmax=0.056421 validation_micro_fmax=0.010166
epoch=8 loss=1.079344 validation_macro_fmax=0.074719 validation_micro_fmax=0.010969
epoch=9 loss=1.088883 validation_macro_fmax=0.075772 validation_micro_fmax=0.009991
epoch=10 loss=1.092250 validation_macro_fmax=0.091420 validation_micro_fmax=0.011698
epoch=11 loss=1.112505 validation_macro_fmax=0.069407 validation_micro_fmax=0.011280
epoch=12 loss=1.098555 validation_macro_fmax=0.085609 validation_micro_fmax=0.010121
epoch=13 loss=1.088214 validation_macro_fmax=0.080963 validation_micro_fmax=0.013463
epoch=14 loss=1.072479 validation_macro_fmax=0.065636 validation_micro_fmax=0.019299
epoch=15 loss=1.067604 validation_macro_fmax=0.080196 validation_micro_fmax=0.011624
epoch=16 loss=1.067603 validation_macro_fmax=0.070497 validation_micro_fmax=0.012453
epoch=17 loss=1.073154 validation_macro_fmax=0.084737 validation_micro_fmax=0.015099
epoch=18 loss=1.054206 validation_macro_fmax=0.097219 validation_micro_fmax=0.022250
epoch=19 loss=1.059034 validation_macro_fmax=0.057587 validation_micro_fmax=0.010065
epoch=20 loss=1.035642 validation_macro_fmax=0.075987 validation_micro_fmax=0.010106
epoch=21 loss=1.040745 validation_macro_fmax=0.057425 validation_micro_fmax=0.010551
epoch=22 loss=1.065469 validation_macro_fmax=0.101139 validation_micro_fmax=0.027527
epoch=23 loss=1.070823 validation_macro_fmax=0.078903 validation_micro_fmax=0.015726
epoch=24 loss=1.074003 validation_macro_fmax=0.089100 validation_micro_fmax=0.021430
epoch=25 loss=1.068908 validation_macro_fmax=0.081576 validation_micro_fmax=0.017473
epoch=26 loss=1.034908 validation_macro_fmax=0.076458 validation_micro_fmax=0.010154
epoch=27 loss=1.065917 validation_macro_fmax=0.079651 validation_micro_fmax=0.010667
epoch=28 loss=1.063389 validation_macro_fmax=0.088928 validation_micro_fmax=0.010681
epoch=29 loss=1.068794 validation_macro_fmax=0.063097 validation_micro_fmax=0.014018
epoch=30 loss=1.154820 validation_macro_fmax=0.069616 validation_micro_fmax=0.012941
{"input_modality": "struct_only", "model": "Hybrid", "ontology": "biological_process", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.10843333202424225, "Macro_AUROC": 0.551122419431459, "Macro_Fmax": 0.08945303937241238, "Micro_AUPRC": 0.014822093892917054, "Micro_AUROC": 0.6497783951186878, "Micro_Fmax": 0.03346656148341417, "Smin": 1328.244834595669}}
