epoch=1 loss=1.191120 validation_macro_fmax=0.215777 validation_micro_fmax=0.195602
epoch=2 loss=1.142881 validation_macro_fmax=0.213975 validation_micro_fmax=0.220878
epoch=3 loss=1.126413 validation_macro_fmax=0.217220 validation_micro_fmax=0.295384
epoch=4 loss=1.121745 validation_macro_fmax=0.208312 validation_micro_fmax=0.222247
epoch=5 loss=1.118126 validation_macro_fmax=0.214406 validation_micro_fmax=0.210817
epoch=6 loss=1.118139 validation_macro_fmax=0.215663 validation_micro_fmax=0.194370
epoch=7 loss=1.123752 validation_macro_fmax=0.225110 validation_micro_fmax=0.234054
epoch=8 loss=1.125757 validation_macro_fmax=0.221927 validation_micro_fmax=0.190850
epoch=9 loss=1.122871 validation_macro_fmax=0.223529 validation_micro_fmax=0.307623
epoch=10 loss=1.126098 validation_macro_fmax=0.215811 validation_micro_fmax=0.262842
epoch=11 loss=1.130943 validation_macro_fmax=0.210076 validation_micro_fmax=0.178161
epoch=12 loss=1.125012 validation_macro_fmax=0.215026 validation_micro_fmax=0.220748
epoch=13 loss=1.140154 validation_macro_fmax=0.211197 validation_micro_fmax=0.202576
epoch=14 loss=1.132022 validation_macro_fmax=0.213127 validation_micro_fmax=0.225382
epoch=15 loss=1.136792 validation_macro_fmax=0.213042 validation_micro_fmax=0.238362
{"input_modality": "struct_only", "model": "GCN", "ontology": "cellular_component", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.10436082816523179, "Macro_AUROC": 0.5056185303228615, "Macro_Fmax": 0.16357470001443214, "Micro_AUPRC": 0.07586593399901898, "Micro_AUROC": 0.7234705729916292, "Micro_Fmax": 0.17931749457633084, "Smin": 29.926645105255062}}
