epoch=1 loss=1.001120 validation_macro_fmax=0.232329 validation_micro_fmax=0.113392
epoch=2 loss=0.788112 validation_macro_fmax=0.279427 validation_micro_fmax=0.149410
epoch=3 loss=0.720741 validation_macro_fmax=0.307411 validation_micro_fmax=0.171263
epoch=4 loss=0.650956 validation_macro_fmax=0.318269 validation_micro_fmax=0.207090
epoch=5 loss=0.547448 validation_macro_fmax=0.315844 validation_micro_fmax=0.201625
epoch=6 loss=0.423399 validation_macro_fmax=0.308938 validation_micro_fmax=0.276502
epoch=7 loss=0.307234 validation_macro_fmax=0.319734 validation_micro_fmax=0.285533
epoch=8 loss=0.218387 validation_macro_fmax=0.334628 validation_micro_fmax=0.332578
epoch=9 loss=0.156821 validation_macro_fmax=0.327292 validation_micro_fmax=0.316078
epoch=10 loss=0.114429 validation_macro_fmax=0.326937 validation_micro_fmax=0.325621
epoch=11 loss=0.086581 validation_macro_fmax=0.340621 validation_micro_fmax=0.337443
epoch=12 loss=0.066970 validation_macro_fmax=0.341279 validation_micro_fmax=0.365749
epoch=13 loss=0.052722 validation_macro_fmax=0.351886 validation_micro_fmax=0.365893
epoch=14 loss=0.043046 validation_macro_fmax=0.340593 validation_micro_fmax=0.387971
epoch=15 loss=0.035334 validation_macro_fmax=0.333758 validation_micro_fmax=0.363500
epoch=16 loss=0.029639 validation_macro_fmax=0.335964 validation_micro_fmax=0.372771
epoch=17 loss=0.025498 validation_macro_fmax=0.343020 validation_micro_fmax=0.378913
epoch=18 loss=0.021847 validation_macro_fmax=0.345107 validation_micro_fmax=0.403390
epoch=19 loss=0.018332 validation_macro_fmax=0.339443 validation_micro_fmax=0.368710
epoch=20 loss=0.016328 validation_macro_fmax=0.342847 validation_micro_fmax=0.389741
epoch=21 loss=0.014357 validation_macro_fmax=0.335331 validation_micro_fmax=0.380483
{"input_modality": "full", "model": "Hybrid_JK", "ontology": "molecular_function", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.29985064733347067, "Macro_AUROC": 0.7192628062906996, "Macro_Fmax": 0.36572226831834964, "Micro_AUPRC": 0.32833653560710874, "Micro_AUROC": 0.8321996319781118, "Micro_Fmax": 0.4671361501847751, "Smin": 17.68012817235248}}
