epoch=1 loss=1.197647 validation_macro_fmax=0.207569 validation_micro_fmax=0.251614
epoch=2 loss=1.075842 validation_macro_fmax=0.203699 validation_micro_fmax=0.174555
epoch=3 loss=0.915821 validation_macro_fmax=0.211588 validation_micro_fmax=0.077747
epoch=4 loss=0.767818 validation_macro_fmax=0.221671 validation_micro_fmax=0.070863
epoch=5 loss=0.656153 validation_macro_fmax=0.241672 validation_micro_fmax=0.064445
epoch=6 loss=0.568659 validation_macro_fmax=0.250995 validation_micro_fmax=0.093002
epoch=7 loss=0.505176 validation_macro_fmax=0.248618 validation_micro_fmax=0.101946
epoch=8 loss=0.448256 validation_macro_fmax=0.246149 validation_micro_fmax=0.114003
epoch=9 loss=0.408259 validation_macro_fmax=0.248618 validation_micro_fmax=0.158853
epoch=10 loss=0.370301 validation_macro_fmax=0.246878 validation_micro_fmax=0.127296
epoch=11 loss=0.333663 validation_macro_fmax=0.248199 validation_micro_fmax=0.155250
epoch=12 loss=0.309260 validation_macro_fmax=0.259042 validation_micro_fmax=0.152885
epoch=13 loss=0.284701 validation_macro_fmax=0.259555 validation_micro_fmax=0.152476
epoch=14 loss=0.264543 validation_macro_fmax=0.259345 validation_micro_fmax=0.151096
epoch=15 loss=0.245224 validation_macro_fmax=0.259583 validation_micro_fmax=0.159676
epoch=16 loss=0.230019 validation_macro_fmax=0.265519 validation_micro_fmax=0.187325
epoch=17 loss=0.216016 validation_macro_fmax=0.267110 validation_micro_fmax=0.171570
epoch=18 loss=0.202488 validation_macro_fmax=0.271021 validation_micro_fmax=0.174992
epoch=19 loss=0.191751 validation_macro_fmax=0.271264 validation_micro_fmax=0.177002
epoch=20 loss=0.183466 validation_macro_fmax=0.275290 validation_micro_fmax=0.195160
epoch=21 loss=0.173741 validation_macro_fmax=0.281032 validation_micro_fmax=0.174778
epoch=22 loss=0.165097 validation_macro_fmax=0.278087 validation_micro_fmax=0.172340
epoch=23 loss=0.158256 validation_macro_fmax=0.281473 validation_micro_fmax=0.191404
epoch=24 loss=0.149270 validation_macro_fmax=0.288255 validation_micro_fmax=0.190681
epoch=25 loss=0.143757 validation_macro_fmax=0.290614 validation_micro_fmax=0.188280
epoch=26 loss=0.138647 validation_macro_fmax=0.294561 validation_micro_fmax=0.193708
epoch=27 loss=0.131547 validation_macro_fmax=0.294486 validation_micro_fmax=0.197049
epoch=28 loss=0.127211 validation_macro_fmax=0.299273 validation_micro_fmax=0.186767
epoch=29 loss=0.122243 validation_macro_fmax=0.301171 validation_micro_fmax=0.195643
epoch=30 loss=0.116623 validation_macro_fmax=0.302519 validation_micro_fmax=0.190431
epoch=31 loss=0.112742 validation_macro_fmax=0.306728 validation_micro_fmax=0.185071
epoch=32 loss=0.109661 validation_macro_fmax=0.309354 validation_micro_fmax=0.190390
epoch=33 loss=0.105943 validation_macro_fmax=0.313429 validation_micro_fmax=0.190150
epoch=34 loss=0.102501 validation_macro_fmax=0.313550 validation_micro_fmax=0.206281
epoch=35 loss=0.098221 validation_macro_fmax=0.314125 validation_micro_fmax=0.193361
epoch=36 loss=0.096685 validation_macro_fmax=0.316498 validation_micro_fmax=0.197996
epoch=37 loss=0.093202 validation_macro_fmax=0.313405 validation_micro_fmax=0.194609
epoch=38 loss=0.089438 validation_macro_fmax=0.315431 validation_micro_fmax=0.180690
epoch=39 loss=0.087710 validation_macro_fmax=0.319671 validation_micro_fmax=0.199379
epoch=40 loss=0.084309 validation_macro_fmax=0.324090 validation_micro_fmax=0.200567
epoch=41 loss=0.081841 validation_macro_fmax=0.324921 validation_micro_fmax=0.210157
epoch=42 loss=0.079986 validation_macro_fmax=0.328906 validation_micro_fmax=0.199533
epoch=43 loss=0.078035 validation_macro_fmax=0.328146 validation_micro_fmax=0.197305
epoch=44 loss=0.075572 validation_macro_fmax=0.328514 validation_micro_fmax=0.180627
epoch=45 loss=0.073969 validation_macro_fmax=0.330998 validation_micro_fmax=0.195052
epoch=46 loss=0.072139 validation_macro_fmax=0.330104 validation_micro_fmax=0.199290
epoch=47 loss=0.069988 validation_macro_fmax=0.332116 validation_micro_fmax=0.189577
epoch=48 loss=0.068670 validation_macro_fmax=0.327922 validation_micro_fmax=0.190868
epoch=49 loss=0.067315 validation_macro_fmax=0.334027 validation_micro_fmax=0.179445
epoch=50 loss=0.064763 validation_macro_fmax=0.334308 validation_micro_fmax=0.198379
epoch=51 loss=0.064122 validation_macro_fmax=0.335283 validation_micro_fmax=0.192205
epoch=52 loss=0.062142 validation_macro_fmax=0.332382 validation_micro_fmax=0.196786
epoch=53 loss=0.060806 validation_macro_fmax=0.331692 validation_micro_fmax=0.192405
epoch=54 loss=0.059474 validation_macro_fmax=0.333322 validation_micro_fmax=0.200229
epoch=55 loss=0.058452 validation_macro_fmax=0.334128 validation_micro_fmax=0.197961
epoch=56 loss=0.056933 validation_macro_fmax=0.336471 validation_micro_fmax=0.206515
epoch=57 loss=0.056732 validation_macro_fmax=0.336906 validation_micro_fmax=0.200599
epoch=58 loss=0.054766 validation_macro_fmax=0.334676 validation_micro_fmax=0.203588
epoch=59 loss=0.053379 validation_macro_fmax=0.336560 validation_micro_fmax=0.198889
epoch=60 loss=0.052052 validation_macro_fmax=0.340130 validation_micro_fmax=0.216738
epoch=61 loss=0.050777 validation_macro_fmax=0.340747 validation_micro_fmax=0.218460
epoch=62 loss=0.049958 validation_macro_fmax=0.343526 validation_micro_fmax=0.223139
epoch=63 loss=0.048815 validation_macro_fmax=0.341592 validation_micro_fmax=0.218151
epoch=64 loss=0.048660 validation_macro_fmax=0.340667 validation_micro_fmax=0.223836
epoch=65 loss=0.047301 validation_macro_fmax=0.342826 validation_micro_fmax=0.228429
epoch=66 loss=0.046402 validation_macro_fmax=0.342237 validation_micro_fmax=0.219485
epoch=67 loss=0.045791 validation_macro_fmax=0.341266 validation_micro_fmax=0.229754
epoch=68 loss=0.044412 validation_macro_fmax=0.342605 validation_micro_fmax=0.236771
epoch=69 loss=0.043344 validation_macro_fmax=0.342431 validation_micro_fmax=0.225806
epoch=70 loss=0.042778 validation_macro_fmax=0.343631 validation_micro_fmax=0.228125
epoch=71 loss=0.041867 validation_macro_fmax=0.342522 validation_micro_fmax=0.222549
epoch=72 loss=0.041059 validation_macro_fmax=0.342293 validation_micro_fmax=0.235876
epoch=73 loss=0.040184 validation_macro_fmax=0.339175 validation_micro_fmax=0.236946
epoch=74 loss=0.039651 validation_macro_fmax=0.345652 validation_micro_fmax=0.243676
epoch=75 loss=0.038819 validation_macro_fmax=0.341329 validation_micro_fmax=0.240789
epoch=76 loss=0.038484 validation_macro_fmax=0.340067 validation_micro_fmax=0.245638
epoch=77 loss=0.038051 validation_macro_fmax=0.340517 validation_micro_fmax=0.231446
epoch=78 loss=0.036784 validation_macro_fmax=0.340768 validation_micro_fmax=0.240225
epoch=79 loss=0.036232 validation_macro_fmax=0.341859 validation_micro_fmax=0.245718
epoch=80 loss=0.035757 validation_macro_fmax=0.342845 validation_micro_fmax=0.251689
epoch=81 loss=0.035057 validation_macro_fmax=0.343720 validation_micro_fmax=0.249666
epoch=82 loss=0.034369 validation_macro_fmax=0.342054 validation_micro_fmax=0.255385
{"input_modality": "seq_only", "model": "MLP", "ontology": "molecular_function", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.21989154248235762, "Macro_AUROC": 0.7624106357070434, "Macro_Fmax": 0.3146613409970066, "Micro_AUPRC": 0.22475592261919927, "Micro_AUROC": 0.9079218093972394, "Micro_Fmax": 0.328854089464352, "Smin": 25.475397310739815}}
