epoch=1 loss=1.196649 validation_macro_fmax=0.221026 validation_micro_fmax=0.278050
epoch=2 loss=1.075959 validation_macro_fmax=0.206039 validation_micro_fmax=0.157518
epoch=3 loss=0.917219 validation_macro_fmax=0.217630 validation_micro_fmax=0.051562
epoch=4 loss=0.772340 validation_macro_fmax=0.238600 validation_micro_fmax=0.076032
epoch=5 loss=0.648495 validation_macro_fmax=0.251764 validation_micro_fmax=0.089771
epoch=6 loss=0.557415 validation_macro_fmax=0.249620 validation_micro_fmax=0.095175
epoch=7 loss=0.487154 validation_macro_fmax=0.253226 validation_micro_fmax=0.114497
epoch=8 loss=0.432092 validation_macro_fmax=0.259054 validation_micro_fmax=0.134503
epoch=9 loss=0.390152 validation_macro_fmax=0.256745 validation_micro_fmax=0.123905
epoch=10 loss=0.354724 validation_macro_fmax=0.254277 validation_micro_fmax=0.158777
epoch=11 loss=0.320898 validation_macro_fmax=0.256815 validation_micro_fmax=0.167554
epoch=12 loss=0.299036 validation_macro_fmax=0.259341 validation_micro_fmax=0.162064
epoch=13 loss=0.275553 validation_macro_fmax=0.261603 validation_micro_fmax=0.183019
epoch=14 loss=0.259068 validation_macro_fmax=0.264601 validation_micro_fmax=0.174985
epoch=15 loss=0.243846 validation_macro_fmax=0.268364 validation_micro_fmax=0.170134
epoch=16 loss=0.227579 validation_macro_fmax=0.276002 validation_micro_fmax=0.169312
epoch=17 loss=0.213751 validation_macro_fmax=0.283507 validation_micro_fmax=0.176714
epoch=18 loss=0.201857 validation_macro_fmax=0.284862 validation_micro_fmax=0.190897
epoch=19 loss=0.193309 validation_macro_fmax=0.291751 validation_micro_fmax=0.188991
epoch=20 loss=0.181687 validation_macro_fmax=0.301767 validation_micro_fmax=0.188622
epoch=21 loss=0.174220 validation_macro_fmax=0.300859 validation_micro_fmax=0.190065
epoch=22 loss=0.166194 validation_macro_fmax=0.302381 validation_micro_fmax=0.185214
epoch=23 loss=0.159012 validation_macro_fmax=0.300778 validation_micro_fmax=0.179240
epoch=24 loss=0.152863 validation_macro_fmax=0.300205 validation_micro_fmax=0.187005
epoch=25 loss=0.144616 validation_macro_fmax=0.302972 validation_micro_fmax=0.195620
epoch=26 loss=0.139967 validation_macro_fmax=0.307572 validation_micro_fmax=0.177431
epoch=27 loss=0.133293 validation_macro_fmax=0.306843 validation_micro_fmax=0.188432
epoch=28 loss=0.127924 validation_macro_fmax=0.310013 validation_micro_fmax=0.181480
epoch=29 loss=0.123274 validation_macro_fmax=0.311145 validation_micro_fmax=0.193721
epoch=30 loss=0.119022 validation_macro_fmax=0.309898 validation_micro_fmax=0.181620
epoch=31 loss=0.115008 validation_macro_fmax=0.311635 validation_micro_fmax=0.188209
epoch=32 loss=0.109942 validation_macro_fmax=0.322326 validation_micro_fmax=0.189775
epoch=33 loss=0.107028 validation_macro_fmax=0.322419 validation_micro_fmax=0.198945
epoch=34 loss=0.103870 validation_macro_fmax=0.326283 validation_micro_fmax=0.200486
epoch=35 loss=0.100259 validation_macro_fmax=0.328415 validation_micro_fmax=0.210914
epoch=36 loss=0.096645 validation_macro_fmax=0.324453 validation_micro_fmax=0.204107
epoch=37 loss=0.094681 validation_macro_fmax=0.328459 validation_micro_fmax=0.188138
epoch=38 loss=0.091296 validation_macro_fmax=0.332577 validation_micro_fmax=0.204970
epoch=39 loss=0.088598 validation_macro_fmax=0.329175 validation_micro_fmax=0.209427
epoch=40 loss=0.085360 validation_macro_fmax=0.325164 validation_micro_fmax=0.191813
epoch=41 loss=0.084292 validation_macro_fmax=0.330625 validation_micro_fmax=0.191951
epoch=42 loss=0.081971 validation_macro_fmax=0.327980 validation_micro_fmax=0.212879
epoch=43 loss=0.079600 validation_macro_fmax=0.329077 validation_micro_fmax=0.216687
epoch=44 loss=0.077166 validation_macro_fmax=0.328239 validation_micro_fmax=0.197779
epoch=45 loss=0.076284 validation_macro_fmax=0.328666 validation_micro_fmax=0.212707
epoch=46 loss=0.072724 validation_macro_fmax=0.330509 validation_micro_fmax=0.201926
{"input_modality": "full", "model": "MLP", "ontology": "molecular_function", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.19464899563587618, "Macro_AUROC": 0.7440194600461437, "Macro_Fmax": 0.2875405333380693, "Micro_AUPRC": 0.18251258772391268, "Micro_AUROC": 0.8888905091697626, "Micro_Fmax": 0.24073711032742579, "Smin": 24.416663930158602}}
