epoch=1 loss=1.220457 validation_macro_fmax=0.171791 validation_micro_fmax=0.039934
epoch=2 loss=1.126159 validation_macro_fmax=0.160774 validation_micro_fmax=0.040608
epoch=3 loss=0.993426 validation_macro_fmax=0.169619 validation_micro_fmax=0.040688
epoch=4 loss=0.859415 validation_macro_fmax=0.175625 validation_micro_fmax=0.036849
epoch=5 loss=0.755801 validation_macro_fmax=0.181041 validation_micro_fmax=0.034439
epoch=6 loss=0.697053 validation_macro_fmax=0.190160 validation_micro_fmax=0.039089
epoch=7 loss=0.639386 validation_macro_fmax=0.194211 validation_micro_fmax=0.036686
epoch=8 loss=0.593811 validation_macro_fmax=0.194756 validation_micro_fmax=0.044251
epoch=9 loss=0.545305 validation_macro_fmax=0.198395 validation_micro_fmax=0.050276
epoch=10 loss=0.501676 validation_macro_fmax=0.198256 validation_micro_fmax=0.054322
epoch=11 loss=0.464525 validation_macro_fmax=0.202796 validation_micro_fmax=0.064686
epoch=12 loss=0.431282 validation_macro_fmax=0.205207 validation_micro_fmax=0.059360
epoch=13 loss=0.403440 validation_macro_fmax=0.207540 validation_micro_fmax=0.066772
epoch=14 loss=0.378251 validation_macro_fmax=0.207811 validation_micro_fmax=0.070012
epoch=15 loss=0.356594 validation_macro_fmax=0.211519 validation_micro_fmax=0.069124
epoch=16 loss=0.341137 validation_macro_fmax=0.214956 validation_micro_fmax=0.068858
epoch=17 loss=0.325938 validation_macro_fmax=0.211005 validation_micro_fmax=0.068119
epoch=18 loss=0.307806 validation_macro_fmax=0.219361 validation_micro_fmax=0.073562
epoch=19 loss=0.298333 validation_macro_fmax=0.219832 validation_micro_fmax=0.076456
epoch=20 loss=0.282910 validation_macro_fmax=0.220328 validation_micro_fmax=0.074196
epoch=21 loss=0.275388 validation_macro_fmax=0.222023 validation_micro_fmax=0.079281
epoch=22 loss=0.264688 validation_macro_fmax=0.224075 validation_micro_fmax=0.081377
epoch=23 loss=0.254777 validation_macro_fmax=0.223022 validation_micro_fmax=0.078874
epoch=24 loss=0.248697 validation_macro_fmax=0.224377 validation_micro_fmax=0.078350
epoch=25 loss=0.238447 validation_macro_fmax=0.226578 validation_micro_fmax=0.084718
epoch=26 loss=0.232686 validation_macro_fmax=0.226914 validation_micro_fmax=0.082641
epoch=27 loss=0.222828 validation_macro_fmax=0.230051 validation_micro_fmax=0.090393
epoch=28 loss=0.216985 validation_macro_fmax=0.229711 validation_micro_fmax=0.089098
epoch=29 loss=0.211428 validation_macro_fmax=0.229167 validation_micro_fmax=0.087264
epoch=30 loss=0.204666 validation_macro_fmax=0.231809 validation_micro_fmax=0.087027
epoch=31 loss=0.200808 validation_macro_fmax=0.230396 validation_micro_fmax=0.088327
epoch=32 loss=0.195733 validation_macro_fmax=0.231597 validation_micro_fmax=0.087402
epoch=33 loss=0.190938 validation_macro_fmax=0.232291 validation_micro_fmax=0.093883
epoch=34 loss=0.183319 validation_macro_fmax=0.233979 validation_micro_fmax=0.086993
epoch=35 loss=0.179655 validation_macro_fmax=0.234069 validation_micro_fmax=0.093288
epoch=36 loss=0.175079 validation_macro_fmax=0.234209 validation_micro_fmax=0.090935
epoch=37 loss=0.171993 validation_macro_fmax=0.240700 validation_micro_fmax=0.093892
epoch=38 loss=0.166554 validation_macro_fmax=0.242212 validation_micro_fmax=0.095016
epoch=39 loss=0.163650 validation_macro_fmax=0.242237 validation_micro_fmax=0.102225
epoch=40 loss=0.158898 validation_macro_fmax=0.242699 validation_micro_fmax=0.093029
epoch=41 loss=0.157081 validation_macro_fmax=0.242610 validation_micro_fmax=0.097187
epoch=42 loss=0.154188 validation_macro_fmax=0.240949 validation_micro_fmax=0.096472
epoch=43 loss=0.150477 validation_macro_fmax=0.246248 validation_micro_fmax=0.096986
epoch=44 loss=0.145860 validation_macro_fmax=0.244165 validation_micro_fmax=0.095402
epoch=45 loss=0.143818 validation_macro_fmax=0.250738 validation_micro_fmax=0.094226
epoch=46 loss=0.140706 validation_macro_fmax=0.247865 validation_micro_fmax=0.103407
epoch=47 loss=0.137909 validation_macro_fmax=0.251405 validation_micro_fmax=0.103450
epoch=48 loss=0.136451 validation_macro_fmax=0.250620 validation_micro_fmax=0.101231
epoch=49 loss=0.131482 validation_macro_fmax=0.252629 validation_micro_fmax=0.106516
epoch=50 loss=0.131254 validation_macro_fmax=0.248448 validation_micro_fmax=0.095866
epoch=51 loss=0.127830 validation_macro_fmax=0.250040 validation_micro_fmax=0.097311
epoch=52 loss=0.125388 validation_macro_fmax=0.250858 validation_micro_fmax=0.100876
epoch=53 loss=0.123248 validation_macro_fmax=0.250110 validation_micro_fmax=0.099887
epoch=54 loss=0.120486 validation_macro_fmax=0.248176 validation_micro_fmax=0.097081
epoch=55 loss=0.119165 validation_macro_fmax=0.249432 validation_micro_fmax=0.099326
epoch=56 loss=0.115262 validation_macro_fmax=0.251711 validation_micro_fmax=0.107099
epoch=57 loss=0.118499 validation_macro_fmax=0.248864 validation_micro_fmax=0.101969
{"input_modality": "full", "model": "MLP", "ontology": "biological_process", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.16911893980452386, "Macro_AUROC": 0.7194734227578271, "Macro_Fmax": 0.25773548403937835, "Micro_AUPRC": 0.06492282661015013, "Micro_AUROC": 0.8166365219598672, "Micro_Fmax": 0.13391966952500997, "Smin": 98.87222398716419}}
