epoch=1 loss=1.254579 validation_macro_fmax=0.060110 validation_micro_fmax=0.010148
epoch=2 loss=1.239028 validation_macro_fmax=0.054914 validation_micro_fmax=0.011165
epoch=3 loss=1.218927 validation_macro_fmax=0.067455 validation_micro_fmax=0.012196
epoch=4 loss=1.155040 validation_macro_fmax=0.056278 validation_micro_fmax=0.013395
epoch=5 loss=1.105274 validation_macro_fmax=0.057290 validation_micro_fmax=0.011601
epoch=6 loss=1.084082 validation_macro_fmax=0.058702 validation_micro_fmax=0.013615
epoch=7 loss=1.074157 validation_macro_fmax=0.061146 validation_micro_fmax=0.014620
epoch=8 loss=1.078628 validation_macro_fmax=0.059997 validation_micro_fmax=0.026735
epoch=9 loss=1.055135 validation_macro_fmax=0.075976 validation_micro_fmax=0.009963
epoch=10 loss=1.091269 validation_macro_fmax=0.101332 validation_micro_fmax=0.013002
epoch=11 loss=1.085230 validation_macro_fmax=0.083814 validation_micro_fmax=0.016446
epoch=12 loss=1.085315 validation_macro_fmax=0.086517 validation_micro_fmax=0.017948
epoch=13 loss=1.100211 validation_macro_fmax=0.070850 validation_micro_fmax=0.012897
epoch=14 loss=1.105106 validation_macro_fmax=0.090959 validation_micro_fmax=0.016458
epoch=15 loss=1.114393 validation_macro_fmax=0.094566 validation_micro_fmax=0.011544
epoch=16 loss=1.096765 validation_macro_fmax=0.080928 validation_micro_fmax=0.015542
epoch=17 loss=1.115827 validation_macro_fmax=0.065622 validation_micro_fmax=0.020540
epoch=18 loss=1.090086 validation_macro_fmax=0.073062 validation_micro_fmax=0.016090
{"input_modality": "struct_only", "model": "Hybrid", "ontology": "biological_process", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.11417702390369662, "Macro_AUROC": 0.5550294061481477, "Macro_Fmax": 0.08683294146611809, "Micro_AUPRC": 0.08473434766427072, "Micro_AUROC": 0.5731670176866066, "Micro_Fmax": 0.022952666752853536, "Smin": 5022.88533821909}}
