epoch=1 loss=1.216442 validation_macro_fmax=0.171575 validation_micro_fmax=0.034756
epoch=2 loss=1.087870 validation_macro_fmax=0.173418 validation_micro_fmax=0.030723
epoch=3 loss=0.922651 validation_macro_fmax=0.188267 validation_micro_fmax=0.038537
epoch=4 loss=0.798645 validation_macro_fmax=0.183388 validation_micro_fmax=0.033203
epoch=5 loss=0.709895 validation_macro_fmax=0.188620 validation_micro_fmax=0.030631
epoch=6 loss=0.642745 validation_macro_fmax=0.206863 validation_micro_fmax=0.043078
epoch=7 loss=0.582568 validation_macro_fmax=0.212426 validation_micro_fmax=0.047851
epoch=8 loss=0.525575 validation_macro_fmax=0.212429 validation_micro_fmax=0.048741
epoch=9 loss=0.475359 validation_macro_fmax=0.220601 validation_micro_fmax=0.059968
epoch=10 loss=0.435671 validation_macro_fmax=0.223553 validation_micro_fmax=0.062550
epoch=11 loss=0.400677 validation_macro_fmax=0.226832 validation_micro_fmax=0.072132
epoch=12 loss=0.373553 validation_macro_fmax=0.223888 validation_micro_fmax=0.072439
epoch=13 loss=0.349466 validation_macro_fmax=0.228521 validation_micro_fmax=0.069779
epoch=14 loss=0.330226 validation_macro_fmax=0.230057 validation_micro_fmax=0.074475
epoch=15 loss=0.310977 validation_macro_fmax=0.229410 validation_micro_fmax=0.078780
epoch=16 loss=0.298340 validation_macro_fmax=0.233130 validation_micro_fmax=0.072767
epoch=17 loss=0.285351 validation_macro_fmax=0.229981 validation_micro_fmax=0.078500
epoch=18 loss=0.274601 validation_macro_fmax=0.234190 validation_micro_fmax=0.080772
epoch=19 loss=0.262982 validation_macro_fmax=0.237475 validation_micro_fmax=0.081430
epoch=20 loss=0.253590 validation_macro_fmax=0.234097 validation_micro_fmax=0.076413
epoch=21 loss=0.244190 validation_macro_fmax=0.234198 validation_micro_fmax=0.077893
epoch=22 loss=0.235506 validation_macro_fmax=0.233286 validation_micro_fmax=0.077530
epoch=23 loss=0.227021 validation_macro_fmax=0.237096 validation_micro_fmax=0.080186
epoch=24 loss=0.221932 validation_macro_fmax=0.236809 validation_micro_fmax=0.087766
epoch=25 loss=0.214151 validation_macro_fmax=0.234166 validation_micro_fmax=0.080516
epoch=26 loss=0.207456 validation_macro_fmax=0.232718 validation_micro_fmax=0.073674
epoch=27 loss=0.202614 validation_macro_fmax=0.234253 validation_micro_fmax=0.079098
{"input_modality": "full", "model": "GCN", "ontology": "biological_process", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.1721596427375514, "Macro_AUROC": 0.7081059797637737, "Macro_Fmax": 0.26737250463742346, "Micro_AUPRC": 0.046178983154049, "Micro_AUROC": 0.7985272146036623, "Micro_Fmax": 0.10243267952354643, "Smin": 99.8621910962974}}
