epoch=1 loss=1.219346 validation_macro_fmax=0.171835 validation_micro_fmax=0.031808
epoch=2 loss=1.091180 validation_macro_fmax=0.165613 validation_micro_fmax=0.035296
epoch=3 loss=0.922930 validation_macro_fmax=0.179128 validation_micro_fmax=0.035702
epoch=4 loss=0.800745 validation_macro_fmax=0.184940 validation_micro_fmax=0.041025
epoch=5 loss=0.717295 validation_macro_fmax=0.193400 validation_micro_fmax=0.038396
epoch=6 loss=0.642025 validation_macro_fmax=0.210035 validation_micro_fmax=0.041537
epoch=7 loss=0.578800 validation_macro_fmax=0.206687 validation_micro_fmax=0.038156
epoch=8 loss=0.523717 validation_macro_fmax=0.214790 validation_micro_fmax=0.056299
epoch=9 loss=0.476307 validation_macro_fmax=0.216986 validation_micro_fmax=0.063391
epoch=10 loss=0.439244 validation_macro_fmax=0.220745 validation_micro_fmax=0.065747
epoch=11 loss=0.405033 validation_macro_fmax=0.223103 validation_micro_fmax=0.063193
epoch=12 loss=0.379076 validation_macro_fmax=0.228871 validation_micro_fmax=0.074624
epoch=13 loss=0.354027 validation_macro_fmax=0.226387 validation_micro_fmax=0.075304
epoch=14 loss=0.334743 validation_macro_fmax=0.226051 validation_micro_fmax=0.076284
epoch=15 loss=0.318764 validation_macro_fmax=0.232252 validation_micro_fmax=0.076797
epoch=16 loss=0.301622 validation_macro_fmax=0.231698 validation_micro_fmax=0.067874
epoch=17 loss=0.288855 validation_macro_fmax=0.238371 validation_micro_fmax=0.085773
epoch=18 loss=0.278526 validation_macro_fmax=0.243285 validation_micro_fmax=0.084730
epoch=19 loss=0.267497 validation_macro_fmax=0.239628 validation_micro_fmax=0.080458
epoch=20 loss=0.258835 validation_macro_fmax=0.241512 validation_micro_fmax=0.080978
epoch=21 loss=0.249229 validation_macro_fmax=0.236316 validation_micro_fmax=0.070133
epoch=22 loss=0.240972 validation_macro_fmax=0.243154 validation_micro_fmax=0.082445
epoch=23 loss=0.232890 validation_macro_fmax=0.238615 validation_micro_fmax=0.080831
epoch=24 loss=0.226883 validation_macro_fmax=0.242036 validation_micro_fmax=0.087947
epoch=25 loss=0.220738 validation_macro_fmax=0.241964 validation_micro_fmax=0.083973
epoch=26 loss=0.214035 validation_macro_fmax=0.241085 validation_micro_fmax=0.081780
{"input_modality": "seq_only", "model": "GCN", "ontology": "biological_process", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.16818186391205692, "Macro_AUROC": 0.7182124340678364, "Macro_Fmax": 0.26572265312495036, "Micro_AUPRC": 0.04538418397359113, "Micro_AUROC": 0.7915556675434505, "Micro_Fmax": 0.1021217390987753, "Smin": 99.88497652583602}}
