epoch=1 loss=0.945609 validation_macro_fmax=0.281285 validation_micro_fmax=0.259870
epoch=2 loss=0.740813 validation_macro_fmax=0.275610 validation_micro_fmax=0.293161
epoch=3 loss=0.657491 validation_macro_fmax=0.306922 validation_micro_fmax=0.308894
epoch=4 loss=0.555139 validation_macro_fmax=0.307455 validation_micro_fmax=0.317338
epoch=5 loss=0.428238 validation_macro_fmax=0.311575 validation_micro_fmax=0.359844
epoch=6 loss=0.305293 validation_macro_fmax=0.341173 validation_micro_fmax=0.367174
epoch=7 loss=0.213168 validation_macro_fmax=0.349508 validation_micro_fmax=0.419815
epoch=8 loss=0.151768 validation_macro_fmax=0.355854 validation_micro_fmax=0.443207
epoch=9 loss=0.111933 validation_macro_fmax=0.364240 validation_micro_fmax=0.438711
epoch=10 loss=0.085779 validation_macro_fmax=0.369145 validation_micro_fmax=0.457241
epoch=11 loss=0.064374 validation_macro_fmax=0.346509 validation_micro_fmax=0.431632
epoch=12 loss=0.052507 validation_macro_fmax=0.353967 validation_micro_fmax=0.434096
epoch=13 loss=0.044595 validation_macro_fmax=0.338357 validation_micro_fmax=0.453679
epoch=14 loss=0.035195 validation_macro_fmax=0.364950 validation_micro_fmax=0.474467
epoch=15 loss=0.032128 validation_macro_fmax=0.361056 validation_micro_fmax=0.452405
epoch=16 loss=0.027573 validation_macro_fmax=0.361812 validation_micro_fmax=0.452232
epoch=17 loss=0.022741 validation_macro_fmax=0.359136 validation_micro_fmax=0.458108
epoch=18 loss=0.020050 validation_macro_fmax=0.376300 validation_micro_fmax=0.480334
epoch=19 loss=0.018569 validation_macro_fmax=0.368432 validation_micro_fmax=0.499659
epoch=20 loss=0.015795 validation_macro_fmax=0.378495 validation_micro_fmax=0.488350
epoch=21 loss=0.013309 validation_macro_fmax=0.375086 validation_micro_fmax=0.476023
epoch=22 loss=0.014805 validation_macro_fmax=0.370368 validation_micro_fmax=0.488997
epoch=23 loss=0.011135 validation_macro_fmax=0.384503 validation_micro_fmax=0.476453
epoch=24 loss=0.010535 validation_macro_fmax=0.344998 validation_micro_fmax=0.461072
epoch=25 loss=0.010041 validation_macro_fmax=0.372499 validation_micro_fmax=0.467530
epoch=26 loss=0.009075 validation_macro_fmax=0.373322 validation_micro_fmax=0.472606
epoch=27 loss=0.008045 validation_macro_fmax=0.363654 validation_micro_fmax=0.473853
epoch=28 loss=0.007253 validation_macro_fmax=0.362496 validation_micro_fmax=0.493206
epoch=29 loss=0.006968 validation_macro_fmax=0.383054 validation_micro_fmax=0.480371
epoch=30 loss=0.006019 validation_macro_fmax=0.401736 validation_micro_fmax=0.496369
epoch=31 loss=0.007315 validation_macro_fmax=0.364373 validation_micro_fmax=0.493283
epoch=32 loss=0.004756 validation_macro_fmax=0.396645 validation_micro_fmax=0.494365
epoch=33 loss=0.005634 validation_macro_fmax=0.378547 validation_micro_fmax=0.506677
epoch=34 loss=0.008982 validation_macro_fmax=0.358322 validation_micro_fmax=0.509563
epoch=35 loss=0.004897 validation_macro_fmax=0.361211 validation_micro_fmax=0.477913
epoch=36 loss=0.003794 validation_macro_fmax=0.393957 validation_micro_fmax=0.507419
epoch=37 loss=0.004096 validation_macro_fmax=0.395355 validation_micro_fmax=0.492344
epoch=38 loss=0.003818 validation_macro_fmax=0.382133 validation_micro_fmax=0.497435
{"input_modality": "seq_only", "model": "Hybrid_JK", "ontology": "cellular_component", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.27299207578128115, "Macro_AUROC": 0.6544229967040045, "Macro_Fmax": 0.3512933349684881, "Micro_AUPRC": 0.3776664037346106, "Micro_AUROC": 0.8205219861854023, "Micro_Fmax": 0.4396779545932307, "Smin": 22.73043649522641}}
