epoch=1 loss=1.221498 validation_macro_fmax=0.167024 validation_micro_fmax=0.035501
epoch=2 loss=1.127866 validation_macro_fmax=0.165353 validation_micro_fmax=0.048875
epoch=3 loss=0.983362 validation_macro_fmax=0.180156 validation_micro_fmax=0.047458
epoch=4 loss=0.853331 validation_macro_fmax=0.182881 validation_micro_fmax=0.048629
epoch=5 loss=0.756611 validation_macro_fmax=0.182225 validation_micro_fmax=0.041442
epoch=6 loss=0.688296 validation_macro_fmax=0.186367 validation_micro_fmax=0.039045
epoch=7 loss=0.633001 validation_macro_fmax=0.192894 validation_micro_fmax=0.039875
epoch=8 loss=0.586985 validation_macro_fmax=0.192600 validation_micro_fmax=0.041804
epoch=9 loss=0.543423 validation_macro_fmax=0.197518 validation_micro_fmax=0.051305
epoch=10 loss=0.507012 validation_macro_fmax=0.200862 validation_micro_fmax=0.051820
epoch=11 loss=0.472414 validation_macro_fmax=0.203652 validation_micro_fmax=0.062596
epoch=12 loss=0.439291 validation_macro_fmax=0.203660 validation_micro_fmax=0.062332
epoch=13 loss=0.407985 validation_macro_fmax=0.210476 validation_micro_fmax=0.069650
epoch=14 loss=0.382952 validation_macro_fmax=0.213590 validation_micro_fmax=0.073360
epoch=15 loss=0.360590 validation_macro_fmax=0.217130 validation_micro_fmax=0.073100
epoch=16 loss=0.343192 validation_macro_fmax=0.218795 validation_micro_fmax=0.083616
epoch=17 loss=0.330406 validation_macro_fmax=0.226528 validation_micro_fmax=0.081079
epoch=18 loss=0.310723 validation_macro_fmax=0.226927 validation_micro_fmax=0.081079
epoch=19 loss=0.295413 validation_macro_fmax=0.232242 validation_micro_fmax=0.087437
epoch=20 loss=0.282982 validation_macro_fmax=0.233413 validation_micro_fmax=0.084253
epoch=21 loss=0.273661 validation_macro_fmax=0.231876 validation_micro_fmax=0.083192
epoch=22 loss=0.263897 validation_macro_fmax=0.243839 validation_micro_fmax=0.088577
epoch=23 loss=0.254884 validation_macro_fmax=0.241900 validation_micro_fmax=0.095335
epoch=24 loss=0.246753 validation_macro_fmax=0.236188 validation_micro_fmax=0.086983
epoch=25 loss=0.239002 validation_macro_fmax=0.235440 validation_micro_fmax=0.094045
epoch=26 loss=0.230638 validation_macro_fmax=0.235228 validation_micro_fmax=0.092863
epoch=27 loss=0.225008 validation_macro_fmax=0.237649 validation_micro_fmax=0.097955
epoch=28 loss=0.216598 validation_macro_fmax=0.242786 validation_micro_fmax=0.089546
epoch=29 loss=0.210349 validation_macro_fmax=0.244298 validation_micro_fmax=0.094422
epoch=30 loss=0.202723 validation_macro_fmax=0.247080 validation_micro_fmax=0.091365
epoch=31 loss=0.198844 validation_macro_fmax=0.245286 validation_micro_fmax=0.088197
epoch=32 loss=0.194221 validation_macro_fmax=0.252030 validation_micro_fmax=0.102408
epoch=33 loss=0.189321 validation_macro_fmax=0.247756 validation_micro_fmax=0.093736
epoch=34 loss=0.183721 validation_macro_fmax=0.252700 validation_micro_fmax=0.105730
epoch=35 loss=0.178808 validation_macro_fmax=0.246836 validation_micro_fmax=0.093766
epoch=36 loss=0.175875 validation_macro_fmax=0.246378 validation_micro_fmax=0.090214
epoch=37 loss=0.170272 validation_macro_fmax=0.252569 validation_micro_fmax=0.105159
epoch=38 loss=0.168296 validation_macro_fmax=0.248932 validation_micro_fmax=0.095423
epoch=39 loss=0.164676 validation_macro_fmax=0.251705 validation_micro_fmax=0.103426
epoch=40 loss=0.160489 validation_macro_fmax=0.252513 validation_micro_fmax=0.096666
epoch=41 loss=0.156837 validation_macro_fmax=0.249134 validation_micro_fmax=0.090784
epoch=42 loss=0.154040 validation_macro_fmax=0.249540 validation_micro_fmax=0.103981
{"input_modality": "seq_only", "model": "MLP", "ontology": "biological_process", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.17950150863327735, "Macro_AUROC": 0.7180540080361567, "Macro_Fmax": 0.2654467490881839, "Micro_AUPRC": 0.055826078556935735, "Micro_AUROC": 0.8078362027422855, "Micro_Fmax": 0.1171364037700981, "Smin": 99.13065374931469}}
