epoch=1 loss=1.213405 validation_macro_fmax=0.196675 validation_micro_fmax=0.111167
epoch=2 loss=1.166287 validation_macro_fmax=0.193447 validation_micro_fmax=0.110986
epoch=3 loss=1.121750 validation_macro_fmax=0.191646 validation_micro_fmax=0.105263
epoch=4 loss=1.076247 validation_macro_fmax=0.196709 validation_micro_fmax=0.115728
epoch=5 loss=1.032662 validation_macro_fmax=0.196949 validation_micro_fmax=0.100007
epoch=6 loss=1.007142 validation_macro_fmax=0.192520 validation_micro_fmax=0.091078
epoch=7 loss=0.998092 validation_macro_fmax=0.190836 validation_micro_fmax=0.098194
epoch=8 loss=1.005337 validation_macro_fmax=0.199141 validation_micro_fmax=0.110343
epoch=9 loss=0.999543 validation_macro_fmax=0.189396 validation_micro_fmax=0.095991
epoch=10 loss=0.999492 validation_macro_fmax=0.200200 validation_micro_fmax=0.093295
epoch=11 loss=0.999313 validation_macro_fmax=0.184641 validation_micro_fmax=0.091483
epoch=12 loss=0.974841 validation_macro_fmax=0.199227 validation_micro_fmax=0.111039
epoch=13 loss=1.008606 validation_macro_fmax=0.198796 validation_micro_fmax=0.227561
epoch=14 loss=1.015964 validation_macro_fmax=0.193284 validation_micro_fmax=0.120452
epoch=15 loss=1.019390 validation_macro_fmax=0.183433 validation_micro_fmax=0.097565
epoch=16 loss=1.011342 validation_macro_fmax=0.187753 validation_micro_fmax=0.169585
epoch=17 loss=1.022422 validation_macro_fmax=0.189878 validation_micro_fmax=0.174304
epoch=18 loss=1.014276 validation_macro_fmax=0.200503 validation_micro_fmax=0.199605
epoch=19 loss=0.995009 validation_macro_fmax=0.196578 validation_micro_fmax=0.179330
epoch=20 loss=1.022668 validation_macro_fmax=0.204580 validation_micro_fmax=0.226593
epoch=21 loss=1.012878 validation_macro_fmax=0.194619 validation_micro_fmax=0.179163
epoch=22 loss=1.006035 validation_macro_fmax=0.187541 validation_micro_fmax=0.130966
epoch=23 loss=0.980350 validation_macro_fmax=0.197398 validation_micro_fmax=0.147241
epoch=24 loss=0.967220 validation_macro_fmax=0.214706 validation_micro_fmax=0.124535
epoch=25 loss=0.986937 validation_macro_fmax=0.192867 validation_micro_fmax=0.174888
epoch=26 loss=0.978180 validation_macro_fmax=0.210160 validation_micro_fmax=0.144169
epoch=27 loss=0.973051 validation_macro_fmax=0.209714 validation_micro_fmax=0.135389
epoch=28 loss=0.987481 validation_macro_fmax=0.202451 validation_micro_fmax=0.200176
epoch=29 loss=0.973462 validation_macro_fmax=0.196114 validation_micro_fmax=0.208546
epoch=30 loss=0.972271 validation_macro_fmax=0.193290 validation_micro_fmax=0.179554
epoch=31 loss=0.976197 validation_macro_fmax=0.217502 validation_micro_fmax=0.224587
epoch=32 loss=0.992021 validation_macro_fmax=0.202826 validation_micro_fmax=0.251515
epoch=33 loss=1.001254 validation_macro_fmax=0.208552 validation_micro_fmax=0.229246
epoch=34 loss=0.952594 validation_macro_fmax=0.211199 validation_micro_fmax=0.235558
epoch=35 loss=0.976035 validation_macro_fmax=0.194217 validation_micro_fmax=0.234891
epoch=36 loss=0.981437 validation_macro_fmax=0.207068 validation_micro_fmax=0.182036
epoch=37 loss=0.931356 validation_macro_fmax=0.208866 validation_micro_fmax=0.155772
epoch=38 loss=0.944714 validation_macro_fmax=0.214414 validation_micro_fmax=0.220161
epoch=39 loss=0.951026 validation_macro_fmax=0.198318 validation_micro_fmax=0.204795
{"input_modality": "struct_only", "model": "Hybrid_JK", "ontology": "cellular_component", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.3001914226853691, "Macro_AUROC": 0.5230952262037036, "Macro_Fmax": 0.15200109261837444, "Micro_AUPRC": 0.07117388160096859, "Micro_AUROC": 0.6913437590867201, "Micro_Fmax": 0.14155390727059833, "Smin": 72.23763261811564}}
