epoch=1 loss=1.090156 validation_macro_fmax=0.195633 validation_micro_fmax=0.072426
epoch=2 loss=0.867859 validation_macro_fmax=0.226961 validation_micro_fmax=0.128608
epoch=3 loss=0.779330 validation_macro_fmax=0.229852 validation_micro_fmax=0.130454
epoch=4 loss=0.714182 validation_macro_fmax=0.224822 validation_micro_fmax=0.133902
epoch=5 loss=0.637242 validation_macro_fmax=0.215882 validation_micro_fmax=0.144241
epoch=6 loss=0.539433 validation_macro_fmax=0.258715 validation_micro_fmax=0.194652
epoch=7 loss=0.437146 validation_macro_fmax=0.258359 validation_micro_fmax=0.202005
epoch=8 loss=0.343059 validation_macro_fmax=0.271718 validation_micro_fmax=0.214857
epoch=9 loss=0.264991 validation_macro_fmax=0.273481 validation_micro_fmax=0.259526
epoch=10 loss=0.211698 validation_macro_fmax=0.283063 validation_micro_fmax=0.297563
epoch=11 loss=0.169982 validation_macro_fmax=0.293616 validation_micro_fmax=0.313329
epoch=12 loss=0.134498 validation_macro_fmax=0.266351 validation_micro_fmax=0.300650
epoch=13 loss=0.124166 validation_macro_fmax=0.288203 validation_micro_fmax=0.302446
epoch=14 loss=0.088345 validation_macro_fmax=0.293850 validation_micro_fmax=0.336692
epoch=15 loss=0.086995 validation_macro_fmax=0.300061 validation_micro_fmax=0.313097
epoch=16 loss=0.081071 validation_macro_fmax=0.278796 validation_micro_fmax=0.303276
epoch=17 loss=0.068859 validation_macro_fmax=0.284631 validation_micro_fmax=0.297706
epoch=18 loss=0.059158 validation_macro_fmax=0.289156 validation_micro_fmax=0.303589
epoch=19 loss=0.055533 validation_macro_fmax=0.293053 validation_micro_fmax=0.322565
epoch=20 loss=0.058579 validation_macro_fmax=0.288910 validation_micro_fmax=0.306542
epoch=21 loss=0.048813 validation_macro_fmax=0.300630 validation_micro_fmax=0.333130
epoch=22 loss=0.045415 validation_macro_fmax=0.289804 validation_micro_fmax=0.300706
epoch=23 loss=0.046428 validation_macro_fmax=0.275633 validation_micro_fmax=0.330369
epoch=24 loss=0.031240 validation_macro_fmax=0.298949 validation_micro_fmax=0.325860
epoch=25 loss=0.031557 validation_macro_fmax=0.288368 validation_micro_fmax=0.316501
epoch=26 loss=0.032006 validation_macro_fmax=0.295693 validation_micro_fmax=0.333125
epoch=27 loss=0.028253 validation_macro_fmax=0.288791 validation_micro_fmax=0.323136
epoch=28 loss=0.019829 validation_macro_fmax=0.278606 validation_micro_fmax=0.344003
epoch=29 loss=0.017306 validation_macro_fmax=0.286852 validation_micro_fmax=0.303913
{"input_modality": "seq_only", "model": "Hybrid_JK", "ontology": "biological_process", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.1774196125927261, "Macro_AUROC": 0.654744193474008, "Macro_Fmax": 0.2614264459776199, "Micro_AUPRC": 0.14123507087311318, "Micro_AUROC": 0.7582538187213582, "Micro_Fmax": 0.23618652182886, "Smin": 89.20231383344773}}
