epoch=1 loss=0.998916 validation_macro_fmax=0.241048 validation_micro_fmax=0.120571
epoch=2 loss=0.789443 validation_macro_fmax=0.281897 validation_micro_fmax=0.156024
epoch=3 loss=0.718359 validation_macro_fmax=0.286714 validation_micro_fmax=0.173831
epoch=4 loss=0.646766 validation_macro_fmax=0.302056 validation_micro_fmax=0.178469
epoch=5 loss=0.542059 validation_macro_fmax=0.306593 validation_micro_fmax=0.196347
epoch=6 loss=0.417761 validation_macro_fmax=0.328938 validation_micro_fmax=0.228063
epoch=7 loss=0.303715 validation_macro_fmax=0.318300 validation_micro_fmax=0.266168
epoch=8 loss=0.214962 validation_macro_fmax=0.320863 validation_micro_fmax=0.292358
epoch=9 loss=0.154807 validation_macro_fmax=0.301382 validation_micro_fmax=0.299366
epoch=10 loss=0.113227 validation_macro_fmax=0.327289 validation_micro_fmax=0.323940
epoch=11 loss=0.084973 validation_macro_fmax=0.322277 validation_micro_fmax=0.316583
epoch=12 loss=0.066042 validation_macro_fmax=0.334090 validation_micro_fmax=0.351132
epoch=13 loss=0.052602 validation_macro_fmax=0.325998 validation_micro_fmax=0.337501
epoch=14 loss=0.042186 validation_macro_fmax=0.309387 validation_micro_fmax=0.340253
epoch=15 loss=0.035112 validation_macro_fmax=0.321117 validation_micro_fmax=0.356804
epoch=16 loss=0.029656 validation_macro_fmax=0.339443 validation_micro_fmax=0.370256
epoch=17 loss=0.024772 validation_macro_fmax=0.316706 validation_micro_fmax=0.379850
epoch=18 loss=0.021264 validation_macro_fmax=0.320091 validation_micro_fmax=0.375321
epoch=19 loss=0.018698 validation_macro_fmax=0.326311 validation_micro_fmax=0.373453
epoch=20 loss=0.016212 validation_macro_fmax=0.323069 validation_micro_fmax=0.362707
epoch=21 loss=0.014191 validation_macro_fmax=0.319569 validation_micro_fmax=0.369139
epoch=22 loss=0.012778 validation_macro_fmax=0.333876 validation_micro_fmax=0.365096
epoch=23 loss=0.011597 validation_macro_fmax=0.326909 validation_micro_fmax=0.371927
epoch=24 loss=0.009771 validation_macro_fmax=0.312254 validation_micro_fmax=0.368862
{"input_modality": "full", "model": "Hybrid_JK", "ontology": "molecular_function", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.29502100063231684, "Macro_AUROC": 0.7394536900878008, "Macro_Fmax": 0.36922214897360667, "Micro_AUPRC": 0.3515256122311013, "Micro_AUROC": 0.8365120911966961, "Micro_Fmax": 0.4628099173055482, "Smin": 17.246385536418057}}
