epoch=1 loss=1.087715 validation_macro_fmax=0.194004 validation_micro_fmax=0.075744
epoch=2 loss=0.866531 validation_macro_fmax=0.224497 validation_micro_fmax=0.100270
epoch=3 loss=0.775139 validation_macro_fmax=0.225993 validation_micro_fmax=0.123125
epoch=4 loss=0.708454 validation_macro_fmax=0.241201 validation_micro_fmax=0.155955
epoch=5 loss=0.628028 validation_macro_fmax=0.258589 validation_micro_fmax=0.193114
epoch=6 loss=0.528531 validation_macro_fmax=0.258889 validation_micro_fmax=0.216972
epoch=7 loss=0.426652 validation_macro_fmax=0.263043 validation_micro_fmax=0.218979
epoch=8 loss=0.334459 validation_macro_fmax=0.284307 validation_micro_fmax=0.228992
epoch=9 loss=0.253483 validation_macro_fmax=0.289879 validation_micro_fmax=0.267504
epoch=10 loss=0.200381 validation_macro_fmax=0.287720 validation_micro_fmax=0.266148
epoch=11 loss=0.163241 validation_macro_fmax=0.288764 validation_micro_fmax=0.276993
epoch=12 loss=0.130936 validation_macro_fmax=0.299342 validation_micro_fmax=0.299407
epoch=13 loss=0.108715 validation_macro_fmax=0.317951 validation_micro_fmax=0.305734
epoch=14 loss=0.098170 validation_macro_fmax=0.300811 validation_micro_fmax=0.312420
epoch=15 loss=0.085067 validation_macro_fmax=0.281617 validation_micro_fmax=0.295636
epoch=16 loss=0.079708 validation_macro_fmax=0.304454 validation_micro_fmax=0.329472
epoch=17 loss=0.062354 validation_macro_fmax=0.280307 validation_micro_fmax=0.318293
epoch=18 loss=0.065273 validation_macro_fmax=0.310005 validation_micro_fmax=0.348422
epoch=19 loss=0.054132 validation_macro_fmax=0.297763 validation_micro_fmax=0.304468
epoch=20 loss=0.065005 validation_macro_fmax=0.310175 validation_micro_fmax=0.328309
epoch=21 loss=0.052420 validation_macro_fmax=0.299808 validation_micro_fmax=0.316656
{"input_modality": "full", "model": "Hybrid", "ontology": "biological_process", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.15013129797113156, "Macro_AUROC": 0.6171587034729045, "Macro_Fmax": 0.22061670713816867, "Micro_AUPRC": 0.13196306590594786, "Micro_AUROC": 0.7076002670647441, "Micro_Fmax": 0.2005738880481419, "Smin": 89.65593169718667}}
