epoch=1 loss=1.224130 validation_macro_fmax=0.161428 validation_micro_fmax=0.038133
epoch=2 loss=1.126057 validation_macro_fmax=0.159109 validation_micro_fmax=0.040072
epoch=3 loss=0.978516 validation_macro_fmax=0.162847 validation_micro_fmax=0.035658
epoch=4 loss=0.888403 validation_macro_fmax=0.167859 validation_micro_fmax=0.041383
epoch=5 loss=0.765054 validation_macro_fmax=0.175133 validation_micro_fmax=0.040623
epoch=6 loss=0.700387 validation_macro_fmax=0.178167 validation_micro_fmax=0.036439
epoch=7 loss=0.639111 validation_macro_fmax=0.176673 validation_micro_fmax=0.034979
epoch=8 loss=0.600771 validation_macro_fmax=0.183841 validation_micro_fmax=0.042207
epoch=9 loss=0.559316 validation_macro_fmax=0.185885 validation_micro_fmax=0.052233
epoch=10 loss=0.520794 validation_macro_fmax=0.189151 validation_micro_fmax=0.047186
epoch=11 loss=0.484952 validation_macro_fmax=0.191718 validation_micro_fmax=0.054891
epoch=12 loss=0.449466 validation_macro_fmax=0.194797 validation_micro_fmax=0.060205
epoch=13 loss=0.424051 validation_macro_fmax=0.199075 validation_micro_fmax=0.063601
epoch=14 loss=0.394313 validation_macro_fmax=0.200843 validation_micro_fmax=0.060887
epoch=15 loss=0.375015 validation_macro_fmax=0.203813 validation_micro_fmax=0.068084
epoch=16 loss=0.351963 validation_macro_fmax=0.206433 validation_micro_fmax=0.063304
epoch=17 loss=0.334546 validation_macro_fmax=0.208574 validation_micro_fmax=0.069546
epoch=18 loss=0.316351 validation_macro_fmax=0.213079 validation_micro_fmax=0.070259
epoch=19 loss=0.301949 validation_macro_fmax=0.217010 validation_micro_fmax=0.075349
epoch=20 loss=0.288965 validation_macro_fmax=0.218812 validation_micro_fmax=0.078270
epoch=21 loss=0.277330 validation_macro_fmax=0.214254 validation_micro_fmax=0.078502
epoch=22 loss=0.267975 validation_macro_fmax=0.220035 validation_micro_fmax=0.077459
epoch=23 loss=0.257366 validation_macro_fmax=0.222627 validation_micro_fmax=0.090323
epoch=24 loss=0.250059 validation_macro_fmax=0.218275 validation_micro_fmax=0.084591
epoch=25 loss=0.240746 validation_macro_fmax=0.222440 validation_micro_fmax=0.087363
epoch=26 loss=0.234156 validation_macro_fmax=0.223443 validation_micro_fmax=0.086277
epoch=27 loss=0.226858 validation_macro_fmax=0.222691 validation_micro_fmax=0.079944
epoch=28 loss=0.220028 validation_macro_fmax=0.229695 validation_micro_fmax=0.085192
epoch=29 loss=0.213150 validation_macro_fmax=0.228675 validation_micro_fmax=0.090482
epoch=30 loss=0.207139 validation_macro_fmax=0.226204 validation_micro_fmax=0.091172
epoch=31 loss=0.200923 validation_macro_fmax=0.228868 validation_micro_fmax=0.090664
epoch=32 loss=0.196200 validation_macro_fmax=0.230033 validation_micro_fmax=0.086791
epoch=33 loss=0.192910 validation_macro_fmax=0.233124 validation_micro_fmax=0.096576
epoch=34 loss=0.188220 validation_macro_fmax=0.233524 validation_micro_fmax=0.097221
epoch=35 loss=0.182410 validation_macro_fmax=0.231690 validation_micro_fmax=0.095181
epoch=36 loss=0.177424 validation_macro_fmax=0.238768 validation_micro_fmax=0.105928
epoch=37 loss=0.174163 validation_macro_fmax=0.237114 validation_micro_fmax=0.100683
epoch=38 loss=0.169659 validation_macro_fmax=0.241192 validation_micro_fmax=0.093162
epoch=39 loss=0.166227 validation_macro_fmax=0.244677 validation_micro_fmax=0.096209
epoch=40 loss=0.160921 validation_macro_fmax=0.246755 validation_micro_fmax=0.104057
epoch=41 loss=0.162132 validation_macro_fmax=0.244578 validation_micro_fmax=0.097684
epoch=42 loss=0.156006 validation_macro_fmax=0.245920 validation_micro_fmax=0.108521
epoch=43 loss=0.152451 validation_macro_fmax=0.246494 validation_micro_fmax=0.103657
epoch=44 loss=0.148400 validation_macro_fmax=0.248313 validation_micro_fmax=0.100608
epoch=45 loss=0.144975 validation_macro_fmax=0.245612 validation_micro_fmax=0.098332
epoch=46 loss=0.142075 validation_macro_fmax=0.250249 validation_micro_fmax=0.104329
epoch=47 loss=0.140345 validation_macro_fmax=0.247460 validation_micro_fmax=0.101146
epoch=48 loss=0.139567 validation_macro_fmax=0.250912 validation_micro_fmax=0.101293
epoch=49 loss=0.137760 validation_macro_fmax=0.247235 validation_micro_fmax=0.100711
epoch=50 loss=0.132842 validation_macro_fmax=0.248164 validation_micro_fmax=0.098460
epoch=51 loss=0.132194 validation_macro_fmax=0.254017 validation_micro_fmax=0.109399
epoch=52 loss=0.128916 validation_macro_fmax=0.252868 validation_micro_fmax=0.102845
epoch=53 loss=0.124661 validation_macro_fmax=0.251995 validation_micro_fmax=0.102288
epoch=54 loss=0.123273 validation_macro_fmax=0.253429 validation_micro_fmax=0.104782
epoch=55 loss=0.122266 validation_macro_fmax=0.251303 validation_micro_fmax=0.100728
epoch=56 loss=0.117982 validation_macro_fmax=0.259767 validation_micro_fmax=0.111440
epoch=57 loss=0.116469 validation_macro_fmax=0.253707 validation_micro_fmax=0.106714
epoch=58 loss=0.114571 validation_macro_fmax=0.258583 validation_micro_fmax=0.109665
epoch=59 loss=0.113253 validation_macro_fmax=0.256331 validation_micro_fmax=0.111904
epoch=60 loss=0.110132 validation_macro_fmax=0.255974 validation_micro_fmax=0.108486
epoch=61 loss=0.108558 validation_macro_fmax=0.251618 validation_micro_fmax=0.103598
epoch=62 loss=0.106029 validation_macro_fmax=0.252797 validation_micro_fmax=0.111149
epoch=63 loss=0.104741 validation_macro_fmax=0.253519 validation_micro_fmax=0.108359
epoch=64 loss=0.104123 validation_macro_fmax=0.252772 validation_micro_fmax=0.107359
{"input_modality": "full", "model": "MLP", "ontology": "biological_process", "split_label": "nominal_30_identity_80_coverage", "test": {"Macro_AUPRC": 0.16679747520468213, "Macro_AUROC": 0.7198481351666235, "Macro_Fmax": 0.2554371460852304, "Micro_AUPRC": 0.06882999208101251, "Micro_AUROC": 0.8235823676949194, "Micro_Fmax": 0.13695799050045393, "Smin": 99.43091421171478}}
