Epoch,Train_Loss,Valid_Micro_Fmax,Valid_Macro_Fmax,Valid_Smin,Valid_Macro_AUROC
1,0.626306892624564,0.17538191192158964,0.15509474557106476,65.12953449454548,0.6562835668849707
2,0.23008452808812593,0.2612466399058767,0.18808826083728764,61.98969286349382,0.6589708677916517
3,0.07975571751409666,0.3241025640527445,0.2743878536691812,59.26272141108599,0.7966957128027646
4,0.057744256523495574,0.3584972969524598,0.31827930358597284,57.54163752834983,0.8031450445692039
5,0.047214244356004534,0.4301749309701058,0.4061759042209611,53.02403954014196,0.8390448676990764
6,0.041056072880183495,0.4450295903776478,0.374035290895325,51.943216673792115,0.8412635363457402
7,0.03486011751347381,0.4820156740118005,0.4534100044165841,48.40793127153539,0.874821869887151
8,0.030484023228953258,0.5482030177844706,0.5172324139567986,42.78914538303333,0.8871348824974417
9,0.027018993577594054,0.5586222016017691,0.5303630348673171,41.803590824239954,0.8873317311932205
10,0.024647729656203803,0.5843113032260187,0.5408746496231165,39.96848918470997,0.890556835443276
11,0.02187294390043313,0.6067720589791421,0.5896147993002018,37.97436910580156,0.886612757226739
12,0.019276376291369978,0.6134650510170294,0.6003746068768656,37.324519625974595,0.8893845241309108
13,0.017761685150599213,0.6414741620556886,0.6315245289916384,35.03185067357745,0.8941004503033121
14,0.015582555314530584,0.6398889748371627,0.6267629016183742,35.30614644961141,0.9049054924038988
15,0.01444099843386496,0.6425358191774981,0.6381702422393971,34.84695237804776,0.9035150198787432
16,0.01327228657993726,0.6533832998560534,0.64531481056237,34.15498004012593,0.9035151956250494
17,0.012129651701479928,0.6584258863246082,0.6460749425528914,33.80587862343541,0.8987459566825114
18,0.01150761074305653,0.6655879742710458,0.670675557558947,32.90273642111059,0.9099821747412539
19,0.010340429096027432,0.6726031779399338,0.6716725137157947,32.365229443320445,0.9074472192416152
20,0.009692607965163202,0.6774317569671666,0.6837836318528694,31.831919971249476,0.9063157051636617
21,0.008833684747063418,0.6848117032347298,0.6934056125184241,31.359201435189753,0.9103011762744911
22,0.008059401140795563,0.69719875495314,0.6938308342730917,30.229656378056614,0.8988506963299439
23,0.007842098284748477,0.6927246195047482,0.6959424481019518,30.225613833288794,0.9040709859159667
24,0.007129738040305397,0.7063997892583741,0.6981395436506752,29.239563951404637,0.8933377753794342
25,0.006792663828245648,0.6982736002028413,0.7081008319084131,29.897418666251422,0.9083684736441099
26,0.006385529474771255,0.6915528681835724,0.703620057843416,30.436367714031146,0.9069014847478467
27,0.005924871213625534,0.7101464656696836,0.7071572290721345,28.959040932245756,0.9134678669551344
28,0.005452825947521398,0.7117176569476062,0.7095930959991795,29.071072181003164,0.9000580157857502
29,0.0057196896716781315,0.7067990513672219,0.705364750252828,29.305885217048,0.9053075891481401
30,0.00506227935731374,0.7217210270157971,0.7126046430103709,28.123504246078873,0.894996507001578
31,0.004834220052821557,0.7196920094839753,0.7163017847961093,28.082322586074962,0.9056730340629945
32,0.004844414088736397,0.7067132200748885,0.7189418831945332,29.180628397803876,0.9026705549898938
33,0.004073341756656988,0.7277440762716237,0.7192912133743969,27.35496000864878,0.9075195990167827
34,0.0036936669957664593,0.7328717200674629,0.7217833530473535,26.73186641245333,0.9062978704690319
35,0.0037979740851960854,0.7227450780397731,0.7214681207188679,27.452772165509923,0.8968425974319395
36,0.004008166691595712,0.7333942796949211,0.7273891842107046,27.104732705405056,0.9041685132426488
37,0.0038300824401294696,0.7309437617412179,0.7243734779281631,26.843565301040083,0.9001462239641425
38,0.0035453232149096673,0.730424293232543,0.7311402562495766,27.127129751370948,0.9110970177114628
39,0.0032650799006362337,0.7368338639312577,0.726738296797258,26.61936723040502,0.9065330738707782
40,0.0028695179608525714,0.7304490313224935,0.7295747966532905,27.11887688409943,0.9094329782390675
41,0.0028035684659725828,0.7290166576622911,0.7261827374695864,27.36436660949573,0.895890354992181
42,0.002601617353011579,0.7267808836301344,0.7245404722393887,27.309018482364255,0.9024170919285333
43,0.0027098986403970393,0.7245783317056268,0.7230570405880894,27.184588466183442,0.9061784387499293
44,0.002570383363951081,0.730381921452341,0.7301688124340093,27.14258920335518,0.9027965512445095
45,0.0021123490382243576,0.7321578065645662,0.7305990616796829,26.737021003857095,0.9058807896109528
46,0.0017629284369782372,0.7340966920630934,0.7321592937559955,26.616255234895316,0.9016824862042038
47,0.0017061032267159115,0.7293318232805851,0.7303770675086853,27.127531284922256,0.8993226981607982
48,0.0016107190457847497,0.7345868175896205,0.734201659458576,26.34706720439906,0.9020859757645493
49,0.0014739375211652046,0.7374925045784455,0.7345812700218864,26.31765159262458,0.9012009108100787
50,0.0014472507952427072,0.7361477572069934,0.7314938218295969,26.635900676827802,0.8991379418053195
51,0.0014317409795039928,0.7360916005766471,0.7319381630948234,26.661686982029185,0.8981273120130235
52,0.0014559554330289372,0.7388672491351398,0.7330198949370724,26.509331812546577,0.9032797084416462
53,0.0013900907243955558,0.7418730041910994,0.7368374028438044,25.940261972130408,0.9037158366542503
54,0.0013292732387628042,0.7406186005203271,0.7360028145279361,26.206588820123464,0.8997117748390999
55,0.0013027518845964037,0.7405261887034603,0.7348829180506844,26.37947200197983,0.9054557418660724
56,0.0013128567827364577,0.74205059070519,0.7326544503906666,26.219250480834386,0.9015904199745944
57,0.0012262347416470414,0.744927155745697,0.7351109050836115,25.977177464709865,0.8937730892702709
58,0.001226367386073572,0.7380539346616073,0.733321724138994,26.493271690206342,0.8972413859351008
59,0.0011661574816826394,0.746163363029804,0.7364299822849718,25.78150002971079,0.9014482402786052
60,0.0010567146716535406,0.7488639965694865,0.737051914866883,25.670202219890786,0.9029209791883767
61,0.0009257796066440526,0.7456422493801361,0.737876765613141,25.702561872697352,0.9049561611521038
62,0.0009121770684756963,0.7485213240143006,0.7370173184691737,25.46452207031594,0.9007816175513843
63,0.0008740884806670794,0.7452388385396603,0.7368038610430211,25.620943549244245,0.9013678391952221
64,0.000832769179838899,0.7444110688259555,0.7352144987866236,25.918252587004073,0.8983819271687867
65,0.000873996892248664,0.7426369104479732,0.736962760586252,25.812062492763264,0.9022583580112992
66,0.0008264166618499179,0.7422193039562346,0.7385729142125642,25.818014408309693,0.9011909551805192
67,0.0007898035795683799,0.7431292156633065,0.7376814795634902,25.916651197656655,0.9030403108671458
68,0.0007750936327432802,0.7470640896871859,0.7389911344762008,25.638477061218605,0.9009526265287461
69,0.0007826251279649084,0.7441456611623984,0.7359055082644843,25.919132259547666,0.8988845623417409
70,0.0007663052244196824,0.7438609350784245,0.7392205581320953,25.696765467383138,0.9009087947364885
71,0.0007158235714524734,0.7412086754616506,0.7387160417383831,25.917012843691225,0.9013728141814629
72,0.0007258285590132326,0.7415023836641431,0.7389703879140098,25.90477096316914,0.9012431615443309
73,0.0007186736121470982,0.7444747040464623,0.7401303708823789,25.77992026363258,0.8994875891293703
74,0.0006894448537689463,0.7389732843930545,0.738105943634713,26.17727009974508,0.8980385426294045
75,0.0007057633541917854,0.7423693876522536,0.7393422457103686,26.054801797361044,0.8982269839018806
76,0.0006747563620998926,0.74638180560241,0.7422753512472907,25.70592976835298,0.9039745250799285
77,0.0006855553656892456,0.7454193047704866,0.7421454711805209,25.729332759062917,0.9075877159358571
78,0.0006380128963730846,0.7477074883913115,0.7401839587313357,25.51013106880193,0.8978535757558246
79,0.0006332731189253329,0.742384296069292,0.735304835287423,25.849998515657354,0.8964847434268683
80,0.0005962556144196619,0.7459695447002344,0.7395968372465014,25.58907435499667,0.9004906653474449
81,0.0005983396691075762,0.7466394685423682,0.7413129767110923,25.46677965214125,0.8995393381524784
82,0.0006165620841820512,0.7436018212729529,0.7391190145332837,25.793762306489025,0.8991359305425298
83,0.0005816735014756772,0.7490458259195298,0.7419496826328047,25.319008015368922,0.9026339399052657
84,0.00055028532362539,0.7453577456981169,0.7425379219179467,25.61633569383084,0.9024954022372315
85,0.0005175338357310885,0.7449089240762269,0.741313996031619,25.638081929542246,0.9022862409488348
86,0.0005242733871096296,0.7449758364313841,0.7423996323239881,25.739351863727457,0.9002553462347421
87,0.000514734639771307,0.7501826149983575,0.7408618293242958,25.524456714273963,0.8991481945292883
88,0.00048653459170354857,0.746619513160732,0.741520858464013,25.573696015589984,0.9003842920430545
89,0.0005003168460791387,0.7462139779182639,0.7424799900945237,25.669990346468104,0.9018077189102639
90,0.00047203599965756196,0.746886247652678,0.7410296803647541,25.58864414011306,0.8982052301517375
91,0.0004475190728933437,0.7456538762233998,0.7418282218837197,25.661276366855105,0.8995182119969392
92,0.0004320496035221688,0.7477822003202527,0.7424790926089466,25.41470628178499,0.9016463888579732
93,0.000447279907201582,0.7458232962441922,0.7432068372033328,25.66805573087419,0.9015145236994112
94,0.0004420458505905947,0.7484184160428632,0.7432814065380141,25.44903794114551,0.9019846631629802
95,0.00041930698782795457,0.7454195039979495,0.7405827770219766,25.619328601655845,0.8993127544166618
96,0.00042553299513100083,0.7462495191197652,0.7425118963246655,25.503339332053223,0.9043848231802947
97,0.0004252478239744978,0.7459148859265831,0.7407375082019557,25.424585301555158,0.9007608914607157
98,0.0004296288108989012,0.7457787596164609,0.7422496703349605,25.587362670265712,0.9013722204213983
99,0.00040357540223719183,0.7441426980634858,0.7420739739100722,25.656804201640195,0.9038761548708321
100,0.0003998773804946373,0.7482199978869477,0.7426680956625613,25.378645190782883,0.9006859750762412
101,0.0003853196451050043,0.7462778360985447,0.7421814763625671,25.47426505485396,0.9010126574506769
