split_threshold,ontology,seed,test_micro_f1_at_validation_threshold,test_micro_fmax,test_macro_fmax,test_micro_aupr,test_macro_aupr,test_micro_auroc,test_macro_auroc,test_smin,validation_threshold,test_micro_fmax_diagnostic,test_micro_fmax_threshold_diagnostic,test_examples,test_classes,learning_rate,weight_decay,dropout,hidden_dim,batch_size,loss,checkpoint
70,biological_process,4409,0.0859937257796641,0.0896336941625073,0.1590476646666988,0.0305433177101297,0.0982274626837943,0.7683653304006919,0.5305915356110418,53.754074358473645,0.6474888920783997,0.0896336942010051,0.5921114683151245,754,2193,0.0017191305740823,3.436940900365306e-05,0.4,128,64,Focal,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_70/five_seed_hybrid/biological_process/seed_4409/best_checkpoint.pt
70,biological_process,5501,0.1322072776561359,0.1358136002928609,0.1757176833091213,0.0505707804252519,0.1110933358027151,0.7673524765315817,0.5621520109498168,53.55836715262274,0.622003972530365,0.1358136003411813,0.5878855586051941,754,2193,0.0017191305740823,3.436940900365306e-05,0.4,128,64,Focal,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_70/five_seed_hybrid/biological_process/seed_5501/best_checkpoint.pt
70,cellular_component,1103,0.4450129492767355,0.50114395529003,0.4484325626644899,0.4845195449111215,0.3747831950430565,0.8906788887743634,0.6699210458273707,39.800612050558136,0.2972767353057861,0.501143955339484,0.6565794944763184,754,318,0.0001529140641918,0.0014692529747935,0.4,128,16,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_70/five_seed_hybrid/cellular_component/seed_1103/best_checkpoint.pt
70,cellular_component,2207,0.5132827647198884,0.5686913201262901,0.4273411585886897,0.5775219474097606,0.3645774196369033,0.9329469249831854,0.7398670167330978,34.369872558942404,0.2463182955980301,0.5686913201757791,0.7714110016822815,754,318,0.0001529140641918,0.0014692529747935,0.4,128,16,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_70/five_seed_hybrid/cellular_component/seed_2207/best_checkpoint.pt
70,cellular_component,3301,0.3771838207368021,0.5168476746924253,0.3526996570431324,0.4889838674743587,0.2826635533194337,0.8931227712770902,0.6966496717973976,37.5993567411689,0.0881187468767166,0.5168476747419116,0.6175280809402466,754,318,0.0001529140641918,0.0014692529747935,0.4,128,16,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_70/five_seed_hybrid/cellular_component/seed_3301/best_checkpoint.pt
70,cellular_component,4409,0.5017680094293836,0.5295290416408527,0.4105115517396764,0.5187705990363188,0.3175604145350288,0.9163637537462171,0.6895495235644153,37.29637581946528,0.1919699758291244,0.5295290416901668,0.4963217675685882,754,318,0.0001529140641918,0.0014692529747935,0.4,128,16,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_70/five_seed_hybrid/cellular_component/seed_4409/best_checkpoint.pt
70,cellular_component,5501,0.4682665670619728,0.5135804692983317,0.3372815530994483,0.4618695257095832,0.2599428163318014,0.9202538383302312,0.6976891714522672,38.1226971654263,0.2966155409812927,0.5135804693477286,0.7013773322105408,754,318,0.0001529140641918,0.0014692529747935,0.4,128,16,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_70/five_seed_hybrid/cellular_component/seed_5501/best_checkpoint.pt
90,molecular_function,1103,0.4755605188557683,0.504090909041257,0.5020633699456557,0.4087461764497816,0.4499352552657334,0.9114326210566408,0.7748644217111542,20.451481821486286,0.3000843524932861,0.5040909090904125,0.6331498026847839,754,1052,4.533519348638012e-05,4.60584445727266e-05,0.4,256,64,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_90/five_seed_hybrid/molecular_function/seed_1103/best_checkpoint.pt
90,molecular_function,2207,0.4047873477238726,0.4424695092631457,0.4850162098175438,0.3775588901311943,0.4307736750555783,0.9192006270742848,0.7828248637401296,22.85786415262437,0.3734269738197326,0.4424695093121644,0.5905229449272156,754,1052,4.533519348638012e-05,4.60584445727266e-05,0.4,256,64,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_90/five_seed_hybrid/molecular_function/seed_2207/best_checkpoint.pt
90,molecular_function,3301,0.4483816013628619,0.4767834528837292,0.5027589099673615,0.3905855838598817,0.450631916840176,0.9130156227261904,0.7988122111700895,22.54363265336796,0.459996223449707,0.4767834529332274,0.6235894560813904,754,1052,4.533519348638012e-05,4.60584445727266e-05,0.4,256,64,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_90/five_seed_hybrid/molecular_function/seed_3301/best_checkpoint.pt
90,molecular_function,4409,0.4521912350597609,0.4558192736135559,0.4946534948279283,0.3840867210930517,0.4380087871580053,0.9187180497572812,0.7857234095024694,23.546965320919,0.4812089800834656,0.455819273662644,0.5147868394851685,754,1052,4.533519348638012e-05,4.60584445727266e-05,0.4,256,64,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_90/five_seed_hybrid/molecular_function/seed_4409/best_checkpoint.pt
90,molecular_function,5501,0.4597051813928854,0.4636612796026963,0.5009533116079898,0.3929656932351326,0.4417720103107807,0.9186818245175572,0.7692980036482743,22.84445305768543,0.3068121373653412,0.4636612796517116,0.3703562021255493,754,1052,4.533519348638012e-05,4.60584445727266e-05,0.4,256,64,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_90/five_seed_hybrid/molecular_function/seed_5501/best_checkpoint.pt
90,biological_process,1103,0.1505187709889228,0.1896975382605212,0.3434473372448019,0.0905855259773256,0.2706114011422157,0.7719533370739898,0.719310573463178,62.335218819275326,0.4320853054523468,0.1896975383098267,0.7749487161636353,754,2193,0.0003745026212348,0.0037383141844533,0.2,512,64,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_90/five_seed_hybrid/biological_process/seed_1103/best_checkpoint.pt
90,biological_process,2207,0.1699190328719077,0.1904336663018547,0.3249850508762163,0.0844412051463789,0.2470297220271872,0.7394879033389832,0.7094772391949098,62.56265399641196,0.5558379292488098,0.1904336663499081,0.8786741495132446,754,2193,0.0003745026212348,0.0037383141844533,0.2,512,64,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_90/five_seed_hybrid/biological_process/seed_2207/best_checkpoint.pt
90,biological_process,3301,0.1518142765743533,0.1588213781438683,0.2818050422133671,0.0775095641065981,0.2114190109380935,0.7389307299728148,0.7063491971186106,62.90439123931529,0.6235637068748474,0.1588213781929114,0.7628043293952942,754,2193,0.0003745026212348,0.0037383141844533,0.2,512,64,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_90/five_seed_hybrid/biological_process/seed_3301/best_checkpoint.pt
90,biological_process,4409,0.1475945401655851,0.1587242721591126,0.3307943075749714,0.0694164488662194,0.2556810228548138,0.7285797713523852,0.7158037190705717,62.36738892574056,0.7896841168403625,0.1587242722042538,0.9112100601196288,754,2193,0.0003745026212348,0.0037383141844533,0.2,512,64,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_90/five_seed_hybrid/biological_process/seed_4409/best_checkpoint.pt
90,biological_process,5501,0.1878690284487386,0.1932570740019142,0.3365869464374157,0.0974096153725255,0.2581192242803027,0.7223923663977255,0.7173568700237302,61.8383723557875,0.7865431904792786,0.1932570740512774,0.8674607872962952,754,2193,0.0003745026212348,0.0037383141844533,0.2,512,64,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_90/five_seed_hybrid/biological_process/seed_5501/best_checkpoint.pt
90,cellular_component,1103,0.4000449678199039,0.4119990041851498,0.4362516654529592,0.3567744005471281,0.3415693606079415,0.8851556799711744,0.6636382720229083,51.34004072226615,0.4827055037021637,0.4119990042315453,0.5143863558769226,754,318,0.0027705153087256,4.596019533802375e-07,0.2,128,64,Focal,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_90/five_seed_hybrid/cellular_component/seed_1103/best_checkpoint.pt
90,cellular_component,2207,0.4924699251537832,0.5212770113995101,0.4335560157040224,0.4908097396239711,0.3565330035341212,0.90155729844367,0.6889381317827739,44.91209554327355,0.4392750859260559,0.5212770114488393,0.5771030783653259,754,318,0.0027705153087256,4.596019533802375e-07,0.2,128,64,Focal,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_90/five_seed_hybrid/cellular_component/seed_2207/best_checkpoint.pt
90,cellular_component,3301,0.3979972795415738,0.4023999999507697,0.435980023284474,0.4117794360317075,0.3487106637293129,0.896638176457395,0.7001847757452896,48.90195711051712,0.5220082998275757,0.4023999999995077,0.5855364799499512,754,318,0.0027705153087256,4.596019533802375e-07,0.2,128,64,Focal,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_90/five_seed_hybrid/cellular_component/seed_3301/best_checkpoint.pt
90,cellular_component,4409,0.4825494229629371,0.4954592576734087,0.4229846033875834,0.4832672474349259,0.3337384988939779,0.8996669281593617,0.6671527602273215,46.19842454419258,0.5114759802818298,0.4954592577229087,0.5982928276062012,754,318,0.0027705153087256,4.596019533802375e-07,0.2,128,64,Focal,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_90/five_seed_hybrid/cellular_component/seed_4409/best_checkpoint.pt
90,cellular_component,5501,0.444493198771391,0.4486373165138136,0.413900097543157,0.363091387962508,0.3235967139220819,0.9020703754303144,0.6857283040269424,51.97741099250612,0.5068603754043579,0.4486373165613646,0.5294859409332275,754,318,0.0027705153087256,4.596019533802375e-07,0.2,128,64,Focal,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_90/five_seed_hybrid/cellular_component/seed_5501/best_checkpoint.pt
95,molecular_function,1103,0.4363682092555331,0.440649017884124,0.4722986134570657,0.371113275519297,0.4128226304362573,0.8771397559556317,0.7405349406146184,22.657152420067156,0.6703090071678162,0.4406490179328976,0.6234082579612732,754,1052,0.0001891707607596,4.10592490974411e-05,0.2,256,16,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_95/five_seed_hybrid/molecular_function/seed_1103/best_checkpoint.pt
95,molecular_function,2207,0.4913301806717593,0.4926829267799971,0.4760706305729206,0.4200572845567474,0.4302738909976633,0.8804360199089337,0.7287137788151978,21.380093573273005,0.7598977088928223,0.4926829268287755,0.7730686664581299,754,1052,0.0001891707607596,4.10592490974411e-05,0.2,256,16,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_95/five_seed_hybrid/molecular_function/seed_2207/best_checkpoint.pt
95,molecular_function,3301,0.4431690299347287,0.4445706496547758,0.4688552753105744,0.380717955385107,0.416638561271562,0.8801846594630081,0.7449914835041721,22.860628156517198,0.4137627482414245,0.4445706497041807,0.4304910004138946,754,1052,0.0001891707607596,4.10592490974411e-05,0.2,256,16,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_95/five_seed_hybrid/molecular_function/seed_3301/best_checkpoint.pt
95,molecular_function,4409,0.3948987582503634,0.4186222558180392,0.4832127993900265,0.3493538430863293,0.4255176943047715,0.8710875790911299,0.7847020391753454,23.045314828292646,0.4799428284168243,0.4186222558662803,0.6659884452819824,754,1052,0.0001891707607596,4.10592490974411e-05,0.2,256,16,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_95/five_seed_hybrid/molecular_function/seed_4409/best_checkpoint.pt
95,molecular_function,5501,0.3832670179589202,0.3959661527263808,0.5028229406726143,0.3242128498974866,0.445294413840499,0.8779862459226788,0.7619955901703768,23.582062375321165,0.6313312649726868,0.39596615277567,0.7218562960624695,754,1052,0.0001891707607596,4.10592490974411e-05,0.2,256,16,BCE,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_95/five_seed_hybrid/molecular_function/seed_5501/best_checkpoint.pt
95,biological_process,1103,0.1800021951487213,0.1809387125424191,0.301984776616984,0.093146359843299,0.1971115412299142,0.7791177072801894,0.7183098231557898,55.05653531631514,0.5319969058036804,0.1809387125918569,0.5100616812705994,754,2193,5.462490060476474e-05,1.0333998491320168e-07,0.2,512,32,Focal,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_95/five_seed_hybrid/biological_process/seed_1103/best_checkpoint.pt
95,biological_process,2207,0.1591647578969797,0.1613432075932014,0.2523500623483652,0.0690185760393389,0.1642757085245055,0.759762951797137,0.6717310389329639,56.26410607430677,0.5974884033203125,0.1613432076426684,0.6293909549713135,754,2193,5.462490060476474e-05,1.0333998491320168e-07,0.2,512,32,Focal,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_95/five_seed_hybrid/biological_process/seed_2207/best_checkpoint.pt
95,biological_process,3301,0.1545853926414058,0.1600206611072213,0.2754212472181449,0.0808195820227294,0.1792343670188722,0.7573044005161154,0.6728768246719686,55.58807637070095,0.439383327960968,0.1600206611565267,0.4958808422088623,754,2193,5.462490060476474e-05,1.0333998491320168e-07,0.2,512,32,Focal,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_95/five_seed_hybrid/biological_process/seed_3301/best_checkpoint.pt
95,biological_process,4409,0.1489768383179671,0.1559340811035128,0.2607408975636304,0.0744045309385818,0.1657592911830593,0.7682728246556247,0.6808223424530875,56.10691049942081,0.6139379143714905,0.1559340811517081,0.5104020833969116,754,2193,5.462490060476474e-05,1.0333998491320168e-07,0.2,512,32,Focal,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_95/five_seed_hybrid/biological_process/seed_4409/best_checkpoint.pt
95,biological_process,5501,0.163939975177705,0.1658294914551889,0.288567733841024,0.0952683817159513,0.1881467939172013,0.7932251617309183,0.6967876347308891,54.987552666308375,0.5339999794960022,0.1658294915016296,0.6666021943092346,754,2193,5.462490060476474e-05,1.0333998491320168e-07,0.2,512,32,Focal,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_95/five_seed_hybrid/biological_process/seed_5501/best_checkpoint.pt
95,cellular_component,1103,0.4242109942213661,0.431121433263663,0.3467502007434538,0.3327434809195135,0.2657656621284447,0.8769864285043525,0.6112088232413968,49.54548782330697,0.4871770441532135,0.4311214333107388,0.398422509431839,754,318,0.0024927698253494,1.9372480269816345e-05,0.1,128,16,Focal,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_95/five_seed_hybrid/cellular_component/seed_1103/best_checkpoint.pt
95,cellular_component,2207,0.4327915529718827,0.4434888645958807,0.3797629938067736,0.3274832717420042,0.2849089249149044,0.8883443761029826,0.7292034801207917,50.27775817499709,0.5104367136955261,0.4434888646423647,0.3474763929843902,754,318,0.0024927698253494,1.9372480269816345e-05,0.1,128,16,Focal,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_95/five_seed_hybrid/cellular_component/seed_2207/best_checkpoint.pt
95,cellular_component,3301,0.4125639386189258,0.423767416886907,0.3379105454461973,0.3417707286957266,0.2705073880228895,0.8562750914331378,0.6422399956929233,49.84766225742639,0.5276534557342529,0.4237674169341424,0.4069833159446716,754,318,0.0024927698253494,1.9372480269816345e-05,0.1,128,16,Focal,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_95/five_seed_hybrid/cellular_component/seed_3301/best_checkpoint.pt
95,cellular_component,4409,0.4254203825992239,0.429534172673606,0.3834214422404514,0.3086254628318934,0.2883456013733546,0.88672920847492,0.7434268811636484,50.84959026381453,0.4739842414855957,0.4295341727205228,0.4572928249835968,754,318,0.0024927698253494,1.9372480269816345e-05,0.1,128,16,Focal,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_95/five_seed_hybrid/cellular_component/seed_4409/best_checkpoint.pt
95,cellular_component,5501,0.4096538315228877,0.4230442609663563,0.3365031953655061,0.3225546092602263,0.2645912170768278,0.8680488400772478,0.6496765712760194,49.32465606679936,0.5888789892196655,0.4230442610138213,0.4655701816082001,754,318,0.0024927698253494,1.9372480269816345e-05,0.1,128,16,Focal,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_threshold_95/five_seed_hybrid/cellular_component/seed_5501/best_checkpoint.pt
