split_threshold,ontology,metric,n,mean,sd,minimum,maximum,sem,ci95_half_width,ci95_low,ci95_high,relative_sd_percent
90,biological_process,test_smin,5,62.40160506730613,0.38779493870009074,61.8383723557875,62.90439123931529,0.17342716885275336,0.48143382073524327,61.92017124657089,62.88303888804137,0.6214502628286831
90,cellular_component,test_macro_aupr,5,0.34082964813748706,0.012811238926005082,0.3235967139220819,0.3565330035341212,0.005729360222907752,0.015904703978791918,0.32492494415869516,0.35673435211627896,3.758839348634707
90,cellular_component,test_macro_auroc,5,0.6811284487610472,0.015382779071257253,0.6636382720229083,0.7001847757452896,0.006879387937238459,0.01909718091377396,0.6620312678472732,0.7002256296748212,2.2584255729206557
90,cellular_component,test_macro_fmax,5,0.4285344810744392,0.009812914542190167,0.413900097543157,0.4362516654529592,0.004388468794746688,0.012182389374216805,0.4163520917002224,0.440716870448656,2.289877472073385
90,cellular_component,test_micro_aupr,5,0.4211444423200481,0.06386285952071966,0.3567744005471281,0.4908097396239711,0.028560339025169756,0.07928350113387124,0.3418609411861769,0.5004279434539194,15.164122591504405
90,cellular_component,test_micro_auroc,5,0.8970176916923831,0.006964327859842911,0.8851556799711744,0.9020703754303144,0.003114542102440875,0.008645968876375868,0.8883717228160072,0.905663660568759,0.7763869012107742
90,cellular_component,test_micro_f1_at_validation_threshold,5,0.4435109588499178,0.044392381771858926,0.3979972795415738,0.4924699251537832,0.01985287666499982,0.0551115856220395,0.3883993732278783,0.4986225444719573,10.0093088763746
90,cellular_component,test_micro_fmax,5,0.4559545179445304,0.05167535107862138,0.4023999999507697,0.5212770113995101,0.023109919554592896,0.06415313668354987,0.3918013812609805,0.5201076546280803,11.333444246057015
90,cellular_component,test_smin,5,48.665985782551104,3.096463289099149,44.91209554327355,51.97741099250612,1.3847804808516562,3.8441506148441973,44.82183516770691,52.5101363973953,6.362684818375481
90,molecular_function,test_macro_aupr,5,0.4422243289260548,0.008355219598235864,0.4307736750555783,0.450631916840176,0.003736567797718775,0.010372712206467318,0.4318516167195875,0.4525970411325221,1.8893622651939075
90,molecular_function,test_macro_auroc,5,0.7823045819544234,0.01128038076641521,0.7692980036482743,0.7988122111700895,0.005044739641157117,0.014004197243852157,0.7683003847105713,0.7963087791982756,1.441942310785596
90,molecular_function,test_macro_fmax,5,0.4970890592332958,0.007475110163287378,0.4850162098175438,0.5027589099673615,0.0033429708928820255,0.009280087198640503,0.48780897203465534,0.5063691464319363,1.503776843291803
90,molecular_function,test_micro_aupr,5,0.3907886129538084,0.011696109465893915,0.3775588901311943,0.4087461764497816,0.00523065916760351,0.014520309849267344,0.37626830310454107,0.40530892280307573,2.9929504284907114
90,molecular_function,test_micro_auroc,5,0.9162097490263909,0.00368685081570251,0.9114326210566408,0.9192006270742848,0.0016488098093622723,0.004577096030789668,0.9116326529956011,0.9207868450571806,0.40240248694366515
90,molecular_function,test_micro_f1_at_validation_threshold,5,0.44812517687902986,0.026370250816251717,0.4047873477238726,0.4755605188557683,0.01179313468177163,0.032737741876598045,0.4153874350024318,0.4808629187556279,5.884572475911188
90,molecular_function,test_micro_fmax,5,0.4685648848808768,0.02343665842539076,0.4424695092631457,0.504090909041257,0.010481192280923384,0.029095789771843312,0.4394690951090335,0.49766067465272007,5.001795734511574
90,molecular_function,test_smin,5,22.448879401216608,1.1755971888715362,20.451481821486286,23.546965320919,0.5257430456948828,1.4594626948489946,20.989416706367614,23.908342096065603,5.236774485980914
95,biological_process,test_macro_aupr,5,0.1789055403747105,0.014175888057829485,0.1642757085245055,0.1971115412299142,0.00633964986774684,0.017598868032865225,0.16130667234184526,0.19650440840757571,7.92367191543574
95,biological_process,test_macro_auroc,5,0.6881055327889398,0.019626261183137587,0.6717310389329639,0.7183098231557898,0.008777130829932218,0.024365315183891834,0.663740217605048,0.7124708479728317,2.852216738265565
95,biological_process,test_macro_fmax,5,0.2758129435176297,0.020158598115740417,0.2523500623483652,0.301984776616984,0.009015199143578949,0.02502619282257516,0.2507867506950545,0.30083913634020487,7.308793365040861
95,biological_process,test_micro_aupr,5,0.08253148611198008,0.011472584806733957,0.0690185760393389,0.0952683817159513,0.005130695901097683,0.014242811821447167,0.06828867429053291,0.09677429793342725,13.900858141785747
95,biological_process,test_micro_auroc,5,0.771536609195997,0.014829813056825637,0.7573044005161154,0.7932251617309183,0.006632094017735215,0.018410692993232957,0.753125916202764,0.7899473021892299,1.9221139839727748
